-38,-60,-51,44,-14,8,-42,-6,-28,-12,45,10,18,5,57,40,-34,-13,-53,41,58,-43,36,-55,39,46,-47,9,-49,52,-59,-48,-35,17,33,-23,56,1,-25,-16,-20,7,22,-4,-11,-26,27,32,29,54,3,-30,19,-50,24,-37,-15,-21,31,2
42,39,5,-57,-3,-37,11,-48,53,-51,-7,33,-45,50,34,58,32,25,41,-35,52,-59,49,-36,-18,56,-30,-31,60,27,28,-17,-12,-15,20,24,6,55,-2,47,-19,-1,-44,43,13,-54,-40,8,-23,-14,10,-21,-9,46,-38,-26,4,-16,22,-29
-29,35,21,37,-60,-34,59,-24,42,58,-48,-13,12,26,-40,57,-50,-52,49,27,-3,-46,44,8,41,-14,-20,55,1,-54,51,47,-39,6,-2,45,-4,-53,33,15,-25,-9,56,-23,-36,22,-32,11,-19,17,-31,18,38,30,-28,-43,-16,-10,-7,5
47,-49,-26,21,19,-22,46,13,-34,-33,-18,60,-8,-27,43,-44,-35,11,-5,-42,-4,6,-39,-58,-37,3,14,-54,40,-38,-56,-59,10,9,17,-51,25,30,23,-29,55,20,-15,16,48,-7,-1,-45,2,52,36,-50,-57,28,-41,31,53,24,32,-12
-53,19,-27,-59,-45,18,-16,29,-37,54,41,20,-52,-58,-55,7,33,-6,-2,-12,40,38,-31,36,-47,-51,3,49,-8,48,23,35,-17,57,-32,-24,9,-22,46,-21,-11,-44,-56,42,5,-39,25,-30,-28,-60,26,13,1,-10,15,43,-34,14,4,50
48,-14,-57,-41,11,43,-25,-50,-30,-15,-5,-55,26,2,10,-35,-58,-40,60,44,56,27,52,39,7,-13,-22,-47,54,9,38,-46,-53,-36,16,34,-42,-31,-24,18,4,37,-6,-20,-51,32,28,-1,59,8,45,-23,33,-29,12,-21,3,17,-49,-19
24,-5,25,19,2,55,8,-7,21,12,39,-10,-15,-45,13,56,-36,-59,-4,31,-9,-23,22,-1,-3,28,-44,-26,50,-35,-20,58,51,-37,30,17,34,42,-11,-52,46,-38,53,27,14,-41,-48,47,60,-29,-33,40,-43,57,-6,-16,-54,-32,18,-49
-22,37,-28,54,-21,-46,20,30,14,-11,10,-19,-58,-9,39,49,45,27,12,-7,5,1,-47,-42,-51,-31,-18,3,-52,-8,26,-60,-48,53,38,-41,-2,-35,-15,56,36,24,44,-43,-17,6,23,33,-16,55,25,29,-34,-4,-50,-40,-59,13,57,32
-12,-4,46,2,-28,-43,-23,-14,-38,-42,32,1,-39,8,-33,-26,53,-25,-56,54,-31,47,7,35,18,16,49,5,-57,51,21,-11,15,-58,-24,44,-45,9,13,-60,-48,10,6,-36,37,-3,-22,41,-27,59,-30,55,-17,-20,-52,19,29,34,-50,40
33,-6,-38,-8,43,2,-34,4,48,28,-41,-47,16,-53,26,-13,-21,-19,18,51,17,59,-29,45,56,-15,30,-10,23,-27,-32,31,-1,7,52,57,40,3,49,-37,11,-54,-5,50,-24,58,12,-9,-39,-44,-20,-35,14,42,60,-25,-36,-46,-22,-55
