2,-1,39,-58,35,-60,38,56,33,57,-20,-41,-23,52,-31,37,-21,-25,-48,11,17,-55,13,-26,18,24,-46,29,-28,45,15,44,-9,47,-5,-43,-16,-7,-3,42,12,-40,36,-32,-30,27,-34,19,54,-53,-59,-14,50,-49,22,-8,-10,4,51,6
11,-19,15,27,29,38,47,-60,-39,46,-1,-24,-35,42,-3,-21,43,48,2,-37,16,-54,59,12,-56,52,-4,-44,-5,53,40,58,41,49,13,57,20,-6,9,-31,-33,-14,-17,28,-50,-10,-7,-18,-34,45,-55,-26,-30,22,51,25,-36,-32,-23,8
40,25,32,-11,33,17,-23,-59,-36,-56,4,15,29,-41,-12,30,-6,-21,-49,31,18,24,7,-22,-2,-44,-38,52,-13,-16,-20,-3,-5,42,-51,9,43,27,-46,-1,14,-34,-37,26,55,39,-60,-53,19,-58,35,-28,48,-57,-45,10,54,50,8,47
-27,-59,-47,-35,-22,-40,13,-32,21,20,-53,30,-7,31,37,-28,23,54,58,-10,-9,5,-17,-41,44,-55,1,16,48,-12,-14,8,-36,-43,4,33,-15,60,-51,6,24,49,34,-25,-46,45,3,-29,-42,57,39,56,11,-18,26,-52,-50,-19,2,-38
44,-57,24,55,-54,32,-22,36,15,60,-39,43,-37,-38,-9,17,-16,-53,-56,-40,41,7,46,-3,35,-51,-31,-47,-42,59,27,-6,-58,-52,-25,-8,13,14,11,20,-21,29,-12,-1,49,-23,28,50,-45,-48,26,34,18,5,-4,19,2,33,-30,-10
-33,53,-48,40,58,15,-8,7,-23,25,45,-42,-57,-16,-6,14,59,-24,41,21,-20,-44,9,18,-10,31,56,34,43,38,-26,-47,1,-28,-39,-46,-60,-30,35,-4,-19,12,-29,22,-11,36,32,3,51,-55,-49,-54,-2,52,50,-27,13,-5,-17,37
48,23,-40,-12,39,-42,-52,24,43,-11,10,4,47,-56,-50,-22,41,-32,-54,-33,-37,16,-2,-8,26,-25,57,-38,-45,-44,58,18,20,53,-55,51,21,28,-5,3,-17,6,-9,30,29,49,-13,-1,-46,15,-36,7,-34,19,35,14,-27,-31,60,-59
49,-51,-22,24,-58,-25,54,-14,16,34,-38,20,37,8,39,-9,-35,47,-53,-12,50,3,-43,-4,6,-60,28,-27,46,52,57,36,56,-10,17,-32,-13,11,-15,-59,42,-41,23,45,-44,-29,-18,-55,-1,-21,2,-30,19,-7,48,-33,-31,5,40,26
-25,44,43,-17,-6,5,-47,28,27,-40,55,-58,50,37,-46,57,4,38,32,41,24,-30,33,-21,1,42,-9,-8,-36,22,-35,-19,-23,59,31,29,-14,-18,60,10,-20,-26,-3,-2,51,15,7,52,53,-13,-45,-48,-49,56,-11,-54,-16,12,-34,-39
-7,-60,26,31,-33,23,1,-50,-28,16,-37,-53,-18,-57,54,-10,21,13,-24,59,-17,52,-6,19,-55,-3,49,9,58,-42,-4,46,5,36,41,-34,11,-45,-56,44,-35,30,-51,-40,38,-32,48,-47,-27,8,43,-22,12,-15,25,39,14,-29,-20,2
