15,-31,-19,16,-26,9,33,-12,-6,-24,-29,8,22,32,-1,-4,-18,17,3,36,35,-13,-34,10,-27,5,25,30,11,-28,2,-14,-7,23,-21,-20
2,-1,-6,25,30,3,-29,-26,32,-31,34,14,-23,-12,21,28,-36,-19,18,35,-15,-24,13,22,-4,8,-33,-16,7,-5,10,-9,27,-11,-20,17
26,-12,-22,19,-17,-29,-34,-14,20,-32,-24,2,-27,8,23,28,5,25,-4,-9,-36,3,-15,11,-18,-1,13,-16,6,-31,30,10,-35,7,33,21
-32,13,17,24,14,-25,-21,-15,12,-19,-20,-9,-2,-5,8,26,-3,27,10,11,7,-23,22,-4,6,-16,-18,-30,-34,28,35,1,36,29,-31,-33
-30,20,-12,13,9,15,-32,-33,-5,16,29,3,-4,-35,-6,-10,-18,17,-23,-2,-34,-36,19,-27,-26,25,24,-31,-11,1,28,7,8,21,14,22
-29,-32,4,-3,25,-19,30,13,12,-17,27,-9,-8,-15,14,-26,10,-31,6,22,-35,-20,33,28,-5,16,-11,-24,1,-7,18,2,-23,36,21,-34
26,34,-7,20,-22,29,3,-31,14,35,16,-13,12,-9,24,-11,30,25,28,-4,-36,5,-32,-15,-18,-1,-33,-19,-6,-17,8,23,27,-2,-10,21
-24,-23,35,-29,21,-16,-28,-18,-20,14,-27,31,36,-10,-19,6,-33,8,15,9,-5,-26,2,1,30,22,11,7,4,-25,-12,34,17,-32,-3,-13
-15,7,-14,-35,6,-5,-2,21,-26,12,31,-10,24,3,1,-22,32,-33,-23,-36,-8,16,19,-13,27,9,-25,-30,34,28,-11,-17,18,-29,4,20
-20,-17,-29,-8,24,-23,34,4,-36,-21,-35,-32,-27,-25,30,-33,2,-28,-31,1,10,-26,6,-5,14,22,13,18,3,-15,19,12,16,-7,11,9
13,4,21,-2,-12,26,-17,34,15,28,-30,5,-1,-20,-9,35,7,29,24,14,-3,-27,25,-19,-23,-6,22,-10,-18,11,-32,31,36,-8,-16,-33
-29,-14,-10,6,-18,-4,-27,11,15,3,-8,35,-30,2,-9,-34,28,5,24,23,25,32,-20,-19,-21,31,7,-17,1,13,-26,-22,36,16,-12,-33
-2,1,26,24,-7,-16,5,15,28,22,36,-14,-35,12,-8,6,-27,19,-18,30,-34,-10,33,-4,32,-3,17,-9,-31,-20,29,-25,-23,21,13,-11
9,-21,4,-3,16,-12,13,-29,-1,-15,-23,6,-7,26,10,-5,-24,35,-28,22,2,-20,11,17,33,-14,-32,19,8,31,-30,27,-25,-36,-18,34
-18,16,-7,-30,-6,5,3,-24,36,11,-10,-29,14,-13,28,-2,20,1,32,-17,27,35,33,8,-31,34,-21,-15,12,4,25,-19,-23,-26,-22,-9
14,-33,-31,-9,-18,16,34,-17,4,-22,30,21,-15,-1,13,-6,8,5,24,29,-12,10,28,-19,27,-36,-25,-23,-20,-11,3,-35,2,-7,32,26
31,-32,-25,28,-15,36,14,-35,-16,21,34,-22,19,-7,5,9,24,27,-13,30,-10,12,-26,-17,3,23,-18,-4,33,-20,-1,2,-29,-11,8,-6
11,-7,24,-17,16,-25,2,34,30,36,-1,-13,12,-33,22,-5,4,31,-23,-26,-32,-15,19,-3,6,20,29,-35,-27,-9,-18,21,14,-8,28,-10
-34,18,-26,7,-8,-33,-4,5,-24,-12,13,10,-11,23,-32,30,28,-2,-35,-27,25,-29,-14,9,-21,3,20,-17,22,-16,-36,15,6,1,19,31
-14,8,-6,29,-34,3,13,-2,22,17,23,-27,-7,1,-33,-32,-10,25,-35,31,-30,-9,-11,36,-18,28,12,-26,-4,21,-20,16,15,5,19,-24
-36,6,-8,12,-34,-2,17,3,-21,-30,35,-4,-26,28,-20,-18,-7,16,-33,15,9,27,29,25,-24,13,-22,-14,-23,10,-32,31,19,5,-11,1
-27,24,15,-16,-17,-33,-28,30,26,21,31,-34,-18,-35,-3,4,5,13,29,32,-10,36,25,-2,-23,-9,1,7,-19,-8,-11,-20,6,12,14,-22
