-7,23,-9,32,33,-11,1,-15,3,18,6,-26,27,-28,8,-22,-35,-10,34,-21,20,16,-2,36,30,12,-13,14,-31,-25,29,-4,-5,-19,17,-24
18,25,-23,24,-6,5,31,-35,22,28,16,-32,15,21,-13,-11,20,-1,-26,-17,-14,-9,3,-4,-2,19,30,-10,-34,-27,-7,12,36,29,8,-33
10,-17,-16,18,32,7,-6,31,-15,-1,-24,21,34,-23,9,3,2,-4,36,22,-12,-20,14,11,-26,25,-33,35,30,-29,-8,-5,27,-13,-28,-19
4,7,25,-1,-9,19,-2,23,5,15,12,-11,-22,-17,-10,31,14,35,-6,-29,-32,13,-8,33,-3,-36,-30,34,20,27,-16,21,-24,-28,-18,26
-21,19,-7,17,11,-32,3,-34,-18,-13,-5,-24,10,-33,31,29,-4,9,-2,30,1,35,26,12,36,-23,28,-27,-16,-20,-15,6,14,8,-22,-25
-33,-6,-11,-23,16,2,34,-29,27,-30,3,18,21,32,28,-5,24,-12,22,26,-13,-19,4,-17,-35,-20,-9,-15,8,10,36,-14,1,-7,25,-31
-29,16,17,-22,-25,-28,-26,30,-13,-19,-21,-20,9,-15,14,-2,-3,-24,10,12,11,4,35,18,5,7,32,6,1,-8,-34,-27,-36,31,-23,33
19,-8,-32,15,13,-18,-10,2,29,7,-22,35,-5,26,-4,33,34,6,-1,-25,36,11,30,-27,20,-14,24,31,-9,-23,-28,3,-16,-17,-12,-21
14,-19,16,11,-12,-25,36,-33,-27,24,-4,5,-31,-1,32,-3,30,-35,2,28,-34,-26,-29,-10,6,22,9,-20,23,-17,13,-15,8,21,18,-7
-36,18,-35,-9,-19,16,26,32,4,-21,28,-30,-29,-31,22,-6,-34,-2,5,-33,10,-15,25,27,-23,-7,-24,-11,13,12,14,-8,20,17,3,1
-35,-28,6,25,15,-3,-23,11,32,-12,-8,10,31,33,-5,30,29,36,-24,-26,34,-27,7,19,-4,20,22,2,-17,-16,-13,-9,-14,-21,1,-18
17,-32,-21,9,-20,-7,6,-12,-4,16,15,8,-36,24,-11,-10,-1,-34,27,5,3,28,-33,-14,26,-25,-19,-22,35,31,-30,2,23,18,-29,13
36,-34,29,-15,12,32,-25,14,-11,-22,9,-5,-18,-8,4,-26,27,13,21,-31,-19,10,-24,23,7,16,-17,-33,-3,35,20,-6,28,2,-30,-1
-32,31,-10,28,27,-17,8,-7,25,3,-19,-15,-35,22,12,34,6,-29,11,36,-23,-14,21,-33,-9,30,-5,-4,18,-26,-2,1,24,-16,13,-20
-10,-23,12,7,21,-27,-4,19,-17,1,32,-3,20,-16,26,14,9,-31,-8,-13,-5,-30,2,-25,24,-15,6,33,34,22,18,-11,-28,-29,36,-35
3,28,-1,16,-14,13,27,-36,-19,-33,-18,17,-6,5,-30,-4,-12,11,9,34,26,25,-24,23,-22,-21,-7,-2,-35,15,-32,31,10,-20,29,8
-26,10,-15,35,-8,11,-34,5,-29,-2,-6,-21,36,31,3,-33,-28,19,-18,-30,12,-24,-27,22,32,1,23,17,9,20,-14,-25,16,7,-4,-13
-9,30,24,-13,-23,-12,25,-14,1,-36,22,6,4,8,-19,-20,18,-17,15,16,-29,-11,5,-3,-7,31,-35,-32,21,-2,-26,28,-34,33,27,10
-15,-35,18,34,24,36,-12,-30,-23,31,20,7,-33,-22,1,28,-29,-3,26,-11,-25,14,9,-5,21,-19,-32,-16,17,8,-10,27,13,-4,2,-6
20,-3,2,5,-4,25,-28,26,-34,12,-13,-10,11,19,-27,-36,23,-30,-14,-1,33,29,-17,32,-6,-8,15,7,-22,18,35,-24,-21,9,-31,16
-31,27,-36,-17,-18,-22,-32,12,23,-11,10,-8,26,34,-28,21,4,5,20,-19,-16,6,-9,-35,33,-13,-2,15,-30,29,1,7,-25,-14,24,3
-5,-16,32,-34,1,-10,9,-20,-7,6,-33,-23,-35,25,-26,2,28,24,-27,8,30,-29,12,-18,-14,15,19,-17,22,-21,-36,-3,11,4,13,31
34,-11,-27,33,-21,-35,16,-32,26,30,2,14,29,-12,17,-7,-15,20,24,-18,5,-31,36,-19,28,-9,3,-25,-13,-10,22,8,-4,-1,6,-23
-16,9,21,-28,-22,35,18,29,-2,-31,23,36,30,-27,19,1,-32,-7,-15,-24,-3,5,-11,20,34,33,14,4,-8,-13,10,17,-26,-25,-6,-12
-28,24,-31,29,-13,12,-33,22,11,-15,-9,-6,5,-34,10,19,-26,27,-16,-32,-36,-8,-35,-2,-30,17,-18,1,-4,25,3,20,7,14,23,21
-12,-22,33,-8,7,-19,-5,4,-20,34,30,1,-16,15,-14,13,31,28,6,9,27,2,-36,25,-24,-35,-21,-18,32,-11,-17,-29,-3,-10,26,23
6,-18,30,-21,-31,-1,15,-22,17,-26,-25,-33,-24,20,-7,-19,-9,2,16,-14,4,8,29,13,11,10,-28,27,-23,-3,5,-35,12,-36,32,34
-14,32,-20,36,6,-5,-16,33,-24,-27,35,31,-19,1,-25,7,22,-23,13,3,-26,-17,18,9,15,21,10,29,-28,34,-12,-2,-8,-30,-11,-4
