5,-10,-20,9,-1,-14,8,-7,-4,2,21,24,-19,6,-16,15,-22,23,13,3,-11,17,-18,-12
16,4,21,-2,18,20,-19,15,23,11,-10,13,-12,22,-8,-1,24,-5,7,-6,-3,-14,-9,-17
-12,-6,-11,-15,-10,2,18,20,22,5,3,1,17,16,4,-14,-13,-7,-21,-8,19,-9,-24,23
8,24,15,-20,-22,-17,-21,-1,-13,-18,12,-11,9,-19,-3,-23,6,10,14,4,7,5,16,-2
-9,-3,2,22,-18,23,-17,-16,1,-19,-24,-15,20,-21,12,8,7,5,10,-13,14,-4,-6,11
21,23,19,18,13,16,-8,7,14,20,15,17,-5,-9,-11,-6,-12,-4,-3,-10,-1,24,-2,-22
-20,-16,-24,8,-12,-23,22,-4,13,18,-19,5,-9,15,-14,2,-21,-10,11,1,17,-7,6,3
12,8,6,-13,11,-3,-18,-2,-16,-22,-5,-1,4,-23,21,9,20,7,24,-17,-15,10,14,-19
23,3,-2,-5,4,9,14,19,-6,-11,10,-13,12,-7,-17,24,15,-20,-8,18,-22,21,-1,-16
10,-18,17,-12,24,13,16,-11,15,-1,8,4,-6,-20,-9,-7,-3,2,-22,14,-23,19,21,-5
-3,16,1,11,-23,-15,19,13,-14,17,-4,-18,-8,9,6,-2,-10,12,-7,-24,22,-21,5,20
-21,-23,-13,-22,14,-8,-16,6,-11,12,9,-10,3,-5,20,7,-19,-24,17,-15,1,4,2,18
-16,-14,-18,-21,8,-10,15,-5,24,6,13,19,-11,2,-7,1,23,3,-12,-22,4,20,-17,-9
7,15,16,23,-6,5,-1,11,10,-9,-8,-20,18,19,-2,-3,22,-13,-14,12,-24,-17,-4,21
-11,-12,-21,14,-17,-18,-24,-13,16,-20,1,2,8,-4,-19,-9,5,6,15,10,3,-23,22,7
17,18,22,-7,9,19,4,-20,-5,21,-14,-16,23,11,24,12,-1,-2,-6,8,-10,-3,-13,-15
-8,20,12,19,16,-21,11,1,-24,-23,-7,-3,-15,-17,13,-5,14,-22,-4,-2,6,18,10,9
-18,-21,14,15,17,-11,23,-19,-12,13,6,9,-10,-3,-4,20,-5,1,8,-16,2,-24,-7,22
-23,-24,-22,5,-4,12,-9,-14,7,19,16,-6,-18,8,17,-11,-15,13,-10,21,-20,3,1,2
11,22,-12,-8,-15,-13,20,4,18,-17,-1,3,6,24,5,21,10,-9,23,-7,-16,-2,-19,-14
-2,1,7,-9,19,10,-3,-21,4,-6,17,-23,-24,20,-22,18,-11,-16,-5,-14,8,15,12,13
9,-11,-23,24,12,14,-15,-10,-1,8,2,-5,-21,-6,7,-22,19,20,-17,-18,13,16,3,-4
14,-22,13,-10,-11,-16,24,21,-19,4,5,15,-3,-1,-12,6,-18,17,9,23,-8,2,-20,-7
-24,12,-4,3,-14,22,17,18,-20,15,-23,-2,21,5,-10,19,-7,-8,-16,9,-13,-6,11,1
-6,-9,-8,10,-7,1,5,3,2,-4,-22,-17,24,21,18,-20,12,-15,-23,16,-14,11,19,-13
-14,13,24,-18,23,7,-6,-12,-17,-21,20,8,-2,1,19,22,9,4,-15,-11,10,-16,-5,-3
18,-4,-19,2,-8,-24,-11,5,-23,-12,7,10,16,-22,-20,-13,21,-1,3,15,-17,14,9,6
24,7,-14,17,-21,-9,-2,-23,6,16,-15,20,-22,3,11,-10,-4,19,-18,-12,5,13,8,-1
-19,6,-17,-16,-24,-2,13,12,11,22,-9,-8,-7,-15,14,4,3,-23,1,-21,20,-10,18,5
15,-20,9,7,21,17,-4,24,-3,23,22,18,19,-16,-1,14,-6,-12,-13,2,-5,-11,-10,-8
19,-17,4,-3,22,18,-12,9,-8,-15,14,7,-23,-11,10,-21,2,-6,-1,24,16,-5,13,-20
-10,21,-9,16,6,-5,-13,-22,3,1,-18,-14,7,12,-23,-4,-20,11,-24,17,-2,8,15,19
20,17,-16,-19,-13,21,10,-15,-18,-7,24,-22,5,23,8,3,-2,9,4,-1,-6,12,-14,-11
-15,-8,11,-23,20,-19,9,2,-7,14,-3,16,22,-10,1,-12,-24,-21,6,-5,18,-13,4,17
-5,-19,10,6,1,-4,-14,-9,8,-3,-20,-24,-16,7,-21,13,18,-17,2,11,15,23,-22,12
-22,14,-5,13,3,8,-10,-6,21,7,-17,23,-4,-2,16,-15,11,24,-20,19,-9,1,-12,-18
6,9,-15,12,-20,-1,21,-24,-2,-13,23,-4,10,17,3,-19,-14,22,16,5,-7,-18,-11,8
-17,-7,20,-6,-16,4,2,10,12,-8,-21,-9,15,18,-13,5,1,-14,22,-3,11,-19,24,-23
22,-5,8,-24,2,-12,-20,-3,-10,9,19,6,-14,13,-18,-17,16,15,-11,7,23,-1,-21,4
13,11,5,-17,-3,24,-22,14,-15,-16,-2,21,-1,-8,9,10,4,-19,18,-23,-12,7,20,-6
-4,-15,-7,1,-19,-20,3,23,17,-24,-16,22,14,-13,2,11,-9,21,5,6,-18,-12,-8,10
2,-1,23,-11,15,-22,12,-17,19,-14,4,-7,-20,10,-5,-18,8,16,-9,13,24,6,-3,-21
-13,19,-10,20,7,15,-5,16,-22,3,18,-21,1,-24,-6,-8,-23,-11,-2,-4,12,9,17,14
3,10,-1,21,-9,-7,6,17,5,-2,-13,-19,11,-18,23,-24,-8,14,12,22,-4,-20,-15,16
-7,5,-6,-14,-2,3,1,-18,-21,24,-12,11,-17,4,22,23,13,8,20,-19,9,-15,-16,-10
4,-13,18,-1,10,11,-23,22,20,-5,-6,14,2,-12,-24,17,-16,-3,21,-9,-19,-8,7,15
