-19,4,8,-2,15,22,-24,-3,-12,-18,-16,9,21,-20,-5,11,-23,10,1,14,-13,-6,17,7
8,-9,12,-23,10,-14,-24,-1,2,-5,-17,-3,21,6,-22,-19,11,-20,16,18,-13,15,4,7
19,-23,-12,14,-22,-15,21,10,-24,-8,-13,3,11,-4,6,20,-18,17,-1,-16,-7,5,2,9
-11,16,10,13,9,-15,-12,23,-5,-3,1,7,-4,-20,6,-2,21,-22,-24,14,-17,18,-8,19
18,3,-2,8,13,16,21,-4,-12,-22,17,9,-5,24,20,-6,-11,-1,-23,-15,-7,10,19,-14
10,-4,-5,2,3,7,-6,22,-24,-1,12,-11,21,17,-20,18,-14,-16,23,15,-13,-8,-19,9
-12,7,-19,24,15,-13,-2,22,-14,-16,20,1,6,9,-5,10,18,-17,3,-11,-23,-8,21,-4
15,-19,14,-11,-13,21,-23,-12,-16,17,4,8,5,-3,-1,9,-10,-20,2,18,-6,-24,7,22
-24,6,16,17,20,-2,13,-19,-21,14,18,-22,-7,-10,23,-3,-4,-11,8,-5,9,12,-15,1
-11,7,-18,9,-19,8,-2,-6,-4,23,1,-16,20,15,-14,12,21,3,5,-13,-17,-24,-10,22
24,-21,15,-19,-18,17,23,9,-8,-16,14,20,22,-11,-3,10,-6,5,4,-12,2,-13,-7,-1
21,10,-12,-22,11,-20,18,24,-13,-2,-5,3,9,-19,-16,15,-23,-7,14,6,-1,4,17,-8
7,-13,-4,3,-22,14,-1,-10,24,8,-12,11,2,-6,-17,19,15,23,-16,21,-20,5,-18,-9
9,6,-22,-5,4,-2,13,-16,-1,24,-23,-17,-7,-20,-19,8,12,-21,15,14,18,3,11,-10
24,3,-2,17,-9,-16,-8,7,5,-22,19,-14,15,12,-13,6,-4,20,-11,-18,-23,10,21,-1
20,-12,-5,-23,3,21,17,22,-24,15,-19,2,-14,13,-10,18,-7,-16,11,-1,-6,-8,4,9
4,7,15,-1,12,-13,-2,-9,8,18,14,-5,6,-11,-3,24,23,-10,22,-21,20,-19,-17,-16
-6,-10,19,-21,8,1,9,-5,-7,2,20,13,-12,16,-17,-14,15,23,-3,-11,4,24,-18,-22
-23,-16,-10,-11,-13,21,-9,-14,7,3,4,-18,5,8,22,2,20,12,-24,-17,-6,-15,1,19
-6,-9,15,-17,-13,1,-8,7,2,-22,21,-19,5,-24,-3,-20,4,23,12,16,-11,10,-18,14
-6,-4,-16,2,21,1,9,22,-7,17,-13,-23,11,-18,24,3,-10,14,-20,19,-5,-8,12,-15
-12,-9,17,-19,-13,-21,14,15,2,22,16,1,5,-7,-8,-11,-3,-20,4,18,6,-10,24,-23
17,23,12,-19,18,7,-6,13,-11,-15,9,-3,-8,-21,10,22,-1,-5,4,-24,14,-16,-2,20
23,22,17,18,6,-5,-13,14,11,-12,-9,10,7,-8,-20,-19,-3,-4,16,15,24,-2,-1,-21
-9,-12,-17,8,-23,10,-19,-4,1,-6,-15,2,14,-13,11,20,3,-24,7,-16,22,-21,5,18
6,-14,-18,-15,12,-1,-22,-10,21,8,-19,-5,20,2,4,17,-16,3,11,-13,-9,7,-24,23
-6,9,-13,-16,14,1,21,20,-2,-15,-18,17,3,-5,10,4,-12,11,24,-8,-7,-23,22,-19
15,-12,5,14,-3,18,-17,10,23,-8,20,2,-21,-4,-1,-19,7,-6,16,-11,13,24,-9,-22
8,-3,2,-9,21,-18,17,-1,4,-14,-12,11,-20,10,-19,22,-7,6,15,13,-5,-16,-24,23
20,19,-16,-12,11,-23,-22,-13,18,-21,-5,4,8,-24,17,3,-15,-9,-2,-1,10,7,6,14
-17,9,24,8,15,-19,13,-4,-2,-14,-12,11,-7,10,-5,-21,1,-20,6,18,16,-23,22,-3
-21,19,-13,-15,-23,9,24,18,-6,-16,14,-17,3,-11,4,10,12,-8,-2,-22,1,20,5,-7
-4,20,6,1,-7,-3,5,17,24,-23,18,-14,22,12,16,-15,-8,-11,-21,-2,19,-13,10,-9
11,-19,-17,-21,-7,9,5,13,-6,22,-1,24,-8,-16,20,14,3,-23,2,-15,4,-10,18,-12
7,22,-10,-6,-20,4,-1,11,24,3,-8,16,19,21,-23,-12,18,-17,-13,5,-14,-2,15,-9
10,15,-4,3,16,24,-23,20,-18,-1,22,-21,-14,13,-2,-5,19,9,-17,-8,12,-11,7,-6
9,-20,-8,-24,17,23,-14,3,-1,-19,-12,11,15,7,-13,22,-5,21,10,2,-18,-16,-6,4
10,-3,2,24,-22,-13,-12,-11,-18,-1,8,7,6,21,16,-15,-19,9,17,-23,-14,5,20,-4
-24,-10,-16,-14,13,-8,-11,6,23,2,7,21,-5,4,20,3,22,-19,18,-15,-12,-17,-9,1
-17,-7,-21,23,-24,15,2,22,-11,-14,9,16,-20,10,-6,-12,1,-19,18,13,3,-8,-4,5
-23,3,-2,-24,-19,-9,16,-14,6,18,-20,-21,-17,8,22,-7,13,-10,5,11,12,-15,1,4
19,5,15,-7,-2,24,4,9,-8,-23,16,22,-20,-17,-3,-11,14,21,-1,13,-18,-12,10,-6
24,-5,22,-8,2,21,23,4,-12,17,18,9,19,15,-14,20,-10,-11,-13,-16,-6,-3,-7,-1
17,11,-6,-8,7,3,-5,4,22,18,-2,19,-23,-21,24,-20,-1,-10,-12,16,14,-9,13,-15
21,12,10,5,-4,-11,-20,19,-23,-3,6,-2,-22,18,-16,15,-24,-14,-8,7,-1,13,9,17
22,18,14,12,-15,-9,-20,-11,6,-21,8,-4,-23,-3,5,-19,-24,-2,16,7,10,-1,13,17
