4,-16,-13,-1,6,-5,21,24,-23,-18,12,-11,3,19,17,2,-15,10,-14,-22,-7,20,9,-8
-21,-11,-22,5,-4,19,-20,-14,-24,-15,2,-16,-18,8,10,12,23,13,-6,7,1,3,-17,9
14,23,-24,18,16,-9,15,-19,6,21,22,13,-12,-1,-7,-5,20,-4,8,-17,-10,-11,-2,3
-6,-19,15,21,-17,1,-8,7,-18,-22,-20,-14,16,12,-3,-13,5,9,2,11,-4,10,24,-23
9,17,-12,-24,-10,7,-6,-20,-1,5,-16,3,-14,13,19,11,-2,-21,-15,8,18,23,-22,4
10,3,-2,17,-18,-13,11,16,14,-1,-7,22,6,-9,24,-8,-4,5,20,-19,23,-12,-21,-15
-4,-22,14,1,9,21,19,-13,-5,15,23,18,8,-3,-10,17,-16,-12,-7,-24,-6,2,-11,20
19,-21,-9,-20,11,-18,-16,-23,3,-14,-5,-22,-15,10,13,7,24,6,-1,4,2,12,8,-17
-18,15,-16,9,-6,5,-24,21,-4,20,-23,14,19,-12,-2,3,22,1,-13,-10,-8,-17,11,7
-7,-10,-19,-21,8,-15,1,-5,16,2,-22,-17,-24,23,6,-9,12,-20,3,18,4,11,-14,13
-23,22,9,-6,-20,4,-15,14,-3,-16,17,-21,18,-8,7,10,-11,-13,24,5,12,-2,1,-19
7,11,5,-10,-3,-14,-1,-17,-22,4,-2,19,-21,6,-20,-24,8,23,-12,15,13,9,-18,16
-24,18,16,14,-7,-10,5,-22,-13,6,20,15,9,-4,-12,-3,-19,-2,17,-11,-23,8,21,1
-20,-5,-11,-19,2,13,8,-7,10,-9,3,-23,-6,-15,14,22,18,-17,4,1,24,-16,12,-21
-15,19,20,-23,10,-8,-18,6,11,-5,-9,16,24,17,1,-12,-14,7,-2,-3,22,-21,4,-13
23,21,11,-22,-8,-7,6,5,-19,12,-3,-10,15,-24,-13,18,-20,-16,9,17,-2,4,-1,14
13,-6,-17,12,24,2,-11,22,-20,16,7,-4,-1,21,-23,-10,3,19,-18,9,-14,-8,15,-5
-12,13,22,-9,14,-19,17,-21,4,23,15,1,-2,-5,-11,20,-7,24,6,-16,8,-3,-10,-18
2,-1,18,6,12,-4,10,-24,20,-7,21,-5,-22,-23,16,-15,19,-3,-17,-9,-11,13,14,8
-14,-23,17,24,-16,8,-13,-6,-12,-21,-15,9,7,1,11,5,-3,20,22,-18,10,-19,2,-4
17,7,-6,10,22,3,-2,13,18,-4,-19,24,-8,-21,23,-20,-1,-9,11,16,14,-5,-15,-12
-10,9,19,-8,18,-11,-22,4,-2,1,6,-20,23,-17,-21,24,14,-5,-3,12,15,7,-13,-16
6,-12,-23,-7,-24,-1,4,-11,17,13,8,2,-10,20,-18,-22,-9,15,21,-14,-19,16,3,5
-9,-15,24,23,20,-17,-21,10,1,-8,-13,-19,11,22,2,-18,6,16,12,-5,7,-14,-4,-3
-16,-13,-5,15,3,12,23,9,-8,17,19,-6,2,-20,-4,1,-10,22,-11,14,-24,-18,-7,21
-13,10,23,-17,-12,-22,16,19,15,-2,18,5,1,24,-9,-7,4,-11,-8,21,-20,6,-3,-14
20,-7,13,-14,-15,-23,2,-18,-16,-19,24,17,-3,4,5,9,-12,8,10,-1,-22,21,6,-11
3,-18,-1,-12,23,20,-19,11,-21,22,-8,4,17,-16,-24,14,-13,2,7,-6,9,-10,-5,15
12,20,-21,13,-14,-16,-23,17,22,-11,10,-1,-4,5,18,6,-8,-15,-24,-2,3,-9,7,19
-22,-4,-18,2,7,24,-5,23,19,-20,-12,11,21,16,-17,-14,15,3,-9,10,-13,1,-8,-6
24,-9,6,-5,4,-3,13,-15,2,-12,14,10,-7,-11,8,19,21,-23,-16,22,-17,-20,18,-1
-17,24,4,-3,-19,-21,22,-16,-10,9,-18,23,14,-13,20,8,1,11,5,-15,6,-7,-12,-2
18,16,12,11,-22,17,-14,15,13,-24,-4,-3,-9,7,-8,-2,-6,-1,-23,-21,20,5,19,10
11,-17,-8,-13,-23,10,12,3,21,-6,-1,-7,4,-18,22,-19,2,14,16,24,-9,-15,5,-20
-5,-8,-15,-11,1,18,-10,2,-14,7,4,21,-16,9,3,13,-22,-6,-20,19,-12,17,-24,23
-2,1,10,8,21,-24,-17,-4,-15,-3,13,20,-11,-22,9,23,7,-19,18,-12,-5,14,-16,6
-3,4,1,-2,19,16,14,-12,24,18,-21,8,-17,-7,-22,-6,13,-10,-5,23,11,15,-20,-9
16,14,-10,-18,-11,15,24,20,12,3,5,-9,22,-2,-6,-1,-23,4,-21,-8,19,-13,17,-7
-19,-3,2,7,-9,-20,-4,12,5,-13,-14,-8,10,11,-16,15,-21,-24,1,6,17,-23,22,18
-8,5,-4,3,-2,9,20,1,-6,14,16,-18,-23,-10,21,-11,-24,12,-22,-7,-15,19,13,17
21,6,-20,22,13,-2,-12,-10,23,8,-24,7,-5,18,-19,-17,16,-14,15,3,-1,-4,-9,11
5,-20,8,-15,-1,14,18,-3,-17,11,-10,-13,12,-6,4,21,9,-7,23,2,-16,24,-19,-22
-11,-24,-14,16,-21,22,9,18,-7,-17,1,-15,-19,3,12,-4,10,-8,13,-23,5,-6,20,2
22,-14,-7,19,15,11,3,-9,8,-23,-6,-24,-20,2,-5,-21,-18,17,-4,13,16,-1,10,12
15,8,21,20,-13,-12,-9,-2,7,24,-17,6,5,-19,-1,-23,11,-22,14,-4,-3,18,16,-10
8,12,7,-16,17,23,-3,-1,-11,19,9,-2,20,15,-14,4,-5,21,-10,-13,-18,-24,-6,22
