13,-26,5,-36,-3,-28,14,24,31,30,17,-44,-1,-7,29,46,-11,-42,54,-48,32,27,-41,-8,-43,2,-22,6,-15,-10,-9,-21,53,52,-49,4,-40,51,47,37,23,18,25,12,50,-16,-39,20,35,-45,-38,-34,-33,-19
23,36,43,49,41,-9,-26,-48,6,31,-54,-13,12,39,18,-37,-35,-15,-38,-33,-50,-28,-1,45,-47,7,32,22,53,44,-10,-27,20,-40,17,-2,16,19,-14,34,-5,-46,-3,-30,-24,42,25,8,-4,21,-52,51,-29,11
-8,-7,48,-26,47,-27,2,1,-49,-16,-24,14,21,-12,25,10,-43,51,31,45,-13,34,35,11,-15,4,6,-33,50,-53,-19,-36,28,-22,-23,32,-42,-44,40,-39,54,37,17,38,-20,52,-5,-3,9,-29,-18,-46,30,-41
-16,-38,-37,30,-50,42,-53,-24,29,12,-32,-10,-52,-25,-44,1,54,19,-18,-39,46,-43,-45,8,14,-41,-47,36,-9,-4,49,11,-34,33,48,-28,3,2,20,-51,26,-6,22,15,23,-21,27,-35,-31,5,40,13,7,-17
-47,33,46,28,20,-43,24,-45,19,-41,39,-42,35,52,-21,-50,-40,-25,-9,-5,15,49,32,-7,18,-34,-54,-4,51,-44,-37,-23,-2,26,-13,53,31,-48,-11,17,10,12,6,30,8,-3,1,38,-22,16,-29,-14,-36,27
34,-15,45,19,-37,-18,36,27,-14,23,-20,39,-31,9,2,-30,49,6,-4,11,-33,51,-10,42,-46,41,-8,-38,-50,16,13,-35,21,-1,32,-7,5,28,-12,-53,-26,-24,-52,-48,-3,25,-54,44,-17,29,-22,43,40,47
20,35,-42,-46,39,44,-10,48,13,7,30,-18,-9,43,-38,-27,-31,12,50,-1,36,-24,25,22,-23,40,16,-49,33,-11,17,53,-29,54,2,-21,-51,15,-5,-26,47,3,-14,-6,-52,4,-41,-8,28,-19,37,45,32,-34
-45,6,-48,-54,-46,-2,-47,-23,-38,44,43,-29,-50,-15,14,18,-51,-16,-28,27,-53,-40,8,-49,52,-32,-20,19,12,-41,34,26,-39,-31,-36,35,42,9,33,22,30,-37,-11,-10,1,5,7,3,24,13,17,-25,21,4
37,-33,52,-11,-12,17,29,-18,14,-24,4,5,51,-9,28,-26,-6,8,41,21,-20,-35,54,10,-36,16,-43,-15,-7,38,-45,53,2,42,22,25,-1,-30,-49,-44,-19,-34,27,40,31,-48,-50,46,39,47,-13,-3,-32,-23
11,26,-7,18,-44,-33,3,34,-16,21,-1,-30,36,-53,-40,9,51,-4,-46,32,-10,45,-39,29,35,-2,-52,-41,-24,12,-50,-20,6,-8,-25,-13,49,-54,23,15,28,43,-42,5,-22,19,48,-47,-37,31,-17,27,14,38
-7,-41,53,47,50,-16,1,-51,-13,-14,-19,31,9,10,-37,6,22,40,11,-25,29,-17,45,48,20,36,34,30,-21,-28,-12,33,-32,-27,-46,-26,15,42,-52,-18,2,-38,44,-43,-23,35,-4,-24,-54,-5,8,39,-3,49
43,38,-44,-31,-11,-35,-8,7,51,52,5,-50,-30,-16,53,14,-42,22,-32,-27,47,-18,-36,-54,-34,-29,20,-48,26,13,4,19,46,25,6,23,-49,-2,41,-45,-39,17,-1,3,40,-33,-21,28,37,12,-9,-10,-15,24
41,37,36,48,-10,45,49,14,-31,5,16,44,-29,-8,-35,-11,34,-38,33,46,-22,21,40,-32,-27,-51,25,47,13,53,9,24,-19,-17,15,-3,-2,18,-43,-23,-1,52,39,-12,-6,-20,-28,-4,-7,54,26,-42,-30,-50
-4,-40,-45,1,8,54,50,-5,30,-33,-37,22,42,-51,-20,-17,16,48,34,15,26,-12,24,-23,32,-21,-28,27,-38,-9,-46,-25,10,-19,-43,49,11,29,-47,2,-52,-13,35,-53,3,31,39,-18,-36,-7,14,41,44,-6
22,43,-13,-12,-16,19,-41,-9,8,25,-17,4,3,47,36,5,11,38,-6,23,-40,-1,-20,50,-10,54,-32,-34,31,52,-29,27,35,28,-33,-15,-46,-18,-42,21,7,39,-2,45,-44,37,-14,51,53,-24,-48,-30,-49,-26
51,40,7,-35,18,-48,-3,20,-50,-22,25,-52,46,24,-42,-43,-36,-5,29,-8,-38,10,-28,-14,-11,33,49,23,-19,-34,-39,45,-26,30,4,17,47,21,31,-2,-44,15,16,41,-32,-13,-37,6,-27,9,-1,12,-54,53
15,-31,-12,50,-32,-30,54,-33,23,-27,-22,3,-45,-34,-1,-52,53,39,-47,-24,42,11,9,-20,-48,-46,10,-41,-51,-6,2,5,-8,-14,38,37,-36,-35,18,43,-28,21,-40,49,-13,26,19,-25,-44,-4,29,16,17,7
-31,44,16,51,9,-14,-43,52,-5,29,35,-24,27,6,-33,-3,-25,-40,-34,-28,23,-46,-21,12,17,42,-13,20,-10,-45,1,-41,15,19,-11,-50,39,54,-37,18,32,-26,7,-2,30,22,-49,53,47,36,-4,-8,-48,-38
36,-52,22,41,-39,25,-24,-49,-44,50,-34,38,47,27,21,40,-45,-29,-26,53,-15,-3,-30,7,-6,19,-14,54,18,23,43,51,-37,11,46,-1,33,-12,5,-16,-4,48,-31,9,17,-35,-13,-42,8,-10,-32,2,-20,-28
7,-18,4,-3,-8,-22,-1,5,52,-26,-12,11,15,-19,-13,-53,-39,2,14,-47,44,6,45,30,28,10,-37,-25,-43,-24,-41,40,38,49,36,-35,27,-33,17,-32,31,54,29,-21,-23,50,20,-51,-34,-46,48,-9,16,-42
-20,23,-28,43,38,-51,12,-49,34,-44,18,-7,-17,22,42,33,13,-11,-50,1,-31,-14,-2,-41,47,-45,35,3,-46,-36,21,-54,-16,-9,-27,30,-53,-5,-48,52,24,-15,-4,10,26,29,-25,39,8,19,6,-40,37,32
49,-37,31,9,13,12,-18,51,-4,26,-33,-6,-5,29,30,-23,28,7,24,39,22,-21,16,-19,46,-10,-36,-17,-14,-15,-3,44,11,35,-34,27,2,41,-20,47,-38,-52,-53,-32,-48,-25,-40,45,-1,-54,-8,42,43,50
