12,-48,-45,37,42,26,-39,-31,10,-9,-24,-1,14,-13,-51,40,-36,32,-44,25,-34,-54,-46,11,-20,-6,-29,-35,27,-49,8,-18,43,21,28,17,-4,-47,7,-16,-53,-5,-33,19,3,23,38,2,30,52,15,-50,41,22
36,-15,41,-31,35,-50,26,-21,-49,-19,34,32,-25,45,2,-23,-27,-24,10,-46,8,-40,16,18,13,-7,17,54,-48,-47,4,-12,-51,-11,-5,-1,43,-52,-44,22,-3,53,-37,39,-14,20,30,29,9,6,33,38,-42,-28
17,42,54,-25,-47,12,-40,14,27,-41,38,-6,-29,-8,-34,31,-1,24,33,-21,20,50,52,-18,4,39,-9,43,13,32,-16,-30,-19,15,48,-45,-49,-11,-26,7,10,-2,-28,-53,36,51,5,-35,37,-22,-46,-23,44,-3
40,-50,-33,-5,4,-18,-25,11,-12,41,-8,9,31,-49,24,21,29,6,32,-48,-16,-53,26,-15,7,-23,-28,27,-17,-37,-13,-19,3,-47,54,52,30,46,43,-1,-10,45,-39,51,-42,-38,34,20,14,2,-44,-36,22,-35
44,-34,-13,-26,-22,-31,-41,40,36,17,-54,-53,3,-39,37,-20,-10,45,-35,16,-51,5,-50,-52,-27,4,25,32,33,-42,6,-28,-29,2,19,-9,-15,47,14,-8,7,30,49,-1,-18,48,-38,-46,-43,23,21,24,12,11
-47,-32,24,5,-4,52,26,-22,20,39,-48,27,29,36,16,-15,-34,49,-50,-9,-45,8,44,-3,31,-7,-12,-46,-13,38,-25,2,-54,17,-37,-14,35,-30,-10,-51,42,-41,53,-23,21,28,1,11,-18,19,40,-6,-43,33
-47,-3,2,-13,28,-44,-53,-31,-11,-21,9,34,4,-18,-30,-49,22,14,-37,33,10,-17,46,-25,24,-40,45,-5,-51,15,8,-48,-20,-12,-54,41,19,-52,42,26,-36,-39,50,6,-27,-23,1,32,16,-43,29,38,7,35
-54,19,45,13,35,-32,-38,-37,49,23,-51,-40,-4,-36,42,-34,-47,-33,-2,25,39,-52,-10,26,-20,-24,-30,-50,-41,27,46,6,18,16,-5,14,8,7,-21,12,29,-15,53,48,-3,-31,17,-44,-9,28,11,22,-43,1
42,46,39,-52,-6,5,37,-25,38,13,31,-20,-10,-43,24,22,40,36,32,12,-51,-16,-47,-15,8,-29,50,-35,26,33,-11,-19,-30,45,28,-18,-7,-9,-3,-17,-44,-1,14,41,-34,-2,23,49,-48,-27,21,4,-54,53
-6,29,-43,-37,7,1,-5,49,-23,-30,15,-47,-28,18,-11,45,-19,-14,17,-22,26,20,9,44,41,-21,-31,13,-2,10,27,-35,-53,-39,32,-50,4,-54,34,-52,-25,48,3,-24,-16,51,12,-42,-8,36,-46,40,33,38
