22,-24,6,16,17,-3,-15,-19,-13,-12,23,10,9,20,7,-4,-5,21,8,-14,-18,-1,-11,2
-9,10,24,22,21,7,-6,19,1,-2,20,14,23,-12,-17,-18,15,16,-8,-11,-5,-4,-13,-3
11,8,-19,-17,23,-15,-18,-2,10,-9,-1,24,-16,-20,6,13,4,7,3,14,22,-21,-5,-12
12,24,23,18,13,11,-16,-17,15,14,-6,-1,-5,-10,-9,7,8,-4,22,-21,20,-19,-3,-2
-6,3,-2,11,22,1,-14,23,18,21,-4,-16,17,7,24,12,-13,-9,20,-19,-10,-5,-8,-15
-7,10,17,21,14,23,1,-15,-18,-2,-19,-20,-16,-5,8,13,-3,9,11,12,-4,24,-6,-22
-17,21,-9,-19,24,8,-10,-6,3,7,-20,16,22,-15,14,-12,1,-23,4,11,-2,-13,18,-5
16,-4,7,2,12,8,-3,-6,21,14,19,-5,-18,-10,23,-1,-22,13,-11,24,-9,17,-15,-20
-19,-24,-7,-12,-16,-18,3,22,-14,21,23,4,-17,9,20,5,13,6,1,-15,-10,-8,-11,2
16,12,20,-11,-8,18,10,5,-13,-7,4,-2,9,24,22,-1,-23,-6,21,-3,-19,-15,17,-14
5,16,-21,-24,-1,-13,9,14,-7,12,23,-10,6,-8,20,-2,19,-22,-17,-15,3,18,-11,4
20,11,-12,-7,-22,-10,4,21,-13,6,-2,3,9,15,-14,-18,-24,16,-23,-1,-8,5,19,17
22,-7,-12,9,14,-23,2,17,-4,-13,-15,3,10,-5,11,-18,-8,16,20,-19,24,-1,6,-21
21,-22,7,-16,8,-9,-3,-5,6,24,13,-19,-11,-17,18,4,14,-15,12,23,-1,2,-20,-10
-9,11,7,-19,15,-18,-3,10,1,-8,-2,14,-24,-12,-5,-22,-23,6,4,-21,20,16,17,13
7,11,-12,-6,-16,4,-1,22,-21,-20,-2,3,-23,19,-24,5,18,-17,-14,10,9,-8,13,15
16,7,22,17,14,-9,-2,-18,6,12,15,-10,20,-5,-11,-1,-4,8,-23,-13,-24,-3,19,21
-15,-24,-20,16,-8,-14,-21,5,-10,9,-13,22,11,6,1,-4,18,-17,-23,3,7,-12,19,2
15,-3,2,7,8,-11,-4,-5,18,16,6,-13,12,19,-1,-10,24,-9,-14,21,-20,-23,22,-17
14,10,-6,22,11,3,24,17,-12,-2,-5,9,-21,-1,23,-19,-8,-20,16,18,13,-4,-15,-7
-5,17,-21,-11,1,-7,6,-24,13,-20,4,23,-9,16,-18,-14,-2,15,-22,10,3,19,-12,8
-14,10,-18,-15,-19,-16,-24,11,21,-2,-8,-22,-20,1,4,6,-23,3,5,13,-9,12,17,7
-21,8,18,-13,-6,5,-15,-2,14,-24,-23,-22,4,-9,7,17,-16,-3,-20,19,1,12,11,10
-24,16,18,12,-15,-13,-19,9,-8,23,14,-4,6,-11,5,-2,22,-3,7,-21,20,-17,-10,1
6,-9,13,-23,12,-1,11,17,2,-19,-7,-5,-3,20,24,18,-8,-16,10,-14,22,-21,4,-15
3,-7,-1,20,8,16,2,-5,14,22,-13,-18,11,-9,-24,-6,23,12,-21,-4,19,-10,-17,15
-22,-21,-19,-15,-7,-10,5,-20,13,6,24,-23,-9,-18,4,-17,16,14,3,8,2,1,12,-11
5,-11,-19,-9,-1,10,8,-7,4,-6,2,-21,14,-13,16,-15,-23,22,3,-24,12,-18,17,20
9,10,8,-19,-20,-13,24,-3,-1,-2,-18,16,6,22,21,-12,23,11,4,5,-15,-14,-17,-7
-4,20,19,1,14,13,-16,22,-12,-11,10,9,-6,-5,-24,7,18,-17,-3,-2,23,-8,-21,15
-20,5,-15,14,-2,-21,22,23,-13,24,16,19,9,-4,3,-11,18,-17,-12,1,6,-7,-8,-10
19,-22,11,-7,-23,-10,4,12,24,6,-3,-8,-17,15,-14,18,13,-16,-1,21,-20,2,5,-9
-14,21,11,10,20,-24,15,16,-23,-4,-3,13,-12,1,-7,-8,-18,17,22,-5,-2,-19,9,6
4,7,-20,-1,8,16,-2,-5,23,-22,-19,-18,17,-15,14,-6,-13,12,11,3,24,10,-9,-21
-24,22,17,7,15,-11,-4,12,16,-21,6,-8,20,-18,-5,-9,-3,14,-23,-13,10,-2,19,1
23,15,-24,-5,4,17,12,-21,-10,9,-13,-7,11,18,-2,-19,-6,-14,16,-22,8,20,-1,3
-12,-3,2,8,-22,13,17,-4,14,-15,19,1,-6,-9,10,18,-7,-16,-11,24,-23,5,21,-20
6,-23,-5,-7,3,-1,4,16,-19,14,17,24,15,-10,-13,-8,-11,-20,9,18,22,-21,2,-12
2,-1,-5,-15,3,-14,23,12,13,-19,-20,-8,-9,6,4,-17,16,22,10,11,-24,-18,-7,21
-11,23,-5,12,3,7,-6,-16,13,-19,1,-4,-9,-22,-17,8,15,21,10,-24,-18,14,-2,20
13,-24,-9,7,11,-22,-4,-21,3,16,-5,15,-1,-23,-12,-10,-20,19,-18,17,8,6,14,2
-19,10,21,15,-6,5,13,12,-20,-2,23,-8,-7,17,-4,-24,-14,22,1,9,-3,-18,-11,16
16,-14,18,-21,15,-8,-17,6,12,20,-13,-9,11,2,-5,-1,7,-3,22,-10,4,-19,-24,23
-18,-12,-8,-23,-21,-14,-11,3,20,16,7,2,-19,6,17,-10,-15,1,13,-9,5,24,4,-22
5,-18,9,14,-1,12,10,24,-3,-7,17,-6,-15,-4,13,19,-11,2,-16,-22,23,20,-21,-8
-20,-19,-6,9,-18,3,-13,-22,-4,12,-23,-10,7,-17,16,-15,14,5,2,1,24,8,11,-21
