7,-9,11,5,-4,8,-1,-6,2,12,-3,-10
-3,-11,1,9,8,12,-10,-5,-4,7,2,-6
9,4,-11,-2,8,-12,10,-5,-1,-7,3,6
-6,3,-2,-10,11,1,-8,7,12,4,-5,-9
-8,-6,-12,-11,7,2,-5,1,10,-9,4,3
7,-4,11,2,-9,-12,-1,-10,5,8,-3,6
-9,-8,-7,6,11,-4,3,2,1,12,-5,-10
11,9,-6,12,-10,3,-8,7,-2,5,-1,-4
-9,-12,5,-10,-3,8,11,-6,1,4,-7,2
3,8,-1,7,11,-12,-4,-2,-10,9,-5,6
12,-7,10,5,-4,8,2,-6,-11,-3,9,-1
8,5,7,9,-2,-10,-3,-1,-4,6,-12,11
7,12,6,-10,9,-3,-1,11,-5,4,-8,-2
6,-9,-5,-12,3,-1,11,-10,2,8,-7,4
9,-6,5,-10,-3,2,11,12,-1,4,-7,-8
2,-1,-12,-8,-6,5,-10,4,-11,7,9,3
7,3,-2,-9,-6,5,-1,-11,4,12,8,-10
5,-7,-4,3,-1,-11,2,-9,8,-12,6,10
4,-6,-8,-1,9,2,-10,3,-5,7,-12,11
-6,-11,5,-8,-3,1,-10,4,-12,7,2,9
12,-8,-9,-5,4,-10,11,2,3,6,-7,-1
-8,9,10,-5,4,-7,6,1,-2,-3,12,-11
