-3,-6,1,12,8,2,-11,-5,10,-9,7,-4
-7,-12,5,6,-3,-4,1,-10,11,8,-9,2
2,-1,-6,-9,10,3,-8,7,4,-5,12,-11
-3,4,1,-2,-9,-11,-10,12,5,7,6,-8
-8,-9,-4,3,7,-12,-5,1,2,11,-10,6
2,-1,-4,3,10,-9,8,-7,6,-5,-12,11
9,6,-8,5,-4,-2,-10,3,-1,7,-12,11
-6,-9,8,-5,4,1,-12,-3,2,-11,10,7
-11,6,-12,-10,9,-2,8,-7,-5,4,1,3
-4,3,-2,1,8,-12,-11,-5,10,-9,7,6
4,-3,2,-1,8,11,-12,-5,-10,9,-6,7
11,-10,-5,8,3,-7,6,-4,12,2,-1,-9
-4,8,11,1,7,12,-5,-2,-10,9,-3,-6
-4,-6,-11,1,-8,2,-9,5,7,-12,3,10
2,-1,-5,-12,3,-10,8,-7,11,6,-9,4
-7,-6,-9,12,10,2,1,11,3,-5,-8,-4
-8,-5,10,-7,2,-12,4,1,11,-3,-9,6
8,-10,9,-11,7,12,-5,-1,-3,2,4,-6
-2,1,-5,12,3,-11,8,-7,10,-9,6,-4
8,9,4,-3,12,-7,6,-1,-2,11,-10,-5
-5,-10,8,7,1,-9,-4,-3,6,2,12,-11
10,4,-12,-2,9,11,-8,7,-5,-1,-6,3
