-3,-12,1,8,10,-7,6,-4,-11,-5,9,2
-2,1,5,10,-3,8,9,-6,-7,-4,12,-11
4,8,-10,-1,-9,-12,-11,-2,5,3,7,6
6,4,12,-2,8,-1,9,-5,-7,-11,10,-3
-7,-6,8,9,-12,2,1,-3,-4,-11,10,5
-10,4,-11,-2,-12,-9,-8,7,6,1,3,5
-2,1,9,5,-4,10,-11,-12,-3,-6,7,8
10,8,-5,12,3,-9,-11,-2,6,-1,7,-4
3,7,-1,-8,-9,10,-2,4,5,-6,-12,11
7,-9,-8,5,-4,-11,-1,3,2,12,6,-10
-6,10,11,7,-8,1,-4,5,12,-2,-3,-9
-5,-9,-7,12,1,10,3,11,2,-6,-8,-4
8,-12,4,-3,-7,-9,5,-1,6,11,-10,2
-7,9,-12,8,10,11,1,-4,-2,-5,-6,3
-7,-10,-8,11,-12,-9,1,3,6,2,-4,5
8,4,-5,-2,3,-9,10,-1,6,-7,-12,11
9,3,-2,-5,4,-11,-12,10,-1,-8,6,7
-11,-3,2,-10,-8,9,-12,5,-6,4,1,7
-7,-10,11,12,9,-8,1,6,-5,2,-3,-4
2,-1,11,-5,4,8,9,-6,-7,-12,-3,10
9,8,-6,10,12,3,11,-2,-1,-4,-7,-5
2,-1,-9,-8,-6,5,11,4,3,-12,-7,10
