-7,-3,2,6,8,-4,1,-5,-12,11,-10,9
-7,-3,2,12,-8,9,1,5,-6,-11,10,-4
2,-1,9,-12,11,-7,6,10,-3,-8,-5,4
-5,4,-10,-2,1,8,9,-6,-7,3,12,-11
-12,9,8,10,11,7,-6,-3,-2,-4,-5,1
5,7,9,12,-1,-11,-2,-10,-3,8,6,-4
10,11,4,-3,-12,9,8,-7,-6,-1,-2,5
-10,-8,-11,7,-12,-9,-4,2,6,1,3,5
6,-3,2,-8,-10,-1,12,4,11,5,-9,-7
-9,4,-8,-2,11,-10,12,3,1,6,-5,-7
6,4,10,-2,7,-1,-5,-12,-11,-3,9,8
-2,1,-8,-9,12,-10,-11,3,4,6,7,-5
2,-1,12,8,10,-11,9,-4,-7,-5,6,-3
12,-11,5,7,-3,-10,-4,9,-8,6,2,-1
-11,-9,-8,-10,12,7,-6,3,2,4,1,-5
2,-1,-10,6,8,-4,12,-5,-11,3,9,-7
-12,-5,4,-3,2,-10,9,11,-7,6,-8,1
8,7,11,10,12,-9,-2,-1,6,-4,-3,-5
8,7,-9,5,-4,-11,-2,-1,3,-12,6,10
8,-7,-9,5,-4,10,2,-1,3,-6,-12,11
2,-1,-9,8,6,-5,12,-4,3,-11,10,-7
-5,-12,-4,3,1,9,8,-7,-6,-11,10,2
