12,-4,8,2,-11,10,9,-3,-7,-6,5,-1
11,7,-12,8,-6,5,-2,-4,10,-9,-1,3
-2,1,4,-3,7,12,-5,9,-8,11,-10,-6
-12,-7,-8,6,10,-4,2,3,-11,-5,9,1
6,5,9,-12,-2,-1,8,-7,-3,-11,10,4
5,-9,-7,11,-1,8,3,-6,2,12,-4,-10
7,3,-2,-8,6,-5,-1,4,-10,9,-12,11
-10,-6,-11,7,-9,2,-4,-12,5,1,3,8
-6,-3,2,-5,4,1,10,11,-12,-7,-8,9
9,8,10,-7,12,-11,4,-2,-1,-3,6,-5
10,-12,-6,-11,8,3,-9,-5,7,-1,4,2
-7,-8,11,12,-10,-9,1,2,6,5,-3,-4
-8,-11,-10,-6,9,4,-12,1,-5,3,2,7
-11,6,-5,-10,3,-2,-8,7,12,4,1,-9
8,9,6,5,-4,-3,-11,-1,-2,-12,7,10
2,-1,12,-9,-7,11,5,-10,4,8,-6,-3
-5,11,-9,10,1,-8,12,6,3,-4,-2,-7
-4,-5,7,1,2,-10,-3,12,11,6,-9,-8
3,-10,-1,9,-12,7,-6,-11,-4,2,8,5
4,12,5,-1,-3,9,11,10,-6,-8,-7,-2
-9,10,-4,3,-8,-7,6,5,1,-2,12,-11
-3,4,1,-2,11,-12,-10,-9,8,7,-5,6
