8,7,11,-6,10,4,-2,-1,-12,-5,-3,9
-10,-9,7,-12,-8,11,-3,5,2,1,-6,4
12,5,10,9,-2,7,-6,-11,-4,-3,8,-1
10,11,-5,-7,3,-12,4,9,-8,-1,-2,6
-8,-4,-12,2,-11,9,-10,1,-6,7,5,3
6,-10,4,-3,7,-1,-5,-9,8,2,-12,11
3,9,-1,5,-4,12,11,-10,-2,8,-7,-6
-2,1,6,10,9,-3,-8,7,-5,-4,12,-11
-6,12,8,-11,-10,1,-9,-3,7,5,4,-2
-12,-7,-9,8,6,-5,2,-4,3,-11,10,1
5,6,12,11,-1,-2,9,10,-7,-8,-4,-3
7,-8,-6,-9,11,3,-1,2,4,12,-5,-10
-4,-3,2,1,-12,-11,8,-7,10,-9,6,5
9,4,-11,-2,-7,-10,5,12,-1,6,3,-8
-7,3,-2,-8,-6,5,1,4,11,-12,-9,10
-9,-11,-10,7,12,-8,-4,6,1,3,2,-5
-3,10,1,-5,4,-9,-11,-12,6,-2,7,8
11,-5,9,12,2,8,10,-6,-3,-7,-1,-4
2,-1,-8,6,-9,-4,12,3,5,11,-10,-7
-11,-12,-4,3,8,-7,6,-5,-10,9,1,2
4,8,5,-1,-3,10,-12,-2,-11,-6,9,7
-5,-6,-7,-10,1,2,3,11,12,4,-8,-9
