-9,7,-5,-12,3,10,-2,-11,1,-6,8,4
12,8,-4,3,-6,5,9,-2,-7,11,-10,-1
-3,10,1,-7,8,-12,4,-5,11,-2,-9,6
10,-6,-8,12,-9,2,-11,3,5,-1,7,-4
5,-3,2,11,-1,9,12,-10,-6,8,-4,-7
-8,11,7,-9,10,12,-3,1,4,-5,-2,-6
-11,4,9,-2,-8,-7,6,5,-3,-12,1,10
4,3,-2,-1,11,-9,-10,-12,6,7,-5,8
7,-10,5,9,-3,-8,-1,6,-4,2,-12,11
-6,-7,-9,-11,12,1,2,10,3,-8,4,-5
-5,12,8,7,1,-10,-4,-3,-11,6,9,-2
-4,-8,-12,1,9,11,10,2,-5,-7,-6,3
2,-1,4,-3,-7,8,5,-6,-10,9,12,-11
-10,6,-11,8,-12,-2,-9,-4,7,1,3,5
6,-11,10,-5,4,-1,8,-7,12,-3,2,-9
11,-5,6,10,2,-3,-12,9,-8,-4,-1,7
9,-4,-10,2,-11,7,-6,12,-1,3,5,-8
-12,9,-7,-10,6,-5,3,11,-2,4,-8,1
-7,-12,11,-6,-10,4,1,-9,8,5,-3,2
-2,1,-6,-8,7,3,-5,4,-12,-11,10,9
8,5,12,6,-2,-4,11,-1,10,-9,-7,-3
3,-9,-1,5,-4,-11,-8,7,2,12,6,-10
