-9,-10,-11,-12,-6,5,-8,7,1,2,3,4
7,-12,4,-3,9,-11,-1,-10,-5,8,6,2
5,-3,2,6,-1,-4,-10,-11,12,7,8,-9
-6,11,-4,3,10,1,9,12,-7,-5,-2,-8
11,6,9,-7,-12,-2,4,10,-3,-8,-1,5
-3,9,1,8,7,-10,-5,-4,-2,6,12,-11
8,-7,12,-5,4,11,2,-1,10,-9,-6,-3
-4,3,-2,1,-10,-9,-12,11,6,5,-8,7
-7,10,6,-11,12,-3,1,9,-8,-2,4,-5
9,5,-8,12,-2,-7,6,3,-1,11,-10,-4
4,-11,5,-1,-3,8,10,-6,-12,-7,2,9
-10,8,7,5,-4,12,-3,-2,11,1,-9,-6
3,12,-1,-9,11,10,8,-7,4,-6,-5,-2
6,-9,10,7,-8,-1,-4,5,2,-3,-12,11
-8,4,-5,-2,3,7,-6,1,-11,-12,9,10
-12,-6,-10,-8,-9,2,11,4,5,3,-7,1
10,-4,11,2,6,-5,12,-9,8,-1,-3,-7
2,-1,-9,-10,8,-12,-11,-5,3,4,7,6
-5,7,-12,9,1,-8,-2,6,-4,-11,10,3
-2,1,8,11,-7,9,5,-3,-6,12,-4,-10
12,-8,-6,10,-11,3,-9,2,7,-4,5,-1
-11,-5,-7,-6,2,4,3,-12,-10,9,1,8
