8,3,-2,6,-11,-4,-9,-1,7,-12,5,10
12,8,9,5,-4,11,-10,-2,-3,7,-6,-1
-7,9,-12,-10,6,-5,1,-11,-2,4,8,3
-8,-4,-9,2,12,10,11,1,3,-6,-7,-5
-4,-12,7,1,-6,5,-3,11,10,-9,-8,2
3,6,-1,-11,-9,-2,-12,-10,5,8,4,7
-11,-3,2,10,8,-12,9,-5,-7,-4,1,6
4,-5,11,-1,2,7,-6,12,-10,9,-3,-8
2,-1,-5,-12,3,-10,8,-7,11,6,-9,4
-12,10,-8,11,-7,9,5,3,-6,-2,-4,1
9,-11,10,-5,4,12,-8,7,-1,-3,2,-6
5,-7,6,-9,-1,-3,2,-12,4,-11,10,8
6,5,-10,-8,-2,-1,12,4,-11,3,9,-7
-9,11,5,12,-3,-8,10,6,1,-7,-2,-4
10,-9,-6,8,7,3,-5,-4,2,-1,12,-11
11,-8,-4,3,10,-7,6,2,-12,-5,-1,9
-5,-6,12,-7,1,2,4,9,-8,11,-10,-3
-10,7,-11,9,-12,8,-2,-6,-4,1,3,5
-6,-10,8,7,11,1,-4,-3,12,2,-5,-9
7,12,4,-3,9,-11,-1,10,-5,-8,6,-2
-2,1,-7,-6,-10,4,3,-9,8,5,-12,11
-3,4,1,-2,-8,-9,-11,5,6,12,7,-10
