33,-36,17,-15,-12,-38,-39,-20,34,-19,28,5,-25,-42,4,35,-3,-22,10,8,-31,18,26,29,13,-23,40,-11,-24,32,21,-30,-1,-9,-16,2,41,6,7,-27,-37,14
-21,23,-18,-20,11,-36,10,17,12,-7,-5,-9,25,27,39,-19,-8,3,16,4,1,-38,-2,30,-13,-32,-14,41,42,-24,-35,26,-37,-40,31,6,33,22,-15,34,-28,-29
-32,4,19,-2,-9,-24,-38,-39,5,-20,34,-16,14,-13,-30,12,27,-28,-3,10,-33,23,-22,6,-26,25,-17,18,-40,15,-37,1,21,-11,36,-35,31,7,8,29,-42,41
11,-9,42,-35,-8,-22,-25,5,2,-14,-1,17,20,10,-36,-28,-12,-21,-30,-13,18,6,-32,31,7,-37,-41,16,-39,19,-24,23,-38,-40,4,15,26,33,29,34,27,-3
-15,-36,35,-7,11,-40,4,-31,26,-33,-5,13,-12,42,1,39,-24,20,-27,-18,-23,34,21,17,-41,-9,19,-32,-38,-37,8,28,10,-22,-3,2,30,29,-16,6,25,-14
-7,-33,20,-6,14,4,1,18,-16,41,30,31,-34,-5,42,9,-28,-8,22,-3,40,-19,27,39,32,38,-23,17,37,-11,-12,-25,2,13,-36,35,-29,-26,-24,-21,-10,-15
-22,38,41,-12,-27,-17,23,18,-39,-29,-26,4,-20,37,40,-36,6,-8,-25,13,-33,1,-7,42,19,11,5,-34,10,32,-35,-30,21,28,31,16,-14,-2,9,-15,-3,-24
11,41,29,-31,39,16,-35,25,-17,-22,-1,-37,-19,-26,-28,-6,9,20,13,-18,27,10,32,-33,-8,14,-21,15,-3,-38,4,-23,24,40,7,42,12,30,-5,-34,-2,-36
-15,-7,14,-9,19,-36,2,23,4,-13,12,-11,10,-3,1,38,18,-17,-5,-37,-31,-27,-8,25,-24,29,22,-40,-26,-39,21,34,35,-32,-33,6,20,-16,30,28,42,-41
-7,-6,8,12,-31,2,1,-3,-10,9,13,-4,-11,26,24,39,36,-21,-23,-27,18,29,19,-15,40,-14,20,-42,-22,37,5,-34,38,32,-41,-17,-30,-33,-16,-25,35,28
11,-3,2,-25,35,9,-32,17,-6,38,-1,-31,22,20,40,29,-8,-28,-21,-14,19,-13,-37,36,4,-33,30,18,-16,-27,12,7,26,-39,-5,-24,23,-10,34,-15,-42,41
-17,-35,-12,-34,-18,7,-6,14,22,39,26,3,-21,-8,-42,33,1,5,-27,23,13,-9,-20,-31,28,-11,19,-25,30,-29,24,41,-16,4,2,38,-40,-36,-10,37,-32,15
-13,42,36,-39,-21,16,-10,22,-20,7,35,-14,1,12,41,-6,-32,29,-38,9,5,-8,26,-31,-30,-23,40,-33,-18,25,24,17,28,37,-11,-3,-34,19,4,-27,-15,-2
19,-35,-26,29,25,14,-36,-39,-22,24,15,-41,23,-6,-11,-34,-30,-32,-1,40,-27,9,-13,-10,-5,3,21,-31,-4,17,28,18,-38,16,2,7,-42,33,8,-20,12,37
-25,-29,35,-11,37,-30,39,21,31,-33,4,-34,26,15,-14,-23,-27,-41,-24,-42,-8,-36,16,19,1,-13,17,-32,2,6,-9,28,10,12,-3,22,-5,40,-7,-38,18,20
20,-42,31,-10,-12,13,-40,-16,-24,4,-25,5,-6,-30,-19,8,-37,-38,15,-1,-35,28,32,9,11,-41,-34,-22,36,14,-3,-23,-39,27,21,-29,17,18,33,7,26,2
-26,32,17,-7,42,31,4,40,-24,29,38,-16,34,-30,33,12,-3,37,-25,-35,41,39,-36,9,19,1,-28,27,-10,14,-6,-2,-15,-13,20,23,-18,-11,-22,-8,-21,-5
-7,13,12,18,8,29,1,-5,26,-23,-19,-3,-2,-24,-41,-31,20,-4,11,-17,22,-21,10,14,-39,-9,-42,-35,-6,-36,16,-37,34,-33,28,30,32,40,25,-38,15,27
-8,-33,4,-3,-23,-29,38,1,-18,-36,12,-11,-40,-31,27,-30,-28,9,-42,-21,20,-26,5,41,37,22,-15,17,6,16,14,39,2,-35,34,10,-25,-7,-32,13,-24,19
34,-11,-14,26,-19,9,37,20,-6,-21,2,-30,-16,3,41,13,18,-17,5,-8,10,40,-42,-35,38,-4,-39,29,-28,12,-33,-36,31,-1,24,32,-7,-25,27,-22,-15,23
10,28,4,-3,32,-17,-42,27,-23,-1,33,-35,-38,34,-24,-36,6,-25,-40,22,-37,-20,9,15,18,31,-8,-2,39,-41,-26,-5,-11,-14,12,16,21,13,-29,19,30,7
16,35,14,28,-27,-42,23,-13,-33,-32,39,-15,8,-3,12,-1,-26,20,38,-18,22,-21,-7,-36,37,17,5,-4,-34,31,-30,10,9,29,-2,24,-25,-19,-11,-41,40,6
9,-17,6,8,-10,-3,-20,-4,-1,5,21,-32,35,23,-28,22,2,-41,-36,7,-11,-16,-14,30,-38,34,33,15,31,-24,-29,12,-27,-26,-13,19,39,25,-37,42,18,-40
-19,-20,-6,-24,-31,3,33,-16,11,-39,-9,-30,-15,18,13,8,-34,-14,1,2,-42,41,35,4,37,32,-28,27,38,12,5,-26,-7,17,-23,-40,-25,-29,10,36,-22,21
9,3,-2,-26,-12,8,-25,-6,-1,-36,-19,5,22,-28,-41,-21,-35,-39,11,33,16,-13,-42,40,7,4,30,14,32,-27,-38,-29,-20,37,17,10,-34,31,18,-24,15,23
-27,4,-33,-2,40,-7,6,-14,-16,38,13,-24,-11,8,25,9,34,-32,26,-30,-31,35,28,12,-15,-19,1,-23,-41,20,21,18,3,-17,-22,42,-39,-10,37,-5,29,-36
12,17,8,-31,22,-29,16,-3,32,-41,-21,-1,30,25,42,-7,-2,-39,-38,-37,11,-5,-35,40,-14,33,-28,27,6,-13,4,-9,-26,36,23,-34,20,19,18,-24,10,-15
-30,-38,34,-35,-24,-10,-15,-22,37,6,40,-41,18,28,7,39,33,-13,-31,36,23,8,-21,5,42,27,-26,-14,-32,1,19,29,-17,-3,4,-20,-9,2,-16,-11,12,-25
31,15,20,6,23,-4,-34,25,-42,-32,-38,-24,40,39,-2,21,33,22,27,-3,-16,-18,-5,12,-8,-35,-19,37,-41,36,-1,10,-17,7,26,-30,-28,11,-14,-13,29,9
-26,-12,23,-14,-22,-21,-42,38,-35,32,-19,2,29,4,-18,-27,34,15,11,-25,6,5,-3,-33,20,1,16,31,-13,-41,-28,-10,24,-17,9,40,-39,-8,37,-36,30,7
-2,1,-20,-22,8,-16,-29,-5,30,41,-24,18,-27,-39,37,6,19,-12,-17,3,-42,4,33,11,-36,-31,13,40,7,-9,26,38,-23,-35,34,25,-15,-32,14,-28,-10,21
-7,-42,40,28,31,10,1,25,34,-6,-36,18,-38,-27,16,-15,41,-12,35,39,-37,32,24,-23,-8,-29,14,-4,26,33,-5,-22,-30,-9,-19,11,21,13,-20,-3,-17,2
-26,-4,18,2,-25,-35,31,20,19,-30,41,-23,38,37,-16,15,24,-3,-9,-8,40,-34,12,-17,5,1,36,33,-32,10,-7,29,-28,22,6,-27,-14,-13,-42,-21,-11,39
19,-27,20,-16,41,-37,-42,10,15,-8,21,-23,28,-38,-9,4,26,-24,-1,-3,-11,-35,12,18,-40,-17,2,-13,-32,31,-30,29,-34,33,22,-39,6,14,36,25,-5,7
6,12,-38,-19,32,-1,-34,-31,-14,-39,40,-2,23,9,-26,24,-35,33,4,-42,36,-28,-13,-16,37,15,29,22,-27,41,8,-5,-18,7,17,-21,-25,3,10,-11,-30,20
-4,-19,-7,1,-20,-42,3,9,-8,14,-16,-36,26,-10,21,11,-23,-35,2,5,-15,29,17,40,38,-13,-33,-41,-22,-34,-39,-37,27,30,18,12,32,-25,31,-24,28,6
-41,6,17,10,32,-2,-30,25,-22,-4,-31,-29,-21,-34,18,37,-3,-15,27,26,13,9,-42,-38,-8,-20,-19,-39,12,7,11,-5,40,14,36,-35,-16,24,28,-33,1,23
-5,34,-38,14,1,7,-6,-40,41,16,39,-25,-30,-4,-36,-10,33,-23,-20,19,-31,-28,18,-26,12,24,-35,22,-37,13,21,42,-17,-2,27,15,29,3,-11,8,-9,-32
35,11,31,-41,-36,16,38,-10,-22,8,-2,37,-42,23,-39,-6,-28,-30,32,-40,-29,9,-14,-25,24,-33,-34,17,21,18,-3,-19,26,27,-1,5,-12,-7,15,20,4,13
-24,-23,-10,-38,37,12,-27,34,35,3,41,-6,-39,29,28,-31,-18,17,-30,33,36,-40,2,1,32,-42,7,-15,-14,19,16,-25,-20,-8,-9,-21,-5,4,13,22,-11,26
-28,29,14,39,-7,25,5,-19,-26,-16,22,24,-34,-3,37,10,31,23,8,-27,32,-11,-18,-12,-6,9,20,1,-2,-41,-17,-21,40,13,-36,35,-15,42,-4,-33,30,-38
15,32,30,31,-11,8,-16,-6,38,27,5,-23,24,19,-1,7,-41,-25,-14,-40,26,-28,12,-13,18,-21,-10,22,39,-3,-4,-2,35,36,-33,-34,-42,-9,-29,20,17,37
36,-41,27,-17,-29,7,-6,11,26,-24,-8,20,-32,-18,-34,-31,4,14,-22,-12,33,19,39,10,38,-9,-3,-30,5,28,16,13,-21,15,40,-1,42,-25,-23,-35,2,-37
17,26,25,21,33,-30,27,-19,38,14,-22,20,-24,-10,-31,-42,-1,40,8,-12,-4,11,-35,13,-3,-2,-7,41,-32,6,15,29,-5,-37,23,-39,34,-9,36,-18,-28,16
-16,10,37,-7,17,22,4,42,-12,-2,23,9,-15,33,13,1,-5,39,27,24,29,-6,-11,-20,38,-32,-19,-40,-21,-31,30,26,-14,-35,34,-41,-3,-25,-18,28,36,-8
26,-14,-9,-19,-7,-35,5,-31,3,-15,-22,21,-42,2,10,27,39,24,4,41,-12,11,36,-18,-40,-1,-16,38,-32,-33,8,29,30,37,6,-23,-34,-28,-17,25,-20,13
12,22,-34,8,11,32,-28,-4,-39,-26,-5,-1,-42,-16,23,14,33,37,-30,-25,-40,-2,-15,-36,20,10,-41,7,-35,19,-38,-6,-17,3,29,24,-18,31,9,21,27,13
39,-4,-25,2,31,-17,-21,-9,8,-41,-27,30,-36,15,-14,18,6,-16,-40,-28,7,-38,42,33,3,32,11,20,-34,-12,-5,-26,-24,29,-37,13,35,22,-1,19,10,-23
-5,-19,9,29,1,11,27,-20,-3,36,-6,-30,-40,37,-32,-33,18,-17,2,8,24,-41,34,-21,35,42,-7,-39,-4,12,38,15,16,-23,-25,-10,-14,-31,28,13,22,-26
38,-11,14,22,39,-10,-40,-16,15,6,2,-26,42,-3,-9,8,-21,36,-41,24,17,-4,-28,-20,-33,12,-35,23,-30,29,37,-34,25,32,27,-18,-31,-1,-5,7,19,-13
-40,-23,-8,-35,-24,22,12,3,-11,-16,9,-7,38,-19,42,10,20,37,14,-17,41,-6,2,5,33,-30,32,-31,36,26,28,-27,-25,39,4,-29,-18,-13,-34,1,-21,-15
-32,21,25,-13,34,-31,8,-7,-41,-19,-20,-18,4,-30,-28,22,-27,12,10,11,-2,-16,37,-33,-3,40,17,15,-35,14,6,1,24,-5,29,42,-23,39,-38,-26,9,-36
-35,-37,22,-33,42,16,-19,18,17,14,-23,-27,-25,-10,-29,-6,-9,-8,7,24,41,-3,11,-20,13,-36,12,-34,15,-40,39,38,4,28,1,26,2,-32,-31,30,-21,-5
28,14,-26,-29,-6,5,-30,12,22,-17,36,-8,-37,-2,-24,-19,10,25,16,38,-39,-9,-27,15,-18,3,23,-1,4,7,42,41,35,40,-33,-11,13,-20,21,-34,-32,-31
-28,-5,22,-29,2,-31,-24,40,-11,-33,9,17,-25,-34,38,35,-12,-41,21,30,-19,-3,-39,7,13,-37,36,1,4,-20,6,42,10,14,-16,-27,26,-15,23,-8,18,-32
-39,40,-30,-8,-21,20,-34,4,37,-31,16,17,-24,19,-28,-11,-12,32,-14,-6,5,25,-38,13,-22,33,-42,15,-41,3,10,-18,-26,7,36,-35,-9,23,1,-2,29,27
