28,26,20,17,7,-10,-5,-31,34,6,14,-42,-18,-11,-41,-40,-4,13,25,-3,-23,-24,21,22,-19,-2,35,-1,-39,-33,8,-37,30,-9,-27,38,32,-36,29,16,15,12
4,-7,-18,-1,21,32,2,33,-19,-38,22,31,-36,28,-37,-27,30,3,9,25,-5,-11,-39,-29,-20,42,16,-14,24,-17,-12,-6,-8,35,-34,13,15,10,23,-41,40,-26
25,-20,24,-9,-33,7,-6,-13,4,-42,-19,21,8,17,29,38,-14,-28,11,2,-12,32,26,-3,-1,-23,-39,18,-15,35,-40,-22,5,-37,-30,41,34,-16,27,31,-36,10
-8,4,6,-2,-20,-3,-33,1,14,36,23,34,39,-9,-38,-17,16,-30,-25,5,37,42,-11,27,19,-35,-24,-40,-41,18,-32,31,7,-12,26,-10,-21,15,-13,28,29,-22
19,20,41,8,6,-5,-24,-4,-36,-33,-22,-39,-15,-35,13,29,18,-17,-1,-2,-27,11,37,7,40,-32,21,-38,-16,-31,30,26,10,42,14,9,-23,28,12,-25,-3,-34
-23,-18,-13,-25,-31,-42,27,-19,-34,28,12,-11,3,36,-21,40,-41,2,8,35,15,-29,1,-32,4,37,-7,-10,22,-39,5,24,-38,9,-20,-14,-26,33,30,-16,17,6
41,40,-14,-33,26,29,16,23,19,-20,-17,-37,-27,3,39,-7,11,35,-9,10,-30,31,-8,25,-24,-5,13,38,-6,21,-22,-34,4,32,-18,-42,12,-28,-15,-2,-1,36
-32,14,-24,-19,22,31,-15,-29,39,-30,-25,42,-23,-2,7,33,-21,-36,4,41,17,-5,13,3,11,-38,34,-35,8,10,-6,1,-16,-27,28,18,-40,26,-9,37,-20,-12
20,41,39,7,35,26,-4,-21,-17,-31,38,-15,-16,-37,12,13,9,40,-22,-1,8,19,30,-42,28,-6,-29,-25,27,-23,10,-33,32,36,-5,-34,14,-11,-3,-18,-2,24
-42,-29,-32,-27,-14,-33,-17,19,16,21,-39,36,40,5,-25,-9,7,-26,-8,22,-10,-20,-41,-28,15,18,4,24,2,-37,-34,3,6,31,-38,-12,30,35,11,-13,23,1
-31,-15,26,6,-37,-4,25,-38,-11,18,9,19,-17,-34,2,28,13,-10,-12,-40,33,41,42,39,-7,-3,-32,-16,-30,29,1,27,-21,14,-36,35,5,8,-24,20,-22,-23
-25,-33,29,27,17,-14,11,-23,41,-36,-7,-26,42,6,-19,-21,-5,22,15,39,16,-18,8,34,1,12,-4,37,-3,-38,40,-35,2,-24,32,10,-28,30,-20,-31,-9,-13
