-27,-6,-25,7,26,2,-4,-11,-23,-24,8,-19,-17,-18,30,-22,13,14,12,-28,29,16,9,10,3,-5,1,20,-21,-15
-15,23,22,-28,-11,19,-21,-10,-30,8,5,-29,20,24,1,27,-25,-26,-6,-13,7,-3,-2,-14,17,18,-16,4,12,9
16,-27,14,13,7,-9,-5,-24,6,-20,-29,21,-4,-3,-23,-1,28,22,-30,10,-12,-18,15,8,-26,25,2,-17,11,19
-11,17,27,15,-19,29,23,14,-13,12,1,-10,9,-8,-4,21,-2,-28,5,-26,-16,-24,-7,22,30,20,-3,18,-6,-25
-4,-7,-14,1,30,26,2,19,-24,-11,10,28,-29,3,-16,15,-23,25,-8,-22,-27,20,17,9,-18,-6,21,-12,13,-5
-2,1,-9,-26,29,-12,-18,-17,3,-21,27,6,-15,-30,13,24,8,7,-25,23,10,28,-20,-16,19,4,-11,-22,-5,14
7,16,17,-29,-22,-25,-1,-28,-19,20,-13,-30,11,18,-21,-2,-3,-14,9,-10,15,5,-26,-27,6,23,24,8,4,12
-13,-28,-18,-24,11,7,-6,20,12,-26,-5,-9,1,-16,-29,14,21,3,27,-8,-17,-23,22,4,-30,10,-19,2,15,25
-21,-18,-22,20,-6,5,19,16,-11,-14,9,-15,24,10,12,-8,30,2,-7,-4,1,3,29,-13,26,-25,28,-27,-23,-17
14,-30,-11,10,19,-20,27,17,18,-4,3,16,-23,-1,22,-12,-8,-9,-5,6,25,-15,13,-26,-21,24,-7,-29,28,2
15,11,30,-18,16,-27,-29,-26,-20,13,-2,-25,-10,23,-1,-5,-22,4,-28,9,-24,17,-14,21,12,8,6,19,7,-3
-22,-21,13,9,-27,-10,28,25,-4,6,18,23,-3,-26,-30,17,-16,-11,24,29,2,1,-12,-19,-8,14,5,-7,-20,15
8,12,-6,26,23,3,30,-1,-28,-25,16,-2,19,-21,27,-11,20,24,-13,-17,14,29,-5,-18,10,-4,-15,9,-22,-7
-23,-29,25,-14,15,28,21,-18,19,27,17,22,-30,4,-5,20,-11,8,-9,-16,-7,-12,1,26,-3,-24,-10,-6,2,13
30,15,-20,-5,4,21,-8,7,23,11,-10,17,18,26,-2,-24,-12,-13,28,3,-6,-29,-9,16,-27,-14,25,-19,22,-1
24,-14,-8,22,-7,-18,5,3,-16,-19,-21,-26,23,2,17,9,-15,6,10,-27,11,-4,-13,-1,29,12,20,-30,-25,28
19,-24,4,-3,27,-17,-12,13,-26,14,30,7,-8,-10,23,25,6,20,-1,-18,-22,21,-15,2,-16,9,-5,29,-28,-11
-7,10,-17,5,-4,14,1,-15,21,-2,-28,-24,27,-6,8,-26,3,-23,20,-19,-9,-30,18,12,-29,16,-13,11,25,22
-14,-8,-5,16,3,-19,29,2,-12,26,24,9,-20,1,-17,-4,15,-25,6,13,28,23,-22,-11,18,-10,-30,-21,-7,27
-9,-16,20,-23,-15,-26,22,12,1,-18,13,-8,-11,21,5,2,-27,10,29,-3,-14,-7,4,-25,24,6,17,30,-19,-28
23,25,6,-9,-28,-3,-20,-30,4,15,-16,19,-24,-22,-10,11,-21,-29,-12,7,17,14,-1,13,-2,-27,26,5,18,8
22,27,-19,-11,24,10,9,29,-7,-6,4,-13,12,16,-20,-14,23,30,3,15,-26,-1,-17,-5,28,21,-2,-25,-8,-18
-28,-4,12,2,13,-16,24,-14,20,25,-15,-3,-5,8,11,6,-19,-21,17,-9,18,-26,-29,-7,-10,22,30,1,23,-27
27,-17,-30,-25,-14,18,-23,-22,26,29,21,-16,28,5,20,12,2,-6,-24,-15,-11,8,7,19,4,-9,-1,-13,-10,3
17,26,15,-27,21,-29,8,-7,14,-23,-19,13,-12,-9,-3,28,-1,-30,11,24,-5,25,10,-20,-22,-2,4,-16,6,18
-18,-12,-13,-21,-20,-23,-27,11,-25,-30,-8,2,3,-28,19,-29,-24,1,-15,5,4,26,6,17,9,-22,7,14,16,10
12,-3,2,23,-9,25,14,-29,5,-13,-17,-1,10,-7,-24,30,11,19,-18,22,-28,-20,-4,15,-6,27,-26,21,8,-16
20,-10,-7,-17,-21,16,3,15,30,2,22,26,-14,13,-8,-6,4,28,23,-1,5,-11,-19,25,-24,-12,29,-18,-27,-9
-3,18,1,6,8,-4,-16,-5,29,-12,-20,10,-19,17,25,7,-14,-2,13,11,26,30,27,-28,-15,-21,-23,24,-9,-22
-29,20,-27,24,-17,12,-25,26,-10,9,19,-6,22,15,-14,-30,5,21,-11,-2,-18,-13,-28,-4,7,-8,3,23,1,16
4,-11,8,-1,12,-24,-26,-3,22,-29,2,-5,-18,-23,16,-15,25,13,-21,30,19,-9,14,6,-17,7,-28,27,10,-20
-12,29,-23,19,-25,8,16,-6,17,28,-18,1,-26,-20,21,-7,-9,11,-4,14,-15,27,3,-30,5,13,-22,-10,-2,24
-8,-5,-26,25,2,17,-13,1,-29,22,-12,11,7,27,-28,23,-6,-19,18,-30,24,-10,-16,-21,-4,3,-14,15,9,20
25,24,11,12,-13,-22,20,-21,-15,-28,-3,-4,5,-29,9,-19,-18,17,16,-7,8,6,-27,-2,-1,-30,23,10,14,26
6,3,-2,-13,25,-1,-10,18,16,7,15,29,4,22,-11,-9,26,-8,30,28,-23,-14,21,27,-5,-17,-24,-20,-12,-19
26,7,-24,-16,9,27,-2,30,-5,21,-25,-28,-22,-15,14,4,-29,-20,-23,18,-10,13,19,3,11,-1,-6,12,17,-8
-17,-26,10,29,20,11,-9,-12,7,-3,-6,8,30,25,24,19,1,-27,-16,-5,22,-21,28,-15,-14,2,18,-23,-4,-13
13,6,-28,17,-24,-2,11,27,-21,-16,-7,-22,-1,19,-25,10,-4,26,-14,-29,9,12,-30,5,15,-18,-8,3,20,23
10,-15,9,-22,-26,-8,17,6,-3,-1,25,30,-28,29,2,-18,-7,16,21,27,-19,4,24,-23,-11,5,-20,13,-14,-12
-6,5,-10,28,-2,1,15,-16,-17,3,23,14,-27,-12,-7,8,9,-24,-26,-21,20,-25,-11,18,22,19,13,-4,-30,29
11,4,16,-2,14,23,-28,10,15,-8,-1,25,21,-5,-9,-3,-20,-22,-27,17,-13,18,-6,30,-12,-29,19,7,26,-24
2,-1,5,-8,-3,-13,12,4,28,-27,-14,-7,6,11,-22,-25,24,29,-20,19,30,15,26,-17,16,-23,10,-9,-18,-21
-5,21,29,14,1,22,-11,-19,27,24,7,-17,-16,-4,18,13,12,-15,8,-23,-2,-6,20,-10,-28,30,-9,25,-3,-26
28,-23,-12,-20,-18,9,10,-13,-6,-7,26,3,8,-24,-19,22,-30,5,15,4,-25,-16,2,14,21,-11,-29,-1,27,17
5,30,28,8,-1,-15,-22,-4,-14,19,-24,-18,29,9,6,-27,-26,12,-10,25,23,7,-21,11,-20,17,16,-3,-13,-2
-26,-13,19,21,18,30,-15,28,24,16,-22,27,2,20,7,-10,29,-5,-3,-14,-4,11,25,-9,-23,1,-12,-8,-17,-6
3,8,-1,11,10,13,-17,-2,25,-5,-4,-20,-6,-19,29,18,7,-16,14,12,-30,-27,-24,23,-9,-28,22,26,-15,21
