-22,19,27,6,-11,-4,16,18,-28,-24,5,30,14,-13,23,-7,-20,-8,-2,17,-25,1,-15,10,21,29,-3,9,-26,-12
17,26,-24,-12,18,-20,13,-16,-14,11,-10,4,-7,9,19,8,-1,-5,-15,6,27,25,-28,3,-22,-2,-21,23,30,-29
-3,-12,1,11,7,21,-5,25,27,14,-4,2,-29,-10,-28,17,-16,26,-22,-23,-6,19,20,30,-8,-18,-9,15,13,-24
-19,-29,20,27,-16,14,-24,-23,17,21,18,22,30,-6,-26,5,-9,-11,1,-3,-10,-12,8,7,28,15,-4,-25,2,-13
-17,-9,-26,-16,-10,27,-22,-23,2,5,19,-15,-21,-20,12,4,1,24,-11,14,13,7,8,-18,-29,3,-6,30,25,-28
27,-30,-18,17,-6,5,23,29,19,25,22,20,-24,-28,16,-15,-4,3,-9,-12,26,-11,-7,13,-10,-21,-1,14,-8,2
-15,-26,-23,-30,28,12,29,9,-8,-16,18,-6,27,22,1,10,-24,-11,-25,-21,20,-14,3,17,19,2,-13,-5,-7,4
18,-21,28,-15,-16,13,-8,7,29,-14,22,-20,-6,10,4,5,-25,-1,-27,12,2,-11,30,26,17,-24,19,-3,-9,-23
-20,15,18,27,-30,7,-6,16,-26,-12,19,10,-25,-23,-2,-8,-28,-3,-11,1,24,-29,14,-21,13,9,-4,17,22,5
13,28,6,-10,-22,-3,-25,-9,8,4,15,23,-1,-24,-11,-19,-20,27,16,17,26,5,-12,14,7,-21,-18,-2,30,-29
12,18,-19,21,-8,13,-23,5,-22,-28,27,-1,-6,-16,-26,14,30,-2,3,24,-4,9,7,-20,29,15,-11,10,-25,-17
-27,-23,8,14,10,13,17,-3,19,-5,-18,26,-6,-4,-24,-20,-7,11,-9,16,-25,-30,2,15,21,-12,1,-29,28,22
-24,-3,2,23,28,-17,26,-15,-19,-20,27,-30,16,21,8,-13,6,-29,9,10,-14,-25,-4,1,22,-7,-11,-5,18,12
8,26,6,-9,10,-3,14,-1,4,-5,27,30,-17,-7,-20,-25,13,-23,29,15,-28,24,18,-22,16,-2,-11,21,-19,-12
5,-24,-7,-23,-1,-26,3,14,-11,-25,9,-28,15,-8,-13,-21,-20,-30,29,17,16,27,4,2,10,6,-22,12,-19,18
