6,-27,19,-30,28,-1,-9,-11,7,-16,8,21,-26,18,-17,10,15,-14,-3,24,-12,23,-22,-20,-29,13,2,-5,25,4
27,24,17,-16,11,25,13,29,-12,-23,-5,9,-7,15,-14,4,-3,-21,-28,-26,18,30,10,-2,-6,20,-1,19,-8,-22
-19,-13,-27,20,-17,18,14,-10,16,8,-28,-29,2,-7,25,-9,5,-6,1,-4,-30,23,-22,26,-15,-24,3,11,12,21
-6,-19,8,12,-27,1,23,-3,16,29,30,-4,22,26,-25,-9,-20,-24,2,17,28,-13,-7,18,15,-14,5,-21,-10,-11
-9,-11,-17,-26,-16,27,-10,-25,1,7,2,23,-24,29,-18,5,3,15,20,-19,30,28,-12,13,8,4,-6,-22,-14,-21
28,9,-24,21,18,20,-12,-13,-2,19,17,7,8,-27,23,-26,-11,-5,-10,-6,-4,-29,-15,3,30,16,14,-1,22,-25
-19,-26,17,12,29,-8,18,6,-15,16,-30,-4,14,-13,9,-10,-3,-7,1,-28,-24,23,-22,21,27,2,-25,20,-5,11
4,18,6,-1,-12,-3,-25,-26,16,13,-20,5,-10,-28,23,-9,-27,-2,-22,11,-29,19,-15,30,7,8,17,14,21,-24
2,-1,-22,-25,14,-11,20,17,13,19,6,16,-9,-5,-24,-12,-8,-27,-10,-7,-23,3,21,15,4,-28,18,26,30,-29
-8,-22,10,-24,-18,28,-16,1,27,-3,15,25,23,-19,-11,7,-26,5,14,-30,29,2,-13,4,-12,17,-9,-6,-21,20
30,-6,-25,9,23,2,13,-10,-4,8,-16,20,-7,-17,-18,11,14,15,29,-12,-28,27,-5,-26,3,24,-22,21,-19,-1
5,29,-19,-20,-1,-8,-18,6,-25,-22,-17,-21,-27,-23,-30,-24,11,7,3,4,12,10,14,16,9,-28,13,26,-2,15
3,16,-1,29,28,22,-14,26,-27,-15,-20,-17,24,7,10,-2,12,-21,30,11,18,-6,-25,-13,23,-8,9,-5,-4,-19
21,-27,20,-28,19,18,23,-17,30,15,25,14,-26,-12,-10,29,8,-6,-5,-3,-1,-24,-7,22,-11,13,2,4,-16,-9
-24,15,-23,19,18,16,-22,-21,28,12,-26,-10,27,30,-2,-6,20,-5,-4,-17,8,7,3,1,29,11,-13,-9,-25,-14
30,29,-12,-5,4,18,28,27,20,-11,10,3,-14,13,24,-25,23,-6,22,-9,-26,-19,-17,-15,16,21,-8,-7,-2,-1
26,-23,-20,9,6,-5,-13,24,-4,-18,19,28,7,30,29,17,-16,10,-11,3,-27,25,2,-8,-22,-1,21,-12,-15,-14
6,-18,5,-21,-3,-1,25,22,12,20,24,-9,17,-19,-30,-29,-13,2,14,-10,4,-8,28,-11,-7,27,-26,-23,16,15
-16,22,-30,-29,23,21,15,-28,-10,9,17,14,-20,-12,-7,1,-11,24,-25,13,-6,-2,-5,-18,19,-27,26,8,4,3
-27,-14,28,-30,-13,11,-15,22,19,16,-6,18,5,2,7,-10,20,-12,-9,-17,29,-8,-25,-26,23,24,1,-3,-21,4
14,12,-15,17,13,-30,21,-27,28,-25,16,-2,-5,-1,3,-11,-4,-22,-29,23,-7,18,-20,26,10,-24,8,-9,19,6
-6,19,-25,-21,24,1,9,20,-7,-13,15,-23,10,18,-11,28,30,-14,-2,-8,4,-29,12,-5,3,-27,26,-16,22,-17
13,24,-16,9,-19,20,-10,29,-4,7,23,-21,-1,-17,27,3,14,-25,5,-6,12,-26,-11,-2,18,22,-15,30,-8,-28
-11,-14,30,26,29,-7,6,-21,19,28,1,-18,23,2,25,24,27,12,-9,-22,8,20,-13,-16,-15,-4,-17,-10,-5,-3
13,11,4,-3,7,-14,-5,-27,-20,17,-2,15,-1,6,-12,-29,-10,-19,18,9,30,-26,24,-23,-28,22,8,25,16,-21
9,26,11,7,21,13,-4,14,-1,27,-3,-24,-6,-8,-20,-18,30,16,-23,15,-5,-25,19,12,22,-2,-10,-29,28,-17
-7,-13,-28,-25,18,29,1,-10,16,8,-27,26,2,20,17,-9,-15,-5,-22,-14,30,19,24,-23,4,-12,11,3,-6,-21
-3,-23,1,24,26,-18,-15,-30,13,-27,12,-11,-9,-25,7,21,-22,6,28,29,-16,17,2,-4,14,-5,10,-19,-20,8
-21,17,-19,15,-16,28,-13,-18,-24,-23,-30,14,7,-12,-4,5,-2,8,3,22,1,-20,10,9,-27,-29,25,-6,26,11
-15,17,-12,-18,6,-5,-30,-26,-14,-23,21,3,-19,9,1,-29,-2,4,13,-28,-11,-27,10,25,-24,8,22,20,16,7
-14,27,-7,-18,22,11,3,21,28,-12,-6,10,-15,1,13,25,-19,4,17,-24,-8,-5,30,20,-16,-29,-2,-9,26,-23
-18,-15,-21,9,14,17,16,-26,-4,-25,-30,-19,-27,-5,2,-7,-6,1,12,-22,3,20,-29,-28,10,8,13,24,23,11
8,15,24,10,-19,26,-22,-1,28,-4,29,13,-12,-30,-2,-20,27,-21,5,16,18,7,-25,-3,23,-6,-17,-9,-11,14
24,-28,11,7,9,-23,-4,22,-5,26,-3,-19,-20,18,-29,-30,-25,-14,12,13,27,-8,6,-1,17,-10,-21,2,15,16
11,-25,-14,-10,-18,-9,17,-20,6,4,-1,15,28,3,-12,21,-7,5,27,8,-16,30,-24,23,2,-29,-19,-13,26,-22
5,-6,11,-28,-1,2,-15,13,-18,24,-3,-14,-8,12,7,20,30,9,29,-16,-23,27,21,-10,-26,25,-22,4,-19,-17
-3,20,1,-30,-14,-17,23,9,-8,25,28,-29,-24,5,22,19,6,-21,-16,-2,18,-15,-7,13,-10,-27,26,-11,12,4
5,17,-19,9,-1,-7,6,11,-4,23,-8,29,27,18,26,-20,-2,-14,3,16,24,-30,-10,-21,28,-15,-13,-25,-12,22
-25,28,-24,-14,18,26,-22,17,29,-12,-16,10,30,4,-23,11,-8,-5,-20,19,27,7,15,3,1,-6,-21,-2,-9,-13
