-19,8,4,-3,16,33,54,-2,26,-24,53,-52,-25,46,21,-5,-35,-32,1,45,-15,-39,50,10,13,-9,-29,36,27,-48,-42,18,-6,-37,17,-28,34,43,22,44,-47,31,-38,-40,-20,-14,41,30,-51,-23,49,12,-11,-7
54,-24,-45,-49,-28,8,34,-6,17,12,-46,-10,-31,50,23,27,-9,33,39,21,-20,-30,-15,2,32,-38,-16,5,35,22,13,-25,-18,-7,-29,52,53,26,-19,41,-40,-43,42,-47,3,11,44,-51,4,-14,48,-36,-37,-1
8,-33,-10,-32,-26,14,9,-1,-7,3,34,-23,-51,-6,-41,27,-22,-25,-28,-53,39,17,12,48,18,5,-16,19,-43,-50,47,4,2,-11,-36,35,-49,54,-21,42,15,-40,29,-45,44,52,-31,-24,37,30,13,-46,20,-38
20,-29,52,-25,53,-44,14,35,-48,30,28,26,-43,-7,-27,-23,42,39,-45,-1,-41,32,16,-31,4,-12,15,-11,2,-10,24,-22,54,46,-8,-40,50,47,-18,36,21,-17,13,6,19,-34,-38,9,51,-37,-49,-3,-5,-33
20,-39,-25,30,-32,-14,-50,27,-45,21,53,-44,-35,6,48,26,-43,33,-28,-1,-10,-47,46,36,3,-16,-8,19,-34,-4,40,5,-18,29,13,-24,54,49,2,-31,42,-41,17,12,9,-23,22,-15,-38,7,-52,51,-11,-37
-6,-52,-4,3,35,1,45,39,42,-11,10,54,38,-28,34,-47,18,-17,-46,43,-27,25,36,53,-22,-29,21,14,26,44,50,-49,-41,-15,-5,-23,51,-13,-8,48,33,-9,-20,-30,-7,19,16,-40,32,-31,-37,2,-24,-12
31,-23,-7,38,39,-28,3,52,-53,-44,40,24,27,25,36,-46,30,48,-20,19,-43,51,2,-12,-14,49,-13,6,32,-17,-1,-29,35,42,-33,-15,-50,-4,-5,-11,45,-34,21,10,-41,16,54,-18,-26,37,-22,-8,9,-47
29,52,30,38,39,41,40,10,-34,-8,-37,-44,53,-18,-28,-26,-36,14,-27,33,22,-21,-43,-51,-32,16,19,15,-1,-3,47,25,-20,9,-46,17,11,-4,-5,-7,-6,-50,23,12,-48,35,-31,45,-54,42,24,-2,-13,49
-52,-27,-25,-37,28,-36,12,31,-51,-30,54,-7,-38,50,40,-44,41,32,35,-46,-22,21,29,-53,3,-42,2,-5,-23,10,-8,-18,47,39,-19,6,4,13,-34,-15,-17,26,-48,16,49,20,-33,43,-45,-14,9,1,24,-11
-10,24,19,8,-6,5,45,-4,-40,1,-39,14,53,-12,22,32,-20,44,-3,17,41,-15,-48,-2,-37,-50,52,-31,47,-35,28,-16,51,-42,30,-46,25,-54,11,9,-21,34,-49,-18,-7,36,-29,23,43,26,-33,-27,-13,38
31,19,48,-8,-6,5,-11,4,46,-24,7,-13,12,18,-23,22,-49,-14,-2,-41,33,-16,15,10,-54,-30,-29,-38,27,26,-1,-45,-21,44,40,53,52,28,-42,-35,20,39,-47,-34,32,-9,43,-3,17,51,-50,-37,-36,25
-29,43,34,-45,52,-13,-33,-40,-39,50,35,46,6,15,-14,25,-36,53,37,-30,-24,-47,32,21,-16,28,-48,-26,1,20,-54,-23,7,-3,-11,17,-19,44,9,8,-49,51,-2,-38,4,-12,22,27,41,-10,-42,-5,-18,31
35,-22,45,6,53,-4,37,28,-13,-40,-36,-48,9,-38,-44,30,31,39,-49,29,50,2,27,-26,-41,24,-23,-8,-20,-16,-17,-42,-43,51,-1,11,-7,14,-18,10,25,32,33,15,-3,-54,52,12,19,-21,-34,-47,-5,46
-20,38,52,-23,44,29,48,45,-54,50,-18,-17,-21,37,24,25,12,11,28,1,13,53,4,-15,-16,-40,-36,-19,-6,33,51,-41,-30,46,-39,27,-14,-2,35,26,32,47,-49,-5,-8,-34,-42,-7,43,-10,-31,-3,-22,9
37,-23,33,-9,-27,15,-40,28,4,-16,26,-32,-20,48,-6,10,47,-22,31,13,-52,18,2,36,41,-11,5,-8,45,-46,-19,12,-3,-38,-54,-24,-1,34,-50,7,-25,51,49,53,-29,30,-17,-14,-43,39,-42,21,-44,35
52,43,-14,-39,-30,-9,46,-53,6,34,-20,-41,-18,3,32,-48,-42,13,-23,11,35,-33,19,-40,27,36,-25,-47,-49,5,45,-15,22,-10,-21,-26,-44,-54,4,24,12,17,-2,37,-31,-7,28,16,29,-51,50,-1,8,38
31,34,-37,-23,16,-8,50,6,-42,-22,26,19,-41,21,-48,-5,-20,52,-12,17,-14,10,4,-36,-38,-11,46,33,45,47,-1,53,-28,-2,40,24,3,25,-43,-35,13,9,39,-54,-29,-27,-30,15,-51,-7,49,-18,-32,44
-8,29,-30,37,-11,-47,-45,1,26,40,5,50,38,27,-20,-43,28,49,-46,15,-48,31,-51,-53,42,-9,-14,-17,-2,3,-22,34,-39,-32,-36,35,-4,-13,33,-10,-44,-25,16,41,7,19,6,21,-18,-12,23,54,24,-52
52,-33,20,-44,47,-45,25,12,-32,-31,37,-8,22,34,-51,-27,-39,42,23,-3,38,-13,-19,-48,-7,35,16,40,43,50,10,9,2,-14,-26,53,-11,-21,17,-28,54,-18,-29,4,6,-49,-5,24,46,-30,15,-1,-36,-41
38,-42,-47,7,30,-51,-4,14,32,40,18,46,-20,-8,50,-53,-54,-11,-25,13,-36,52,-28,33,19,27,-26,23,-43,-5,-45,-9,-24,-35,34,21,-41,-1,-44,-10,37,2,29,39,31,-12,3,-49,48,-15,6,-22,16,17
43,-27,25,19,-35,44,-46,37,-49,-11,10,41,-18,-40,-22,23,-48,13,-4,-29,38,15,-16,42,-3,-52,2,34,20,-51,-53,-39,36,-28,5,-33,-8,-21,32,14,-12,-24,-1,-6,-50,7,-54,17,9,45,30,26,31,47
50,51,32,54,-25,27,-30,41,31,-19,-47,13,-12,-21,-18,-48,-26,15,10,-39,14,52,45,37,5,17,-6,-29,28,7,-9,-3,-34,33,-46,44,-24,-42,20,-49,-8,38,53,-36,-23,35,11,16,40,-1,-2,-22,-43,-4
-52,-26,-7,-19,9,47,3,-39,-5,-15,28,31,-27,16,10,-14,-33,-20,4,18,-29,25,45,48,-22,2,13,-11,21,-41,-12,-53,17,-42,49,-37,36,-51,8,-44,30,34,54,40,-23,50,-6,-24,-35,-46,38,1,32,-43
-44,26,-29,43,-49,47,-48,41,13,52,-45,-27,-9,-53,42,24,-38,-39,-32,35,-30,23,-22,-16,34,-2,12,-40,3,21,46,19,-37,-25,-20,51,33,17,18,28,-8,-15,-4,1,11,-31,-6,7,5,54,-36,-10,14,-50
-4,-30,-50,1,6,-5,-21,23,-39,53,-16,33,-24,41,-34,11,18,-17,51,42,7,49,-8,13,44,46,28,-27,36,2,-47,43,-12,15,-48,-29,52,-40,9,38,-14,-20,-32,-25,54,-26,31,35,-22,3,-19,-37,-10,-45
-32,-9,23,54,-13,-36,-28,-30,2,-39,-41,52,5,20,40,18,37,-16,-53,-14,-26,29,-3,43,49,21,38,7,-22,8,47,1,45,-50,48,6,-17,-27,10,-15,11,-46,-24,-51,-33,42,-31,-35,-25,34,44,-12,19,-4
-8,-17,4,-3,51,47,-45,1,-20,-46,42,-21,35,-19,-31,39,2,33,14,9,12,49,48,-25,24,36,43,-44,-53,32,15,-30,-18,-54,-13,-26,-40,50,-16,37,-52,-11,-27,28,7,10,-6,-23,-22,-38,-5,41,29,34
-27,-15,-18,16,-29,7,-6,-43,-49,34,-40,28,37,-22,2,-4,25,3,30,54,23,14,-21,26,-17,-24,1,-12,5,-19,-42,-36,-52,-10,-53,32,-13,-47,-48,11,-50,31,8,45,-44,-51,38,39,9,41,46,33,35,-20
48,-26,47,50,-37,-46,28,-32,-38,41,-39,-54,-53,-15,14,49,-23,-25,-21,33,19,42,17,-35,18,2,-43,-7,34,44,-51,8,-20,-29,24,-40,5,9,11,36,-10,-22,27,-30,52,6,-3,-1,-16,-4,31,-45,13,12
-51,26,34,33,30,-32,-13,43,-16,53,-15,45,7,-40,11,9,41,-42,-25,36,37,-47,-48,-31,19,-2,-29,44,27,-5,24,6,-4,-3,52,-20,-21,46,-49,14,-17,18,-8,-28,-12,-38,22,23,39,-54,1,-35,-10,50
42,43,28,-44,30,-54,-23,-15,-10,9,-18,34,27,31,8,-40,46,11,52,21,-20,41,7,48,-50,-45,-13,-3,-37,-5,-14,-39,-38,-12,49,-47,29,33,32,16,-22,-1,-2,4,26,-17,36,-24,-35,25,-53,-19,51,6
-24,41,45,40,-23,34,22,27,39,-13,46,28,10,44,-16,15,37,38,52,-35,-47,-7,5,1,30,36,-8,-12,43,-25,33,-42,-31,-6,20,-26,-17,-18,-9,-4,-2,32,-29,-14,-3,-11,21,-54,-53,-51,50,-19,49,48
11,16,-13,-23,49,-26,-29,9,-8,20,-1,21,3,-43,-24,-2,-31,40,30,-10,-12,48,4,15,36,6,53,37,7,-19,17,33,-32,-52,-46,-25,-28,-51,45,-18,47,-50,14,54,-39,35,-41,-22,-5,42,38,34,-27,-44
-17,25,-21,34,-12,20,19,53,22,-13,-39,5,10,51,-36,-52,1,-40,-7,-6,3,-9,42,-37,-2,31,-46,41,47,43,-26,50,-38,-4,-49,15,24,33,11,18,-28,-23,-30,-54,-48,27,-29,45,35,-32,-14,16,-8,44
-50,-38,30,-25,-12,-53,-47,-42,39,26,-18,5,36,-45,52,-21,-48,11,-41,28,16,32,37,-54,4,-10,-31,-20,-51,-3,27,-22,-34,33,46,-13,-23,2,-9,-44,19,8,-49,40,14,-35,7,17,43,1,29,-15,6,24
5,-38,-37,51,-1,54,-52,35,-18,39,45,25,-15,-23,13,26,36,9,-48,53,-44,43,14,-30,-12,-16,29,-42,-27,24,47,-40,-49,41,-8,-17,3,2,-10,32,-34,28,-22,21,-11,50,-31,19,33,-46,-4,7,-20,-6
