38,18,6,48,32,-3,34,23,-36,-39,-31,-29,-51,-26,-53,-28,30,-2,-46,42,-44,-45,-8,25,-24,14,-40,16,12,-17,11,-5,37,-7,43,9,-33,-1,10,27,47,-20,-35,21,22,19,-41,-4,52,-54,13,-49,15,50
20,25,44,-13,-38,-14,30,-50,31,-32,51,-15,4,6,12,53,33,-26,-27,-1,-47,-48,-36,-29,-2,18,19,52,24,-7,-9,10,-17,42,-39,23,-43,5,35,45,-49,-34,37,-3,-40,-54,21,22,41,8,-11,-28,-16,46
-23,21,-19,-10,27,-50,-35,-34,26,4,33,54,-41,53,-29,20,51,-30,3,-16,-2,-32,1,40,-44,-9,-5,31,15,18,-28,22,-11,8,7,-46,42,49,-43,-24,13,-37,39,25,-48,36,52,45,-38,6,-17,-47,-14,-12
-28,-39,-8,33,49,-41,54,3,-32,16,-52,-53,35,48,-51,-10,-29,24,-43,-40,25,-23,22,-18,-21,-50,-37,1,17,-38,42,9,-4,-45,-13,-46,27,30,2,20,6,-31,19,-47,34,36,44,-14,-5,26,15,11,12,-7
39,38,-41,-40,-52,-25,20,19,17,22,48,-21,-31,-28,37,-29,-9,51,-8,-7,12,-10,53,-33,6,-46,-50,14,16,36,13,-45,24,-35,34,-30,-15,-2,-1,4,3,-47,49,54,32,26,42,-11,-43,27,-18,5,-23,-44
-51,-20,17,22,-23,45,-37,-48,40,27,-38,-47,49,-53,-34,-52,-3,-36,41,2,26,-4,5,-25,24,-21,-10,43,33,39,-35,44,-29,15,31,18,7,11,-30,-9,-19,-54,-28,-32,-6,-50,12,8,-13,46,1,16,14,42
53,-20,-21,23,51,17,29,-24,49,40,-45,34,-44,32,-16,15,-6,19,-18,2,3,-26,-4,8,46,22,-47,-38,-7,-39,-37,-14,48,-12,-52,-41,31,28,30,-10,36,50,54,13,11,-25,27,-33,-9,-42,-5,35,-1,-43
-7,13,27,-8,14,18,1,4,-10,9,26,34,-2,-5,-36,51,-54,-6,33,-49,-42,-32,-40,-44,-45,-11,-3,-50,-53,-31,30,22,-19,-12,-37,15,35,41,-52,23,-38,21,-48,24,25,-47,46,43,20,28,-16,39,29,17
38,14,-45,19,-13,15,-11,54,-32,17,7,-30,5,-2,-6,-50,-10,37,-4,53,23,-26,-21,-39,51,22,33,-35,-43,12,52,9,-27,-36,28,34,-18,-1,24,48,42,-41,29,-47,3,-49,44,-40,46,16,-25,-31,-20,-8
25,19,43,-51,-54,-50,-46,28,13,-20,-53,27,-9,37,-24,48,44,32,-2,10,42,31,41,15,-1,33,-12,-8,39,36,-22,-18,-26,49,45,-30,-14,40,-29,-38,-23,-21,-3,-17,-35,7,52,-16,-34,6,4,-47,11,5
14,7,-11,22,30,-47,-2,-51,-45,52,3,-25,-23,-1,-42,17,-16,-34,-39,-28,-46,-4,13,-48,12,-35,-40,20,37,-5,-54,-43,38,18,26,-50,-29,-33,19,27,44,15,32,-41,9,21,6,24,-53,36,8,-10,49,31
-14,-32,-4,3,40,39,22,-31,-15,-34,-26,24,53,1,9,-20,21,35,-47,16,-17,-7,51,-12,33,11,28,-27,46,50,8,2,-25,10,-18,-52,48,42,-6,-5,44,-38,54,-41,-49,-29,19,-37,45,-30,-23,36,-13,-43
44,49,-24,-17,-6,5,8,-7,38,-14,-16,-50,-41,10,-20,11,4,-39,43,15,-45,27,32,3,-46,-48,-22,33,-36,52,-40,-23,-28,-51,47,29,-54,-9,18,31,13,-53,-19,-1,21,25,-35,26,-2,12,34,-30,42,37
30,15,-8,45,-53,12,47,3,16,-26,46,-6,19,-20,-2,-9,22,23,-13,14,-25,-17,-18,27,21,10,-24,42,-35,-1,-33,-39,31,41,29,38,-52,-36,32,-50,-34,-28,49,-48,-4,-11,-7,44,-43,40,-54,37,5,51
-25,-34,-48,12,8,-37,53,-5,-39,-38,-45,-4,-29,15,-14,42,36,-54,22,-50,-26,-19,-27,-31,1,21,23,51,13,47,24,-33,32,2,-41,-17,6,10,9,-52,35,-16,49,-46,11,44,-30,3,-43,20,-28,40,-7,18
20,22,17,-32,42,-48,43,45,24,54,-47,16,-29,18,-36,-12,-3,-14,-53,-1,50,-2,28,-9,-40,39,-46,-23,13,33,-37,4,-30,44,-49,15,31,52,-26,25,51,-5,-7,-34,-8,27,11,6,35,-21,-41,-38,19,-10
-29,23,33,-35,10,-40,-43,-13,-19,-5,-17,18,8,34,-47,24,11,-12,9,50,-51,46,-2,-16,28,32,54,-25,1,38,-45,-26,-3,-14,4,42,39,-30,-37,6,53,-36,7,-52,31,-22,15,49,-48,-20,21,44,-41,-27
-36,53,-8,33,17,27,45,3,52,40,-15,-23,-22,20,11,18,-5,-16,-47,-14,38,13,12,-30,-43,51,-6,-46,50,24,-39,-35,-4,-41,32,1,44,-21,31,-10,34,54,25,-37,-7,28,19,-49,48,-29,-26,-9,-2,-42
41,-39,35,-9,-52,51,-23,-37,4,-24,27,-46,18,28,-45,-54,53,-13,40,21,-20,25,7,10,-22,-50,-11,-14,-44,43,34,-36,42,-31,-3,32,8,47,2,-19,-1,-33,-30,29,15,12,-38,-49,48,26,-6,5,-17,16
35,51,34,18,-50,30,-38,-10,24,8,40,46,25,-29,-32,-20,-23,-4,27,16,31,-52,17,-9,-13,-36,-19,-45,14,-6,-21,15,-41,-3,-1,26,-42,7,54,-11,33,37,-47,49,28,-12,43,53,-44,5,-2,22,-48,-39
-15,-20,53,-45,44,40,43,-28,11,-51,-9,19,-22,-34,1,-48,-29,37,-12,2,47,13,31,30,33,-39,-41,8,17,-24,-23,-42,-25,14,36,-35,-18,-52,26,-6,27,32,-7,-5,4,49,-21,16,-46,54,10,38,-3,-50
9,-22,-25,24,12,-23,-53,48,-1,-21,32,-5,-49,-29,-36,39,-28,43,35,42,10,2,6,-4,3,-40,-44,17,14,-45,54,-11,52,-46,-19,15,-41,-47,-16,26,37,-20,-18,27,30,34,38,-8,13,-51,50,-33,7,-31
-29,54,-30,-26,-17,7,-6,-37,-36,33,-43,41,-22,-38,31,35,5,-24,-48,47,52,13,-53,18,49,4,-28,27,1,3,-15,44,-10,50,-16,9,8,14,-42,51,-12,39,11,-32,-46,45,-20,19,-25,-34,-40,-21,23,-2
-37,8,-25,44,-21,-28,-14,-2,47,52,36,54,-49,7,43,-20,51,24,33,16,5,30,48,-18,3,-40,-46,6,-34,-22,32,-31,-19,29,-50,-11,1,-41,53,26,38,-45,-15,-4,42,27,-9,-23,13,35,-17,-10,-39,-12
25,45,54,-41,52,-32,38,-24,-37,21,-49,16,-40,-28,46,-12,-50,-34,42,30,-10,47,27,8,-1,-29,-23,14,26,-20,39,6,48,18,44,51,9,-7,-31,13,4,-19,-53,-35,-2,-15,-22,-33,11,17,-36,-5,43,-3
33,-26,-37,-46,48,-47,-12,10,50,-8,22,7,-40,-34,43,19,25,52,-16,53,-42,-11,-41,54,-17,2,28,-27,-49,39,38,44,-1,14,51,-45,3,-31,-30,13,23,21,-15,-32,36,4,6,-5,29,-9,-35,-18,-20,-24
33,-12,-26,-27,31,-17,48,49,-20,34,-40,2,54,-29,-21,42,6,50,52,9,15,44,-37,35,-47,3,4,-39,14,-45,-5,38,-1,-10,-24,46,23,-32,28,11,-43,-16,41,-22,30,-36,25,-7,-8,-18,53,-19,-51,-13
6,-20,-41,-54,-13,-1,45,-40,25,49,28,-43,5,18,17,42,-15,-14,30,2,-39,-34,48,-27,-9,38,24,-11,32,-19,50,-29,52,22,-53,37,-36,-26,21,8,3,-16,12,-51,-7,-47,46,-23,-10,-31,44,-33,35,4
7,-9,14,-42,18,48,-1,-16,2,-21,-12,11,-41,-3,-37,8,43,-5,30,49,10,-24,28,22,-39,-47,-33,-23,-46,-19,-45,-38,27,-54,-36,35,15,32,25,51,13,4,-17,-52,31,29,26,-6,-20,53,-40,44,-50,34
-24,13,-25,37,-8,12,47,5,48,-16,-32,-6,-2,-49,34,10,-20,39,26,17,51,38,52,1,3,-19,-31,-50,41,44,27,11,40,-15,-53,-54,-4,-22,-18,-33,-29,-46,-45,-30,43,42,-7,-9,14,28,-21,-23,35,36
-51,20,-44,24,-27,40,-33,-19,-53,-16,-36,18,30,21,-34,10,32,-12,8,-2,-14,23,-22,-4,50,-29,5,49,26,-13,35,-17,7,15,-31,11,-48,45,-46,-6,43,-52,-41,3,-38,39,-54,37,-28,-25,1,42,9,47
-26,12,-8,27,-54,52,32,3,-22,-13,-37,-2,10,-49,41,17,-16,-42,-38,43,-53,9,46,-50,28,1,-4,-25,34,51,-44,-7,47,-29,39,-48,11,19,-35,45,-15,18,-20,31,-40,-23,-33,36,14,24,-30,-6,21,5
-19,50,54,-11,-42,33,16,41,-43,-30,4,23,17,52,-26,-7,-13,34,1,-28,45,35,-12,40,36,15,-44,20,-37,10,32,-31,-6,-18,-22,-25,29,-46,53,-24,-8,5,9,27,-21,38,-51,-49,48,-2,47,-14,-39,-3
-19,8,-34,17,-47,9,-42,-2,-6,28,48,20,-40,-54,-33,51,-4,-52,1,-12,-25,-46,-45,43,21,49,-36,-10,-35,44,32,-31,15,3,29,27,39,53,-37,13,50,7,-24,-30,23,22,5,-11,-26,-41,-16,18,-38,14
-19,50,-49,47,35,-9,-27,-53,6,44,31,-14,-43,12,-48,-17,16,-28,1,-23,-42,40,20,-39,-38,-54,7,18,51,-33,-11,46,30,-36,-5,34,-45,25,24,-22,-52,21,13,-10,37,-32,-4,15,3,-2,-29,41,8,26
52,36,20,25,-31,-48,19,-27,21,-39,34,46,-47,-18,30,42,29,14,-7,-3,-9,-43,-44,-35,-4,-45,8,-51,-17,-15,5,-41,-54,-11,24,-2,38,-37,10,-49,32,-16,22,23,26,-12,13,6,40,53,28,-1,-50,33
-33,12,35,52,-7,21,5,-39,27,24,-54,-2,43,46,45,32,-48,23,-34,-47,-6,38,-18,-10,-40,53,-9,50,37,41,-51,-16,1,19,-3,-44,-29,-22,8,25,-30,-49,-13,36,-15,-14,20,17,42,-28,31,-4,-26,11
-48,-24,30,9,-33,-54,-19,39,-4,-27,21,-22,-25,-50,-41,20,-31,43,7,-16,-11,12,-26,2,13,23,10,34,46,-3,17,49,5,-28,37,-40,-35,-45,-8,36,15,-44,-18,42,38,-29,-51,1,-32,14,47,53,-52,6
-37,47,45,18,40,7,-6,-52,16,41,-22,28,36,35,-17,-9,15,-4,50,27,48,11,-38,-43,-39,-54,-20,-12,44,33,-53,46,-30,49,-14,-13,1,23,25,-5,-10,-51,24,-29,-3,-32,-2,-21,-34,-19,42,8,31,26
21,7,18,-45,34,-51,-2,-12,30,-41,-31,8,29,20,-47,39,49,-3,-24,-14,-1,48,-54,19,28,52,-43,-25,-13,-9,11,-37,-36,-5,-44,33,32,42,-16,46,10,-38,27,35,4,-40,15,-22,-17,53,6,-26,-50,23
-38,37,-23,29,-51,-30,-39,35,32,48,18,-25,54,-31,27,-45,-46,-11,-50,40,-42,28,3,36,12,47,-15,-22,-4,6,14,-9,49,53,-8,-24,-2,1,7,-20,-52,21,44,-43,16,17,-26,-10,-33,19,5,41,-34,-13
13,-20,35,48,-40,-50,24,-51,-16,21,-26,-31,-1,-25,33,9,-36,-23,-27,2,-10,-39,18,-7,14,11,19,-43,-44,42,12,-38,-15,41,-3,17,-54,32,22,5,-34,-30,28,29,-53,52,-49,-4,47,6,8,-46,45,37
