-41,16,-33,15,-12,42,-35,40,29,-37,-31,5,36,-18,-4,-2,28,14,-23,-27,-24,38,19,21,34,32,20,-17,-9,39,11,-26,3,-25,7,-13,10,-22,-30,-8,1,-6
9,31,-21,-38,-22,-30,32,-40,-1,-13,23,28,10,27,-29,33,36,-37,-35,-39,3,5,-11,-34,42,-41,-14,-12,15,6,-2,-7,-16,24,19,-17,18,4,20,8,26,-25
22,-18,-4,3,-39,28,-20,38,-33,21,37,-34,-41,-24,42,30,-19,2,17,7,-10,-1,-36,14,27,29,-25,-6,-26,-16,-40,35,9,12,-32,23,-11,-8,5,31,13,-15
-6,-33,-13,27,-14,1,-16,-34,38,19,21,31,3,5,-39,7,40,-42,-10,-23,-11,29,20,26,35,-24,-4,32,-22,41,-12,-28,2,8,-25,-37,36,-9,15,-17,-30,18
-10,17,-33,25,26,30,-8,7,-18,1,-32,27,31,-34,-36,-21,-2,9,38,-41,16,-35,40,42,-4,-5,-12,29,-28,-6,-13,11,3,14,22,15,39,-19,-37,-23,20,-24
22,-5,-15,-24,2,-36,35,-40,34,39,18,-26,29,-17,3,32,14,-11,23,30,37,-1,-19,4,-27,12,25,-31,-13,-20,28,-16,-41,-9,-7,6,-21,-42,-10,8,33,38
-14,-10,-23,-30,-24,-32,27,37,-42,2,21,-18,-26,1,-22,-36,-40,12,25,41,-11,15,3,5,-19,13,-7,29,-28,4,33,6,-31,38,-39,16,-8,-34,35,17,-20,9
-11,-20,-35,39,36,25,-42,12,-38,37,1,-8,-23,24,34,29,26,22,40,2,27,-18,13,-14,-6,-17,-21,33,-16,32,-41,-30,-28,-15,3,-5,-10,9,-4,-19,31,7
14,-25,4,-3,10,31,-29,23,28,-5,36,-24,-35,-1,41,34,-38,20,-21,-18,19,-37,-8,12,2,-30,32,-9,7,26,-6,-27,-39,-16,13,-11,22,17,33,-42,-15,40
20,-21,6,33,18,-3,42,-36,-34,12,-39,-10,-19,-27,38,-32,-24,-5,13,-1,2,-28,40,17,-35,-37,14,22,-31,-41,29,16,-4,9,25,8,26,-15,11,-23,30,-7
17,-33,-20,-38,-12,-11,-37,-39,-14,15,6,5,23,9,-10,30,-1,-42,-26,3,36,-25,-13,35,22,19,-40,-31,-32,-16,28,29,2,41,-24,-21,7,4,8,27,-34,18
38,-21,-19,5,-4,39,-10,11,-30,7,-8,23,31,-33,18,-32,36,-15,3,35,2,42,-12,-26,41,24,28,-27,-40,9,-13,16,14,37,-20,-17,-34,-1,-6,29,-25,-22
-32,17,23,-16,28,-22,-21,14,11,-36,-9,38,35,-8,29,4,-2,-39,-25,-37,7,6,-3,-30,19,42,33,-5,-15,24,-40,1,-27,41,-13,10,20,-12,18,31,-34,-26
