-28,22,-25,17,-19,-18,-16,29,-21,-23,14,33,-24,-11,-40,7,-4,6,5,-32,9,-2,10,13,3,-38,42,1,-8,-31,30,20,-12,35,-34,-37,36,26,41,15,-39,-27
-13,-16,-19,-41,-25,-31,30,-34,14,24,23,15,1,-9,-12,2,-39,-38,3,28,-40,-36,-11,-10,5,-35,33,-20,32,-7,6,-29,-27,8,26,22,42,18,17,21,4,-37
-36,11,-6,26,13,3,39,-42,22,29,-2,-32,-5,41,-20,34,-23,19,-18,15,-28,-9,17,38,-35,-4,-40,21,-10,-33,-37,12,30,-16,25,1,31,-24,-7,27,-14,8
10,-35,28,38,-12,-41,-17,37,-34,-1,-15,5,24,-20,11,-29,7,36,-27,14,39,32,-30,-13,-33,40,19,-3,16,23,42,-22,25,9,2,-18,-8,-4,-21,-26,6,-31
-42,20,-11,6,14,-4,10,38,27,-7,3,-22,-34,-5,37,31,-28,-21,-24,-2,18,12,-40,19,41,-33,-9,17,39,36,-16,35,26,13,-32,-30,-15,-8,-29,23,-25,1
33,41,-23,-42,20,26,-39,32,16,12,35,-10,21,28,-19,-9,27,-31,15,-5,-13,-38,3,29,-36,-6,-17,-14,-24,37,18,-8,-1,-40,-11,25,-30,22,7,34,-2,4
-25,-13,22,30,17,8,28,-6,-20,-18,36,-40,2,38,27,-35,-5,10,-34,9,26,-3,-39,-42,1,-21,-15,-7,-31,-4,29,-41,-37,19,16,-11,33,-14,23,12,32,24
11,-17,-27,-26,-23,22,18,-24,-14,-12,-1,10,-15,9,13,37,2,-7,-29,-30,40,-6,5,8,42,4,3,39,19,20,-36,34,38,-32,-41,31,-16,-33,-28,-21,35,-25
32,42,25,36,-13,-26,-37,-31,15,14,-16,-39,5,-10,-9,11,-40,34,41,-33,24,29,35,-21,-3,6,-30,-38,-22,27,8,-1,20,-18,-23,-4,7,28,12,17,-19,-2
-34,-25,-22,-32,-33,41,-35,29,-19,11,-10,-28,23,16,-37,-14,21,-24,9,42,-17,3,-13,18,2,-30,31,12,-8,26,-27,4,5,1,7,-38,15,36,-40,39,-6,-20
13,-12,-40,28,27,-42,23,30,-26,-25,39,2,-1,-32,21,24,37,29,-31,33,-15,38,-7,-16,10,9,-5,-4,-18,-8,19,14,-20,36,41,-34,-17,-22,-11,3,-35,6
18,32,42,-6,35,4,-19,-36,21,17,-28,38,31,37,-16,15,-10,-1,7,-24,-9,-29,26,20,-34,-23,39,11,22,33,-13,-2,-30,25,-5,8,-14,-12,-27,-41,40,-3
17,-18,8,35,-42,-20,-12,-3,19,30,-40,7,-29,-27,-28,-32,-1,2,-9,6,37,26,25,-38,-23,-22,14,15,13,-10,-33,16,31,-39,-4,-41,-21,24,34,11,36,5
-3,-40,1,-15,-36,27,-32,22,-25,-17,26,-41,29,-23,4,30,10,-20,-33,18,-34,-8,14,-37,9,-11,-6,-39,-13,-16,38,7,19,21,-42,5,24,-31,28,2,12,35
-38,34,-21,-12,39,-14,15,13,-37,23,16,4,-8,6,-7,-11,25,41,40,27,3,-26,-10,33,-17,22,-20,-31,36,-35,28,42,-24,-2,30,-29,9,1,-5,-19,-18,-32
-27,5,39,-9,-2,25,37,-14,4,41,29,-21,-30,8,-34,-33,31,32,20,-19,12,28,38,-26,-6,24,1,-22,-11,13,-17,-18,16,15,42,40,-7,-23,-3,-36,-10,-35
26,-30,-16,12,11,-34,-8,7,-28,-22,-5,-4,41,-39,33,3,-36,-27,-32,-31,23,10,-21,-35,37,-1,18,9,40,2,20,19,-15,6,24,17,-25,42,14,-29,-13,-38
35,28,-41,-25,30,-13,-42,-27,37,-14,38,32,6,10,-22,-23,18,-17,21,-26,-19,15,16,-40,4,20,8,-2,-34,-5,39,-12,36,29,-1,-33,-9,-11,-31,24,3,7
-2,1,7,41,31,-25,-3,-30,32,22,-18,23,-40,-28,-26,-19,-37,11,16,21,-20,-10,-12,36,6,15,-29,14,27,8,-5,-9,-38,-42,-39,-24,17,33,35,13,-4,34
30,-39,10,19,-27,33,40,14,-36,-3,-31,-29,-26,-8,-17,-42,15,-23,-4,41,22,-21,18,35,-32,13,5,34,12,-1,11,25,-6,-28,-24,9,38,-37,2,-7,-20,16
-16,27,-31,-23,-15,18,-38,28,29,-34,-19,26,20,25,5,1,-24,-6,11,-13,-32,42,4,17,-14,-12,-2,-8,-9,-41,3,21,37,10,40,39,-33,7,-36,-35,30,-22
-7,31,-35,13,19,-28,1,42,-30,-29,17,24,-4,18,39,41,-11,-14,-5,36,34,40,-26,-12,33,23,37,6,10,9,-2,-38,-25,-21,3,-20,-27,32,-15,-22,-16,-8
36,-19,26,-14,-37,34,-40,-9,8,35,32,-25,39,4,-18,-27,29,15,2,22,30,-20,42,28,12,-3,16,24,-17,-21,-38,11,-41,-6,-10,-1,5,31,-13,7,33,-23
4,-9,-39,-1,15,-40,31,23,2,-32,-30,27,18,-26,-5,-24,-20,-13,38,17,25,-42,-8,16,-21,14,-12,-36,41,11,-7,10,35,-37,-33,28,34,-19,3,6,-29,22
-14,6,35,29,42,-2,-27,19,33,20,-39,25,-28,1,-31,-38,-32,24,-8,-10,-41,30,40,-18,-12,-34,7,13,-4,-22,15,17,-9,26,-3,37,-36,16,11,-23,21,-5
