-25,-29,-31,22,-21,9,-23,-24,-6,-34,32,15,-16,-17,-12,13,14,-35,28,30,5,-4,7,8,1,27,-26,-19,2,-20,3,-11,36,10,18,-33
19,21,29,-10,-18,-20,30,35,-22,4,23,-24,17,-25,16,-15,-13,5,-1,-6,-2,9,-11,12,14,32,31,-33,3,-7,-27,-26,28,-36,-8,34
-35,-12,30,26,19,29,-15,28,-13,-32,-22,2,9,34,7,36,25,-21,-5,-24,18,11,27,20,-17,-4,-23,-8,-6,-3,-33,10,31,-14,1,-16
29,-9,-23,-31,-7,-21,5,12,2,18,34,-8,-19,27,32,35,30,10,-13,-36,6,-26,3,-28,-33,22,-14,24,-1,17,4,15,-25,11,-16,20
14,32,-9,-24,-11,-17,18,-28,3,33,5,13,-12,-1,-31,22,6,-7,30,26,35,-16,-29,4,-34,-20,36,8,23,-19,15,-2,-10,25,-21,-27
-3,-25,1,-7,9,11,4,31,-5,24,6,-35,20,16,-21,-14,-29,-33,22,13,-15,-19,36,10,2,-32,-30,34,-17,27,-8,-26,18,28,-12,-23
-12,35,15,11,-13,21,-8,7,33,-18,-4,1,5,-31,3,24,36,-10,-25,-26,-6,29,-32,-16,19,20,28,-27,-22,34,14,23,-9,-30,-2,-17
10,7,-30,17,21,-13,-2,-22,26,-1,-20,33,6,-32,-25,-35,-4,28,-36,11,-5,8,31,29,15,-9,34,-18,-24,3,-23,14,-12,-27,16,19
33,22,-34,-28,-8,32,-26,5,-14,35,-18,-36,-29,9,17,20,-15,11,25,-16,31,-2,24,-23,-19,7,30,4,13,-27,-21,-6,-1,3,-10,12
18,-7,13,-16,20,-12,2,-19,-23,-26,17,6,-3,-33,-28,4,-11,-1,8,-5,-34,-29,9,30,35,10,-32,15,22,-24,36,27,14,21,-25,-31
-9,36,-10,27,12,16,-35,-13,1,3,31,-5,8,26,-19,-6,22,-29,15,23,24,-17,-20,-21,34,-14,-4,-32,18,33,-11,28,-30,-25,7,-2
34,-15,17,10,26,-25,28,21,-18,-4,-13,19,11,30,2,29,-3,9,-12,-33,-8,31,-35,36,6,-5,32,-7,-16,-14,-22,-27,20,-1,23,-24
5,19,11,-12,-1,17,-16,25,27,14,-3,4,-22,-10,-34,7,-6,-36,-2,-30,32,13,33,-29,-8,-28,-9,26,24,20,-35,-21,-23,15,31,18
-4,6,-5,1,3,-2,21,27,-32,-30,18,-26,15,23,-13,33,22,-11,35,-31,-7,-17,-14,-36,28,12,-8,-25,34,10,20,9,-16,-29,-19,24
26,-18,-33,-27,35,13,-36,-15,24,12,29,-10,-6,25,8,-28,-20,2,31,17,34,32,30,-9,-14,-1,4,16,-11,-23,-19,-22,3,-21,-5,7
-19,-33,-14,7,-24,25,-4,23,15,26,36,29,22,3,-9,27,-31,-34,1,28,30,-13,-8,5,-6,-10,-16,-20,-12,-21,17,-35,2,18,32,-11
-32,-34,7,12,11,-16,-3,-36,-24,20,-5,-4,-25,-35,27,6,21,33,-29,-10,-17,-30,28,9,13,31,-15,-23,19,22,-26,1,-18,2,14,8
16,10,-28,29,-31,8,12,-6,11,-2,-9,-7,-15,18,13,-1,19,-14,-17,22,-23,-20,21,36,-27,-33,25,3,-4,-32,5,30,26,-35,34,-24
-8,-20,4,3,29,34,-19,1,-12,11,-10,9,32,33,21,-17,-16,-27,7,2,15,30,26,-35,31,23,18,36,-5,-22,25,-13,14,6,-24,-28
6,-22,-25,-18,10,-1,14,34,29,5,26,32,23,-7,-36,27,-20,-4,35,-17,33,-2,-13,-28,-3,11,16,-24,9,31,-30,12,-21,-8,19,-15
35,-8,-12,25,-28,-24,-13,2,19,31,15,3,7,21,-11,-22,-36,26,-9,27,-14,16,32,6,-4,-18,-20,5,-30,29,-10,-23,-34,33,-1,17
12,24,8,36,13,33,10,-3,-20,-7,-31,-1,-5,-29,-27,-30,34,-21,32,9,-18,35,-28,-2,26,25,15,23,14,-16,11,-19,6,-17,-22,-4
-24,-16,23,33,36,30,27,-25,22,-13,28,-14,10,12,19,2,-35,-31,-15,21,-20,-9,-3,1,8,29,-7,-11,-26,-6,18,34,-4,-32,17,-5
15,12,-21,-26,22,-19,-11,33,-27,-16,7,-2,-23,17,-1,10,-14,-24,6,-28,3,-5,13,18,-36,4,9,20,32,35,-34,-29,-8,31,-30,25
-10,-35,-18,9,-23,22,-14,30,-4,1,26,28,-31,7,-17,25,15,3,-24,-21,20,-6,5,19,-16,-11,-33,-12,-34,-8,13,36,27,29,2,-32
-13,16,32,-36,14,20,-31,-35,12,-24,-19,-9,1,-5,-29,-2,33,-25,11,6,28,27,34,-10,18,-30,-22,-21,15,26,-7,3,-17,-23,8,4
11,-14,21,-13,-17,23,32,-29,-26,30,-1,-25,4,2,20,-18,5,16,34,-15,-3,-24,-6,22,12,9,33,-31,8,-10,28,-7,-27,-19,-36,35
-21,-4,-29,2,-22,-28,-12,14,-36,-33,-25,7,27,-8,26,17,-16,34,-23,24,1,5,19,-20,11,-15,-13,6,-3,-35,32,-31,10,-18,30,-9
24,25,-7,-32,-6,5,3,-21,34,16,31,-20,-30,-15,14,-10,23,-26,27,12,8,-28,-17,-1,-2,18,-19,22,35,13,-11,4,-36,-9,-29,33
17,-3,2,-8,28,-26,-24,4,36,23,19,27,16,32,-22,-13,-1,29,-11,-35,-33,15,-10,7,-31,6,-12,-5,-18,-34,25,-14,21,30,20,-9
-15,13,-36,-35,-10,14,-21,-20,-16,5,-23,34,-2,-6,1,9,-27,-32,26,8,7,24,11,-22,29,-19,17,30,-25,-28,33,18,-31,-12,4,3
-33,8,-11,30,18,20,-34,-2,-25,-27,3,-32,36,24,22,26,-23,-5,21,-6,-19,-15,17,-14,9,-16,10,35,31,-4,-29,12,1,7,-28,-13
23,-27,-19,-5,4,12,20,-32,-17,-21,-29,6,-18,28,-35,30,9,13,-3,-7,10,33,-1,34,36,31,2,-14,11,16,26,8,-22,-24,15,-25
-9,14,6,-21,16,-3,-17,15,1,27,35,-31,-20,-2,-8,5,7,-22,33,13,4,18,-26,32,-29,-23,-10,34,25,-36,12,-24,-19,-28,-11,30
21,-24,-27,20,6,-5,19,36,-34,29,16,-17,26,-28,-32,-11,12,35,-7,-4,-1,-33,25,2,-23,-13,3,14,-10,-31,30,15,22,9,-18,-8
36,33,31,5,-4,-29,26,19,10,9,-34,-28,-27,-20,24,23,-18,17,-8,14,-30,-32,-16,-15,-35,-7,13,12,6,21,-3,22,-2,-11,25,-1
8,9,10,-25,-32,36,-30,-1,-2,-3,-35,24,21,15,-14,-26,28,31,-27,29,-13,34,-33,-12,4,16,19,-17,-20,7,-18,5,23,-22,11,-6
-31,34,28,-19,-33,-14,-9,13,7,15,20,-22,-8,6,-10,32,18,-17,4,-11,27,12,35,26,-30,-24,-21,-3,-36,25,1,-16,5,-2,-23,29
30,-23,-26,14,27,15,16,20,-19,28,-36,-29,31,-4,-6,-7,-32,24,9,-8,-22,21,2,-18,33,3,-5,-10,12,-1,-13,17,-25,35,-34,11
-28,-17,19,-11,-9,-27,-18,-10,5,8,4,22,-35,-16,29,14,2,7,-3,25,26,-12,-36,33,-20,-21,6,1,-15,32,34,-30,-24,-31,13,23
25,-6,14,24,-35,2,23,22,-15,-28,-30,26,-34,-3,9,21,-33,-20,36,18,-16,-8,-7,-4,-1,-12,-29,10,27,11,-32,31,17,13,5,-19
32,18,-22,19,30,28,-29,-33,-10,9,-14,-21,-17,11,34,-23,13,-2,-4,36,12,3,16,-25,24,-27,26,-6,7,-5,35,-1,8,-15,-31,-20
-11,-5,-13,-34,2,-35,-33,10,21,-8,1,31,3,-26,-16,15,32,-30,20,-19,-9,25,-24,23,-22,14,-36,-29,28,18,-12,-17,7,4,6,27
27,15,24,23,-20,-8,25,6,32,-36,-28,16,29,-18,-2,-12,-21,14,-34,5,17,-31,-4,-3,-7,30,-1,11,-13,-26,22,-9,-35,19,33,10
-2,1,-20,-29,-25,7,-6,-11,35,-19,8,-15,28,-30,12,-32,24,23,10,3,-31,-27,-18,-17,5,36,22,-13,4,14,21,16,34,-33,-9,-26
-5,-11,-26,16,1,-22,34,17,-31,27,-2,-23,-32,29,-18,-4,-8,-15,-30,33,-36,6,12,35,-28,-3,10,25,14,-19,9,-13,-20,-7,24,21
7,5,32,15,-2,27,-1,-23,-28,13,30,17,-10,-22,-4,31,-12,36,29,-34,25,14,8,-33,-21,35,-6,9,-19,-11,-16,-3,24,20,-26,-18
26,-13,22,21,-34,-23,-32,-12,31,-35,-27,8,2,36,28,-25,-19,20,17,-18,-4,-3,-6,-30,16,1,11,-15,-33,24,-9,7,29,5,10,-14
-30,4,-35,-2,24,31,33,18,14,-17,21,36,34,-9,-20,19,10,-8,-16,15,-11,-23,22,-5,-32,-29,-28,27,26,1,-6,25,-7,-13,3,-12
20,-28,27,-17,-30,-23,-10,31,-35,7,-33,-34,-14,-13,-36,29,4,22,21,-1,19,-18,6,32,-26,-25,-3,-2,16,5,8,24,11,-12,9,15
3,30,-1,35,-36,18,17,-9,8,-25,-12,11,33,-24,-26,-34,-7,-6,-31,32,-28,23,-22,14,10,15,29,21,-27,-2,19,-20,-13,16,-4,5
-14,11,-15,-6,31,4,-28,-16,17,-23,-2,-19,-24,1,3,8,-9,30,12,-25,29,-36,10,13,20,-34,-35,7,-21,-18,-5,-33,32,26,27,22
4,3,-2,-1,8,-31,15,-5,28,21,24,-18,-33,-23,-7,-19,-30,12,16,-32,-10,-25,14,-11,22,-35,-34,-9,36,17,6,20,13,27,26,-29
-23,-30,33,-22,-27,-18,35,9,-8,36,-32,21,14,-13,31,25,29,6,-20,19,-12,4,1,28,-16,34,5,-24,-17,2,-15,11,-3,-26,-7,-10
2,-1,-8,6,-15,-4,-20,3,16,-31,12,-11,-28,29,5,-9,-25,-19,18,7,23,-34,-21,27,17,33,-24,13,-14,36,10,35,-26,22,-32,-30
-6,27,5,34,-3,1,11,-17,23,19,-7,14,30,-12,25,-24,8,21,-10,-22,-18,20,-9,16,-15,28,-2,-26,-31,-13,29,-36,35,-4,-33,32
-29,17,-4,-3,15,-36,22,-34,18,-20,-21,35,25,31,-5,28,-2,-9,-32,10,11,-7,27,-26,13,24,23,-16,1,-33,14,19,30,-8,12,6
-22,-19,20,32,-14,-15,-27,-18,-33,34,13,-16,-11,5,6,12,-28,8,2,-3,-35,1,-25,31,23,-36,7,17,30,-29,-24,-4,9,-10,21,26
28,23,-25,-15,33,-30,36,16,13,-22,-24,-27,-9,-34,4,-8,31,19,-18,35,-26,10,-2,11,3,21,12,-1,-32,6,-17,29,-5,14,-20,-7
22,-31,-6,28,-29,3,24,32,25,-11,10,30,-36,35,-23,-21,-26,27,-33,34,16,-1,15,-7,-9,17,-18,-4,5,-12,2,-8,19,-20,-14,13
-17,-10,16,-30,7,19,-5,-26,20,2,27,18,24,-21,-33,-3,1,-12,-6,-9,14,-35,29,-13,32,8,-11,31,-23,4,-28,-25,15,36,22,-34
31,26,12,8,17,-34,13,-4,-30,-14,22,-3,-7,10,35,18,-5,-16,23,-27,36,-11,-19,25,-24,-2,20,29,-28,9,-1,33,-32,6,-15,-21
30,-36,35,-33,-12,-9,-22,11,6,25,-8,5,-26,19,-18,34,-24,15,-14,-23,-29,7,20,17,-10,13,-31,32,21,-1,27,-28,4,-16,-3,2
-18,-21,-17,31,-19,-33,8,-7,-29,-12,25,10,35,-27,-24,-20,3,1,5,16,2,26,-30,15,-11,-22,14,-36,9,23,-4,-34,6,32,-13,28
-16,-28,9,-18,23,10,29,26,-3,-6,-15,20,-19,22,11,1,-34,4,13,-12,-27,-14,-5,-31,30,-8,21,2,-7,-25,24,-33,32,17,36,-35
-36,20,18,8,-26,-32,-25,-4,30,-15,14,-13,12,-11,10,-31,27,-3,24,-2,22,-21,-34,-19,7,5,-17,-35,33,-9,16,6,-29,23,28,1
13,-26,34,-23,32,-7,6,-27,-11,17,9,16,-1,20,33,-12,-10,25,-22,-14,-24,19,4,21,-18,2,8,-30,-35,28,-36,-5,-15,-3,29,31
-34,-32,-24,-20,-16,35,-31,29,-21,22,-17,23,18,-36,-30,-5,11,-13,-26,4,-9,-10,-12,3,27,19,-25,33,-8,15,7,2,-28,1,-6,14
-7,29,36,-9,25,-10,1,-30,4,6,-16,-33,-21,-19,23,11,26,32,14,31,13,28,-15,-34,-5,-17,35,-22,-2,8,-20,-18,12,24,-27,-3
-20,31,-16,13,34,26,9,-14,-7,-29,33,25,-4,8,30,3,35,-23,-28,1,-32,36,18,-27,-12,-6,24,19,10,-15,-2,21,-11,-5,-17,-22
