-8,11,9,-7,-10,12,4,1,-3,5,-2,-6
-12,3,-2,-5,4,-7,6,10,11,-8,-9,1
5,-10,8,7,-1,9,-4,-3,-6,2,12,-11
-10,-9,-4,3,-12,-8,11,6,2,1,-7,5
-9,-8,5,10,-3,-11,-12,2,1,-4,6,7
7,4,12,-2,11,10,-1,9,-8,-6,-5,-3
3,5,-1,-12,-2,-9,8,-7,6,-11,10,4
-5,-4,-7,2,1,-10,3,11,-12,6,-8,9
-6,7,-5,-11,3,1,-2,-12,-10,9,4,8
12,6,4,-3,-8,-2,10,5,-11,-7,9,-1
2,-1,11,5,-4,8,12,-6,10,-9,-3,-7
-4,8,-10,1,-9,7,-6,-2,5,3,-12,11
8,-6,-9,12,7,2,-5,-1,3,11,-10,-4
9,10,6,-8,12,-3,-11,4,-1,-2,7,-5
6,-3,2,11,-7,-1,5,-9,8,12,-4,-10
-11,9,-12,8,-6,5,-10,-4,-2,7,1,3
4,12,10,-1,8,11,9,-5,-7,-3,-6,-2
10,-5,-11,6,2,-4,-8,7,12,-1,3,-9
-3,-7,1,9,-11,-12,2,-10,-4,8,5,6
-2,1,7,-6,9,4,-3,-11,-5,-12,8,10
11,-12,-8,-10,6,-5,-9,3,7,4,-1,2
-7,-11,-6,-9,10,3,1,12,4,-5,2,-8
