3,9,-1,6,12,-4,-11,10,-2,-8,7,-5
7,6,-12,-9,8,-2,-1,-5,4,11,-10,3
-6,-4,-7,2,-12,1,3,-11,10,-9,8,5
-4,-11,12,1,-6,5,10,-9,8,-7,2,-3
6,10,-11,7,-8,-1,-4,5,-12,-2,3,9
11,-5,6,-12,2,-3,-10,9,-8,7,-1,4
-5,12,-4,3,1,-10,8,-7,11,6,-9,-2
-10,-3,2,-7,-11,9,4,-12,-6,1,5,8
8,7,11,12,9,10,-2,-1,-5,-6,-3,-4
2,-1,-6,-10,7,3,-5,12,-11,4,9,-8
-8,-12,10,-11,6,-5,-9,1,7,-3,4,2
-12,8,9,-6,-7,4,5,-2,-3,-11,10,1
-7,3,-2,8,-10,11,1,-4,12,5,-6,-9
9,-6,7,-5,4,2,-3,-10,-1,8,-12,11
12,4,-10,-2,-9,-11,-8,7,5,3,6,-1
-9,-7,8,10,11,12,2,-3,1,-4,-5,-6
-2,1,-5,11,3,-8,-12,6,-10,9,-4,7
-11,-8,-9,5,-4,-7,6,2,3,-12,1,10
4,-10,5,-1,-3,8,9,-6,-7,2,12,-11
-3,-9,1,-8,10,-12,11,4,2,-5,-7,6
5,11,-8,9,-1,7,-6,3,-4,12,-2,-10
10,5,4,-3,-2,-9,12,11,6,-1,-8,-7
