-6,9,-11,5,-4,1,10,12,-2,-7,3,-8
-7,12,-10,8,-9,-11,1,-4,5,3,6,-2
-10,-8,9,7,6,-5,-4,2,-3,1,-12,11
2,-1,10,-12,-8,-7,6,5,-11,-3,9,4
8,-4,-7,2,-11,12,3,-1,10,-9,5,-6
-12,11,4,-3,7,-9,-5,10,6,-8,-2,1
6,3,-2,-10,9,-1,12,11,-5,4,-8,-7
-11,5,12,6,-2,-4,-9,-10,7,8,1,-3
-3,-12,1,-8,-7,9,5,4,-6,11,-10,2
-5,10,-9,-7,1,11,4,-12,3,-2,-6,8
7,-9,8,-11,-10,-12,-1,-3,2,5,4,6
-8,-5,-4,3,2,7,-6,1,-10,9,12,-11
5,8,-12,-9,-1,10,11,-2,4,-6,-7,3
9,-3,2,11,12,-8,-10,6,-1,7,-4,-5
12,-10,-6,-5,4,3,9,-11,-7,2,8,-1
-9,-6,-8,12,10,2,-11,3,1,-5,7,-4
11,4,5,-2,-3,-10,-8,7,-12,6,-1,9
4,7,11,-1,-6,5,-2,-9,8,-12,-3,10
3,6,-1,10,-12,-2,8,-7,11,-4,-9,5
-4,-7,6,1,8,-3,2,-5,12,-11,10,-9
-2,1,7,-6,11,4,-3,9,-8,12,-5,-10
10,-11,-5,9,3,8,-12,-6,-4,-1,2,7
