-7,12,6,8,-9,-3,1,-4,5,11,-10,-2
-9,-5,-10,-11,2,8,-12,-6,1,3,4,7
10,4,-9,-2,7,11,-5,12,3,-1,-6,-8
7,6,12,9,8,-2,-1,-5,-4,-11,10,-3
-4,-9,-6,1,-12,3,11,-10,2,8,-7,5
-3,7,1,-8,-11,12,-2,4,10,-9,5,-6
9,-8,-5,7,3,-10,-4,2,-1,6,12,-11
-11,-12,-4,3,-8,7,-6,5,-10,9,1,2
6,8,9,-10,11,-1,12,-2,-3,4,-5,-7
3,-4,-1,2,10,-7,6,11,12,-5,-8,-9
4,-7,5,-1,-3,-8,2,6,-11,-12,9,10
-8,-10,-12,11,-6,5,-9,1,7,2,-4,3
-2,1,10,6,-7,-4,5,-11,-12,-3,8,9
12,10,-11,-5,4,-9,8,-7,6,-2,3,-1
2,-1,-8,-6,9,4,-11,3,-5,12,7,-10
-6,3,-2,-9,-10,1,-8,7,4,5,-12,11
5,-11,7,12,-1,10,-3,9,-8,-6,2,-4
8,5,11,10,-2,-12,9,-1,-7,-4,-3,6
11,9,-7,-12,6,-5,3,10,-2,-8,-1,4
-12,-3,2,5,-4,-11,-10,-9,8,7,6,1
-10,-6,8,-7,12,2,4,-3,11,1,-9,-5
-5,11,4,-3,1,9,10,-12,-6,-7,-2,8
