-7,-3,2,-9,-12,-11,1,10,4,8,6,-5
8,-4,11,2,-10,7,-6,-1,12,5,-3,-9
-10,12,-6,-7,8,3,4,-5,11,-1,-9,2
-11,9,10,-8,-6,5,12,4,-2,-3,1,-7
-8,7,6,12,11,-3,-2,1,-10,9,-5,-4
5,-10,8,6,-1,-4,-9,-3,7,2,-12,11
7,3,-2,-5,4,11,-1,-9,8,-12,-6,10
-9,-7,4,-3,12,-10,2,-11,1,6,8,-5
11,4,-10,-2,7,12,-5,9,-8,3,-1,-6
6,-12,5,7,-3,-1,-4,-10,-11,-8,9,-2
-10,-6,-9,-12,-11,2,-8,7,3,1,5,4
-4,10,-11,1,-7,9,5,-12,-6,-2,3,8
9,-8,-4,3,10,-12,11,2,-1,-5,-7,6
4,11,7,-1,9,10,-3,12,-5,-6,-2,-8
-3,-9,1,5,-4,-8,-10,6,2,7,12,-11
-6,8,-5,-10,3,1,-11,-2,-12,4,7,9
-2,1,12,11,-8,-9,10,5,6,-7,-4,-3
12,-5,-8,-6,2,4,9,3,-7,-11,10,-1
3,-11,-1,9,6,-5,8,-7,-4,12,2,-10
-5,6,9,8,1,-2,-12,-4,-3,11,-10,7
-12,5,-7,-11,-2,8,3,-6,10,-9,4,1
2,-1,-12,10,-9,-7,6,11,5,-4,-8,3
