-6,22,-9,24,17,1,-20,-16,3,12,-14,-10,23,11,18,8,-5,-15,-21,7,19,-2,-13,-4
13,11,-7,-8,24,21,3,4,19,14,-2,-22,-1,-10,-20,-17,16,23,-9,15,-6,12,-18,-5
9,22,-17,13,19,-16,20,-11,-1,24,8,21,-4,-15,14,6,3,23,-5,-7,-12,-2,-18,-10
9,-8,21,-13,-17,-22,11,2,-1,-14,-7,19,4,10,-16,15,5,24,-12,23,-3,6,-20,-18
21,-18,-23,-12,-8,11,14,5,16,20,-6,4,24,-7,-22,-9,19,2,-17,-10,-1,15,3,-13
4,13,-14,-1,-24,-19,21,-10,15,8,-18,-20,-2,3,-9,-23,22,11,6,12,-7,-17,16,5
-17,-11,-13,-23,18,-8,-19,6,21,-24,2,-20,3,-16,-22,14,1,-5,7,12,-9,15,4,10
-9,24,10,-7,12,21,4,16,1,-3,-22,-5,14,-13,20,-8,-18,17,23,-15,-6,11,-19,-2
-8,-16,-5,24,3,19,20,1,21,15,18,23,-14,13,-10,2,-22,-11,-6,-7,-9,17,-12,-4
11,15,7,20,18,-24,-3,-12,10,-9,-1,8,16,-17,-2,-13,14,-5,-21,-4,19,-23,22,6
4,8,-7,-1,-21,-23,3,-2,19,-11,10,-20,16,17,-24,-13,-14,22,-9,12,5,-18,6,15
12,-18,-23,-5,4,-14,15,24,20,21,-13,-1,11,6,-7,-19,-22,2,16,-9,-10,17,3,-8
-21,-23,20,-8,16,-18,-9,4,7,-15,-13,-14,11,12,10,-5,24,6,22,-3,1,-19,2,-17
23,-21,15,-12,-9,-11,24,-20,5,-17,6,4,-19,-18,-3,22,10,14,13,8,2,-16,-1,-7
-14,18,-21,-7,9,15,4,12,-5,11,-10,-8,-23,1,-6,19,20,-2,-16,-17,3,24,13,-22
-11,5,10,-16,-2,7,-6,24,21,-3,1,-15,14,-13,12,4,-19,-22,17,-23,-9,18,20,-8
-17,-23,-4,3,-11,-14,18,21,-13,12,5,-10,9,6,-20,19,1,-7,-16,15,-8,24,2,-22
-18,15,21,10,-17,-19,-20,-12,22,-4,14,8,24,-11,-2,23,5,1,6,7,-3,-9,-16,-13
4,-24,-16,-1,-14,-11,-13,-10,-18,8,6,-19,7,5,-23,3,-21,9,12,22,17,-20,15,2
19,-5,6,22,2,-3,11,16,-15,12,-7,-10,20,21,9,-8,18,-17,-1,-13,-14,-4,24,-23
8,-5,17,7,2,-21,-4,-1,-23,12,15,-10,-16,18,-11,13,-3,-14,-20,19,6,-24,9,22
-21,12,-11,-18,-6,5,14,10,-23,-8,3,-2,-24,-7,19,20,-22,4,-15,-16,1,17,9,13
2,-1,15,7,-18,16,-4,-17,21,-13,14,-23,10,-11,-3,-6,8,5,-20,19,-9,-24,12,22
9,16,-13,-7,6,-5,4,-18,-1,20,-17,-22,3,15,-14,-2,11,8,23,-10,-24,12,-19,21
-20,9,-21,-19,-24,18,10,17,-2,-7,-14,-22,-23,11,16,-15,-8,-6,4,1,3,12,13,5
-16,6,23,8,22,-2,-14,-4,13,20,18,-21,-9,7,24,1,-19,-11,17,-10,12,-5,-3,-15
-18,-17,20,-10,15,-23,22,13,11,4,-9,-14,-8,12,-5,19,2,1,-16,-3,-24,-7,6,21
-17,-12,-16,-20,-8,-10,-18,5,-11,6,9,2,-23,22,-21,3,1,7,24,4,15,-14,13,-19
-11,5,-18,-6,-2,4,-13,24,-17,-22,1,20,7,-19,-16,15,9,3,14,-12,23,10,-21,-8
13,-23,12,16,-19,-9,-17,24,6,11,-10,-3,-1,15,-14,-4,7,20,5,-18,22,-21,2,-8
-4,-6,24,1,17,2,18,22,23,-19,12,-11,-14,13,-21,-20,-5,-7,10,16,15,-8,-9,-3
-7,-19,-16,5,-4,-22,1,-10,14,8,15,-13,12,-9,-11,3,-20,-24,2,17,-23,6,21,18
-16,-17,-18,-15,-8,-21,-14,5,20,-22,-13,-24,11,7,4,1,2,3,-23,-9,6,10,19,12
6,-20,18,23,-8,-1,-16,5,10,-9,-22,-15,-21,19,12,7,-24,-3,-14,2,13,11,-4,17
-22,-13,-19,8,17,15,23,-4,-11,-24,9,21,2,16,-6,-14,-5,20,3,-18,-12,1,-7,10
-24,13,8,10,6,-5,-20,-3,-23,-4,-19,-16,-2,22,-17,12,15,-21,11,7,18,-14,9,1
23,-17,-7,-16,-21,-22,3,13,-24,19,20,-15,-8,18,12,4,2,-14,-10,-11,5,6,-1,9
-18,-17,16,6,-9,-4,14,-24,5,-23,-13,-22,11,-7,21,-3,2,1,-20,19,-15,12,10,8
-10,-9,-19,17,15,-21,-11,14,2,1,7,-24,16,-8,-5,-13,-4,-22,3,23,6,18,-20,12
21,17,-19,6,7,-4,-5,9,-8,22,24,14,-16,-12,-20,13,-2,23,3,15,-1,-10,-18,-11
-23,-11,-19,-9,-21,-12,-18,-20,4,14,2,6,15,-10,-13,17,-16,7,3,8,5,-24,1,22
-4,21,-23,1,-9,14,-24,18,5,-16,13,15,-11,-6,-12,10,20,-8,22,-17,-2,-19,3,7
-4,-3,2,1,15,24,-17,13,-12,-16,14,9,-8,-11,-5,10,7,19,-18,21,-20,-23,22,-6
-12,-19,-21,15,-6,5,9,13,-7,-20,24,1,-8,-22,-4,-17,16,-23,2,10,3,14,18,-11
-12,-5,18,-24,2,-16,-17,13,-20,-22,21,1,-8,15,-14,6,7,-3,-23,9,-11,10,19,4
8,22,-19,10,-23,-16,-21,-1,-17,-4,24,13,-12,15,-14,6,9,-20,3,18,7,-2,5,-11
