14,-11,-21,20,-22,-10,-23,12,-19,6,2,-8,-16,-1,-24,13,18,-17,9,-4,3,5,7,15
5,-9,-7,17,-1,-20,3,19,2,-11,10,24,18,23,16,-15,-4,-13,-8,6,22,-21,-14,-12
-15,13,12,23,9,11,24,-16,-5,17,-6,-3,-2,-20,1,8,-10,21,22,14,-18,-19,-4,-7
-5,-12,-16,-24,1,17,-15,22,11,-14,-9,2,-21,10,7,3,-6,-23,-20,19,13,-8,18,4
-24,-18,5,10,-3,14,19,-11,-17,-4,8,16,20,-6,-23,-12,9,2,-7,-13,-22,21,15,1
13,6,-24,8,-18,-2,17,-4,12,-21,-15,-9,-1,19,11,23,-7,5,-14,-22,10,20,-16,3
-20,22,-14,-12,15,7,-6,9,-8,23,24,4,17,3,-5,21,-13,-19,18,1,-16,-2,-10,-11
-19,12,-5,21,3,-23,15,20,18,16,-13,-2,11,-22,-7,-10,24,-9,1,-8,-4,14,6,-17
22,-3,2,-9,11,-14,10,-23,4,-7,-5,20,-19,6,21,24,-18,17,13,-12,-15,-1,8,-16
-16,7,23,-6,-17,4,-2,-24,-21,12,22,-10,-14,13,-20,1,5,19,-18,15,9,-11,-3,8
21,16,14,9,13,12,-10,18,-4,7,17,-6,-5,-3,22,-2,-11,-8,23,-24,-1,-15,-19,20
-14,-13,-19,15,6,-5,16,21,23,-24,-20,-17,2,1,-4,-7,12,-22,3,11,-8,18,-9,10
20,-17,8,22,19,9,11,-3,-6,15,-7,21,-23,24,-10,18,2,-16,-5,-1,-12,-4,13,-14
23,10,-11,-18,-14,8,-20,-6,-13,-2,3,15,9,5,-12,19,-22,4,-16,7,24,17,-1,-21
18,24,21,-16,-20,-12,-22,-17,14,-15,19,6,23,-9,10,4,8,-1,-11,5,-3,7,-13,-2
-11,-21,15,6,-19,-4,14,23,20,-13,1,-22,10,-7,-3,-17,16,-24,5,-9,2,12,-8,18
-2,1,-20,-23,16,22,13,-15,-12,21,-24,9,-7,-18,8,-5,19,14,-17,3,-10,-6,4,11
-23,-16,-22,-5,4,-13,18,-21,24,-12,-19,10,6,15,-14,2,-20,-7,11,17,8,3,1,-9
3,20,-1,-10,-12,18,-8,7,-23,4,16,5,22,-24,19,-11,21,-6,-15,-2,-17,-13,9,14
8,-22,17,24,7,16,-5,-1,-14,19,15,-21,-20,9,-11,-6,-3,23,-10,13,12,2,-18,-4
10,4,16,-2,23,-24,-19,11,22,-1,-8,-13,12,17,-21,-3,-14,-20,7,18,15,-9,-5,6
-12,-10,9,-19,-6,5,22,-14,-3,2,-16,1,-18,8,23,11,-24,13,4,21,-20,-7,-15,17
2,-1,-8,5,-4,-11,20,3,-15,14,6,-18,-17,-10,9,-24,13,12,-21,-7,19,-23,22,16
-7,-6,18,14,-9,2,1,10,5,-8,-22,-23,15,-4,-13,20,-21,-3,24,-16,17,11,12,-19
15,14,-12,-17,22,-19,-16,-18,-24,20,13,3,-11,-2,-1,7,4,8,6,-10,23,-5,-21,9
16,11,-23,7,-15,10,-4,-20,17,-6,-2,19,21,18,5,-1,-9,-14,-12,8,-13,-24,3,22
12,-7,19,-15,-8,24,2,5,-18,13,-21,-1,-10,22,4,-23,20,9,-3,-17,11,-14,16,-6
-17,8,10,-21,-23,-9,-12,-2,6,-3,14,7,24,-11,-18,-22,1,15,20,-19,4,16,5,-13
-9,23,-13,19,20,-16,-11,-10,1,8,7,18,3,-17,-22,6,14,-12,-4,-5,-24,15,-2,21
-21,-4,-18,2,14,13,-24,16,-11,-20,9,-19,-6,-5,17,-8,-15,3,12,10,1,23,-22,7
9,-23,11,-14,21,-15,8,-7,-1,-19,-3,13,-12,4,6,17,-16,24,10,22,-5,-20,2,-18
-3,9,1,16,-11,-17,-13,-22,-2,18,5,-15,7,-23,12,-4,6,-10,-24,-21,20,8,14,19
19,-8,13,-7,17,-18,4,2,21,22,-14,23,-3,11,-16,15,-5,6,-1,24,-9,-10,-12,-20
-10,18,-6,11,-13,3,-21,15,16,1,-4,17,5,-19,-8,-9,-12,-2,14,-23,7,24,20,-22
7,21,20,-13,-24,23,-1,14,-22,-18,-12,11,4,-8,-17,-19,15,10,16,-3,-2,9,-6,5
24,-5,-10,18,2,21,12,-9,8,3,20,-7,-15,16,13,-14,22,-4,-23,-11,-6,-17,19,-1
6,-20,-4,3,-7,-1,5,13,-16,-23,-18,22,-8,-21,24,9,-19,11,17,2,14,-12,10,-15
-22,-24,6,-8,12,-3,-17,4,19,-16,23,-5,14,-13,20,10,7,-21,-9,-15,18,1,-11,2
11,3,-2,13,10,20,21,17,15,-5,-1,-14,-4,12,-9,-18,-8,16,-22,-6,-7,19,24,-23
-13,15,7,-11,18,-21,-3,-19,-10,9,4,-24,1,20,-2,22,23,-5,8,-14,6,-16,-17,12
-8,19,24,-22,-10,15,-18,1,-20,5,-17,14,16,-12,-6,-13,11,7,-2,9,-23,4,21,-3
17,-15,4,-3,-21,19,-9,-13,7,11,-10,-20,8,-16,2,14,-1,22,-6,12,5,-18,-24,23
-4,17,-9,1,-16,-7,6,-12,3,-22,-23,8,-24,21,-19,5,-2,20,15,-18,-14,10,11,13
-6,-14,-15,-20,8,1,9,-5,-7,24,18,-16,-22,2,3,12,-23,-11,21,4,-19,13,17,-10
-18,-19,22,12,24,-8,23,6,13,-17,21,-4,-9,-15,14,-20,10,1,2,16,-11,-3,-7,-5
4,5,-17,-1,-2,-22,-14,24,10,-9,12,-11,19,7,18,-21,3,-15,-13,23,16,6,-20,-8
