-5,6,-8,7,1,-2,-4,3,10,-9,12,-11
4,3,-2,-1,10,11,-8,7,12,-5,-6,-9
12,-6,10,8,-11,2,9,-4,-7,-3,5,-1
-7,-3,2,6,-12,-4,1,9,-8,11,-10,5
6,12,-10,-9,8,-1,11,-5,4,3,-7,-2
-11,-4,-9,2,-10,7,-6,12,3,5,1,-8
9,10,8,-5,4,-11,-12,-3,-1,-2,6,7
-4,-9,-7,1,11,-8,3,6,2,-12,-5,10
10,7,5,-6,-3,4,-2,-9,8,-1,-12,11
-3,-11,1,-10,12,9,8,-7,-6,4,2,-5
-2,1,-12,9,6,-5,10,11,-4,-7,-8,3
8,5,-11,-7,-2,-12,4,-1,-10,9,3,6
11,-12,4,-3,-8,-9,-10,5,6,7,-1,2
-9,-10,-6,12,-7,3,5,-11,1,2,8,-4
-6,4,11,-2,9,1,12,10,-5,-8,-3,-7
7,-5,12,-8,2,-10,-1,4,-11,6,9,-3
-10,11,-4,3,7,8,-5,-6,-12,1,-2,9
3,-8,-1,-12,-6,5,-9,2,7,-11,10,4
-8,9,-5,11,3,-7,6,1,-2,12,-4,-10
5,-7,6,10,-1,-3,2,-12,11,-4,-9,8
-12,8,9,5,-4,10,-11,-2,-3,-6,7,1
2,-1,7,-11,-9,12,-3,-10,5,8,4,-6
