-6,-12,8,5,-4,1,-10,-3,11,7,-9,2
5,12,10,6,-1,-4,-11,9,-8,-3,7,-2
-10,-5,-6,8,2,3,-12,-4,11,1,-9,7
11,12,7,6,-9,-4,-3,-10,5,8,-1,-2
-9,-12,-8,7,11,-10,-4,3,1,6,-5,2
-5,9,-6,-8,1,3,12,4,-2,-11,10,-7
7,4,-6,-2,-9,3,-1,12,5,-11,10,-8
6,-8,-4,3,10,-1,-9,2,7,-5,-12,11
-2,1,5,6,-3,-4,-9,-11,7,-12,8,10
9,11,7,6,-10,-4,-3,12,-1,5,-2,-8
-6,12,4,-3,8,1,-11,-5,10,-9,7,-2
7,6,4,-3,-12,-2,-1,-10,11,8,-9,5
3,12,-1,11,8,9,-10,-5,-6,7,-4,-2
-12,-6,-10,-7,8,2,4,-5,-11,3,9,1
12,-6,9,-5,4,2,-10,11,-3,7,-8,-1
-2,1,-5,7,3,-8,-4,6,10,-9,12,-11
3,-8,-1,-5,4,-7,6,2,12,-11,10,-9
7,8,6,5,-4,-3,-1,-2,-10,9,12,-11
-4,8,5,1,-3,7,-6,-2,-10,9,12,-11
-9,-7,-12,11,6,-5,2,-10,1,8,-4,3
-9,-7,-6,-11,10,3,2,-12,1,-5,4,8
12,4,6,-2,-10,-3,8,-7,11,5,-9,-1
