2,-1,6,12,-8,-3,11,5,-10,9,-7,-4
-7,3,-2,-5,4,11,1,-10,12,8,-6,-9
8,-11,-9,-12,7,10,-5,-1,3,-6,2,4
-10,6,-11,-7,-9,-2,4,-12,5,1,3,8
-4,7,12,1,6,-5,-2,10,-11,-8,9,-3
11,-6,5,-10,-3,2,-12,-9,8,4,-1,7
-2,1,-6,11,-12,3,-8,7,10,-9,-4,5
5,12,-8,6,-1,-4,9,3,-7,11,-10,-2
9,-3,2,7,10,-12,-4,-11,-1,-5,8,6
-8,-9,7,-11,-6,5,-3,1,2,12,4,-10
-11,10,-12,8,-7,9,5,-4,-6,-2,1,3
4,-7,-5,-1,3,-10,2,9,-8,6,-12,11
7,-8,10,-9,12,-11,-1,2,4,-3,6,-5
10,9,11,5,-4,-7,6,12,-2,-1,-3,-8
-12,-5,-10,-6,2,4,8,-7,11,3,-9,1
-3,4,1,-2,-11,8,-9,-6,7,-12,5,10
12,-10,-4,3,9,7,-6,11,-5,2,-8,-1
3,5,-1,9,-2,-8,12,6,-4,-11,10,-7
-6,11,-7,10,8,1,3,-5,-12,-4,-2,9
-9,8,4,-3,11,12,-10,-2,1,7,-5,-6
6,-12,9,-8,-10,-1,-11,4,-3,5,7,2
-5,-4,8,2,1,-9,10,-3,6,-7,12,-11
