4,6,-10,-1,-7,-2,5,11,-12,3,-8,9
9,-8,12,-6,11,4,10,2,-1,-7,-5,-3
-8,5,10,-9,-2,11,-12,1,4,-3,-6,7
-8,11,-7,-12,-6,5,3,1,10,-9,-2,4
3,12,-1,-5,4,-7,6,-11,10,-9,8,-2
6,-4,-5,2,3,-1,-8,7,-10,9,12,-11
-9,6,-8,-5,4,-2,10,3,1,-7,12,-11
11,-6,5,9,-3,2,-8,7,-4,-12,-1,10
-5,3,-2,-10,1,11,-12,9,-8,4,-6,7
-2,1,-10,9,8,-7,6,-5,-4,3,12,-11
10,-11,4,-3,7,9,-5,12,-6,-1,2,-8
-3,6,1,-10,7,-2,-5,-9,8,4,12,-11
12,-6,-5,8,3,2,10,-4,11,-7,-9,-1
10,4,11,-2,8,7,-6,-5,-12,-1,-3,9
10,9,-8,7,-6,5,-4,3,-2,-1,-12,11
-12,7,5,11,-3,10,-2,9,-8,-6,-4,1
12,7,-9,-8,11,-10,-2,4,3,6,-5,-1
5,11,-6,9,-1,3,-8,7,-4,-12,-2,10
-8,12,-10,-11,7,9,-5,1,-6,3,4,-2
7,-10,-8,-9,-11,12,-1,3,4,2,5,-6
5,-4,-6,2,-1,3,-12,10,-11,-8,9,7
-9,-8,6,11,-7,-3,5,2,1,-12,-4,10
