10,-4,8,2,-9,-12,-11,-3,5,-1,7,6
4,7,6,-1,-10,-3,-2,11,12,5,-8,-9
-5,-8,-9,-10,1,12,11,2,3,4,-7,-6
-6,10,7,12,11,1,-3,9,-8,-2,-5,-4
-3,-9,1,10,-12,-11,8,-7,2,-4,6,5
11,4,-7,-2,9,8,3,-6,-5,12,-1,-10
6,12,-5,-9,3,-1,-8,7,4,11,-10,-2
-11,5,-12,-6,-2,4,9,-10,-7,8,1,3
12,-7,9,11,8,10,2,-5,-3,-6,-4,-1
8,-10,-6,5,-4,3,12,-1,-11,2,9,-7
-12,3,-2,-11,-8,-9,-10,5,6,7,4,1
-4,6,11,1,-7,-2,5,-12,10,-9,-3,8
9,-3,2,-12,10,-7,6,-11,-1,-5,8,4
2,-1,-10,-5,4,11,-9,12,7,3,-6,-8
7,9,-4,3,-11,-8,-1,6,-2,-12,5,10
-2,1,10,-7,6,-5,4,-9,8,-3,12,-11
3,-12,-1,6,7,-4,-5,10,11,-8,-9,2
-10,11,5,-8,-3,7,-6,4,-12,1,-2,9
-7,-5,-8,9,2,-10,1,3,-4,6,-12,11
5,-11,12,8,-1,9,10,-4,-6,-7,2,-3
-9,8,4,-3,-6,5,-12,-2,1,-11,10,7
-8,-6,-11,7,12,2,-4,1,-10,9,3,-5
