5,3,-2,-9,-1,8,-10,-6,4,7,12,-11
-4,7,12,1,-9,-11,-2,10,5,-8,6,-3
-3,-10,1,-5,4,7,-6,-12,11,2,-9,8
12,4,-8,-2,11,-10,9,3,-7,6,-5,-1
-11,8,-6,9,-12,3,10,-2,-4,-7,1,5
-5,-4,-12,2,1,-8,-9,6,7,11,-10,3
10,-7,5,8,-3,12,2,-4,-11,-1,9,-6
-7,5,4,-3,-2,10,1,11,12,-6,-8,-9
11,9,-10,-12,6,-5,-8,7,-2,3,-1,4
-6,-3,2,-11,-8,1,12,5,10,-9,4,-7
-10,-9,-5,6,3,-4,8,-7,2,1,-12,11
-2,1,11,10,-7,-12,5,9,-8,-4,-3,6
3,-6,-1,-8,12,2,-11,4,-10,9,7,-5
-12,-11,-9,7,-6,5,-4,-10,3,8,2,1
6,10,-4,3,-11,-1,-12,-9,8,-2,5,7
-8,11,10,12,9,-7,6,1,-5,-3,-2,-4
9,-12,6,-10,7,-3,-5,-11,-1,4,8,2
7,-8,-11,-6,-10,4,-1,2,-12,5,3,9
4,-5,-7,-1,2,-9,3,12,6,-11,10,-8
-9,6,8,5,-4,-2,11,-3,1,-12,-7,10
8,12,9,-7,10,11,4,-1,-3,-5,-6,-2
2,-1,7,11,8,9,-3,-5,-6,12,-4,-10
