4,8,-5,-1,3,11,9,-2,-7,-12,-6,10
-12,-3,2,11,7,9,-5,10,-6,-8,-4,1
-3,12,1,-7,10,-9,4,-11,6,-5,8,-2
-11,5,4,-3,-2,-12,9,-10,-7,8,1,6
-3,11,1,-8,-9,-7,6,4,5,-12,-2,10
-11,4,-8,-2,-9,-12,-10,3,5,7,1,6
-6,11,-7,-10,9,1,3,12,-5,4,-2,-8
8,11,-6,-9,-7,3,5,-1,4,-12,-2,10
4,11,5,-1,-3,8,-10,-6,12,7,-2,-9
10,12,-7,6,-11,-4,3,9,-8,-1,5,-2
6,11,5,-12,-3,-1,-8,7,-10,9,-2,4
4,11,-12,-1,6,-5,-10,9,-8,7,-2,3
6,11,8,-7,-9,-1,4,-3,5,12,-2,-10
3,-8,-1,-6,-7,4,5,2,12,-11,10,-9
9,8,12,-7,11,-10,4,-2,-1,6,-5,-3
-8,5,-10,-11,-2,-9,-12,1,6,3,4,7
-5,-9,-12,11,1,7,-6,10,2,-8,-4,3
-6,5,-9,7,-2,1,-4,-11,3,12,8,-10
3,-8,-1,-10,-7,12,5,2,-11,4,9,-6
-6,5,-10,12,-2,1,-8,7,11,3,-9,-4
-9,-12,-6,10,11,3,-8,7,1,-4,-5,2
2,-1,-4,3,7,-11,-5,-10,-12,8,6,9
