11,6,-8,7,-12,-2,-4,3,-10,9,-1,5
12,11,-7,10,-6,5,3,9,-8,-4,-2,-1
-9,5,12,-11,-2,10,-8,7,1,-6,4,-3
2,-1,-8,-11,9,7,-6,3,-5,-12,4,10
-9,-7,4,-3,-8,-12,2,5,1,11,-10,6
-11,4,8,-2,10,7,-6,-3,-12,-5,1,9
4,11,-10,-1,6,-5,12,-9,8,3,-2,-7
-6,3,-2,-5,4,1,-11,-12,10,-9,7,8
5,12,10,-8,-1,-11,-9,4,7,-3,6,-2
-10,-5,-11,-8,2,12,9,4,-7,1,3,-6
-11,-9,8,5,-4,12,10,-3,2,-7,1,-6
12,3,-2,8,-10,9,11,-4,-6,5,-7,-1
-12,-5,-7,9,2,-10,3,11,-4,6,-8,1
3,4,-1,-2,-6,5,-10,12,-11,7,9,-8
12,8,-6,-10,9,3,-11,-2,-5,4,7,-1
-8,11,-4,3,-9,12,10,1,5,-7,-2,-6
12,10,9,6,-7,-4,5,-11,-3,-2,8,-1
-12,7,9,-6,-10,4,-2,11,-3,5,-8,1
6,10,7,-9,11,-1,-3,-12,4,-2,-5,8
8,10,4,-3,6,-5,12,-1,11,-2,-9,-7
-10,11,-12,6,9,-4,-8,7,-5,1,-2,3
-4,5,9,1,-2,-10,-12,-11,-3,6,8,7
