7,12,4,-3,11,-10,-1,-9,8,6,-5,-2
-3,-8,1,-11,-10,7,-6,2,12,5,4,-9
3,4,-1,-2,-9,8,-12,-6,5,11,-10,7
-3,11,1,-5,4,7,-6,-12,-10,9,-2,8
-7,11,-8,9,-10,-12,1,3,-4,5,-2,6
-3,-8,1,-11,-9,-7,6,2,5,12,4,-10
3,7,-1,-9,-11,12,-2,10,4,-8,5,-6
-12,9,-10,-11,-8,7,-6,5,-2,3,4,1
12,-10,-8,11,9,7,-6,3,-5,2,-4,-1
6,-10,4,-3,9,-1,11,-12,-5,2,-7,8
-3,-4,1,2,9,-11,8,-7,-5,12,6,-10
-3,9,1,5,-4,-10,-8,7,-2,6,12,-11
-6,3,-2,8,10,1,9,-4,-7,-5,-12,11
-4,-7,12,1,6,-5,2,-10,11,8,-9,-3
-9,-5,7,-10,2,11,-3,-12,1,4,-6,8
9,7,-12,-8,-11,-10,-2,4,-1,6,5,3
-5,8,11,10,1,9,-12,-2,-6,-4,-3,7
2,-1,-4,3,6,-5,12,10,-11,-8,9,-7
9,12,-10,6,8,-4,-11,-5,-1,3,7,-2
-8,-9,11,12,10,7,-6,1,2,-5,-3,-4
-11,-4,-8,2,-7,-9,5,3,6,-12,1,10
-8,6,12,-10,-9,-2,-11,1,5,4,7,-3
