-11,12,8,-5,4,9,10,-3,-6,-7,1,-2
-10,-4,7,2,9,-11,-3,-12,-5,1,6,8
12,-9,10,5,-4,7,-6,11,2,-3,-8,-1
-8,7,-11,-9,12,-10,-2,1,4,6,3,-5
-4,-5,9,1,2,-7,6,-10,-3,8,-12,11
5,3,-2,9,-1,12,-10,-11,-4,7,8,-6
-7,5,-8,-6,-2,4,1,3,11,-12,-9,10
2,-1,-5,-8,3,-12,-11,4,10,-9,7,6
11,6,4,-3,-10,-2,8,-7,12,5,-1,-9
-2,1,5,11,-3,10,-12,9,-8,-6,-4,7
-9,-3,2,-10,7,-8,-5,6,1,4,12,-11
4,-8,-7,-1,-12,-9,3,2,6,-11,10,5
8,10,12,6,-9,-4,11,-1,5,-2,-7,-3
7,4,-10,-2,-6,5,-1,12,-11,3,9,-8
-5,-7,11,10,1,8,2,-6,-12,-4,-3,9
3,-6,-1,-12,-11,2,9,10,-7,-8,5,4
-12,11,6,-7,10,-3,4,-9,8,-5,-2,1
6,-10,-9,12,11,-1,-8,7,3,2,-5,-4
10,-12,-4,3,-8,11,-9,5,7,-1,-6,2
-3,8,1,-11,6,-5,12,-2,-10,9,4,-7
9,-11,-6,7,8,3,-4,-5,-1,12,2,-10
-6,9,-12,8,-7,1,5,-4,-2,11,-10,3
