-10,-3,2,-9,8,-11,12,-5,4,1,6,-7
12,-6,11,-7,10,2,4,9,-8,-5,-3,-1
-8,-11,7,5,-4,-9,-3,1,6,12,2,-10
-5,6,-8,-10,1,-2,-12,3,11,4,-9,7
7,-4,10,2,9,12,-1,-11,-5,-3,8,-6
11,12,9,-6,-10,4,8,-7,-3,5,-1,-2
-6,4,-10,-2,-7,1,5,11,-12,3,-8,9
8,10,-12,6,-9,-4,-11,-1,5,-2,7,3
-7,-5,-6,-11,2,3,1,12,-10,9,4,-8
-4,9,8,1,12,-10,11,-3,-2,6,-7,-5
3,5,-1,9,-2,8,10,-6,-4,-7,12,-11
-2,1,4,-3,6,-5,-9,-12,7,-11,10,8
9,-12,-5,11,3,10,-8,7,-1,-6,-4,2
2,-1,-9,12,-8,-7,6,5,3,11,-10,-4
-12,8,6,10,7,-3,-5,-2,-11,-4,9,1
-9,11,12,-8,-6,5,-10,4,1,7,-2,-3
4,7,5,-1,-3,11,-2,-9,8,-12,-6,10
10,-8,-4,3,11,-12,9,2,-7,-1,-5,6
-11,3,-2,7,-12,9,-4,10,-6,-8,1,5
6,-10,-7,8,-11,-1,3,-4,12,2,5,-9
-3,-9,1,-5,4,7,-6,-10,2,8,-12,11
5,-7,-11,-12,-1,-8,2,6,10,-9,3,4
