8,-10,9,5,-4,11,12,-1,-3,2,-6,-7
-2,1,11,-8,7,-10,-5,4,12,6,-3,-9
-5,7,-4,3,1,-11,-2,9,-8,12,6,-10
6,-4,8,2,-11,-1,-9,-3,7,-12,5,10
-12,6,-5,-7,3,-2,4,11,-10,9,-8,1
5,7,-11,12,-1,10,-2,-9,8,-6,3,-4
-8,-12,-9,7,10,11,-4,1,3,-5,-6,2
-12,7,-6,-8,10,3,-2,4,11,-5,-9,1
-10,-5,8,9,2,-12,-11,-3,-4,1,7,6
-6,-7,12,11,9,1,2,10,-5,-8,-4,-3
-4,-10,8,1,-9,11,-12,-3,5,2,-6,7
-10,-6,7,-9,11,2,-3,12,4,1,-5,-8
5,4,-10,-2,-1,-9,-12,11,6,3,-8,7
-7,11,5,6,-3,-4,1,-10,-12,8,-2,9
-4,-8,7,1,-11,9,-3,2,-6,-12,5,10
7,3,-2,-9,-10,8,-1,-6,4,5,-12,11
12,-7,-4,3,9,11,2,-10,-5,8,-6,-1
-7,6,-9,-5,4,-2,1,12,3,11,-10,-8
10,-8,-5,-11,3,9,12,2,-6,-1,4,-7
3,-10,-1,-8,9,-12,-11,4,-5,2,7,6
5,12,6,9,-1,-3,10,11,-4,-7,-8,-2
-3,-12,1,-9,7,-11,-5,-10,4,8,6,2
