3,-4,-1,2,-10,7,-6,-11,-12,5,8,9
-9,-5,6,7,2,-3,-4,10,1,-8,-12,11
4,12,-9,-1,-8,-7,6,5,3,11,-10,-2
6,10,5,-8,-3,-1,-9,4,7,-2,12,-11
8,9,-10,5,-4,12,11,-1,-2,3,-7,-6
-11,-8,-6,-12,7,3,-5,2,10,-9,1,4
-3,-7,1,8,-12,10,2,-4,11,-6,-9,5
10,-12,-8,-7,9,-11,4,3,-5,-1,6,2
-5,8,11,-10,1,9,12,-2,-6,4,-3,-7
-6,3,-2,-9,8,1,-11,-5,4,-12,7,10
-12,5,-11,10,-2,-9,-8,7,6,-4,3,1
2,-1,4,-3,10,11,9,12,-7,-5,-6,-8
-8,6,-12,-5,4,-2,-10,1,-11,7,9,3
5,11,7,-6,-1,4,-3,-9,8,12,-2,-10
-7,-9,10,12,-11,-8,1,6,2,-3,5,-4
12,7,9,-11,-6,5,-2,-10,-3,8,4,-1
9,-10,-5,6,3,-4,-12,11,-1,2,-8,7
-4,-3,2,1,-9,-12,8,-7,5,-11,10,6
-10,-6,-7,9,11,2,3,-12,-4,1,-5,8
11,4,12,-2,-7,-10,5,9,-8,6,-1,-3
7,-11,-4,3,12,8,-1,-6,-10,9,2,-5
-2,1,8,11,6,-5,10,-3,12,-7,-4,-9
