-3,-5,1,-8,2,-12,-9,4,7,-11,10,6
-10,-12,9,-11,6,-5,-8,7,-3,1,4,2
-11,10,-4,3,8,12,9,-5,-7,-2,1,-6
8,12,-9,6,-10,-4,11,-1,3,5,-7,-2
9,6,7,8,-12,-2,-3,-4,-1,11,-10,5
-5,-7,-6,-9,1,3,2,10,4,-8,12,-11
11,4,8,-2,12,7,-6,-3,-10,9,-1,-5
6,5,10,11,-2,-1,8,-7,-12,-3,-4,9
-7,3,-2,5,-4,-11,1,-9,8,-12,6,10
-8,-6,-5,-10,3,2,12,1,-11,4,9,-7
-12,8,-10,7,11,9,-4,-2,-6,3,-5,1
4,11,6,-1,-8,-3,10,5,12,-7,-2,-9
7,-3,2,-12,-11,10,-1,9,-8,-6,5,4
12,-11,-7,-5,4,-9,3,-10,6,8,2,-1
-2,1,-12,9,-6,5,-10,-11,-4,7,8,3
3,-9,-1,10,7,-8,-5,6,2,-4,-12,11
10,-8,12,-6,-9,4,-11,2,5,-1,7,-3
5,9,11,-7,-1,-10,4,-12,-2,6,-3,8
-4,7,-8,1,9,11,-2,3,-5,12,-6,-10
-6,-4,5,2,-3,1,-12,11,10,-9,-8,7
-9,-10,-11,12,-7,8,5,-6,1,2,3,-4
2,-1,4,-3,10,-7,6,12,11,-5,-9,-8
