-10,7,-6,-8,12,3,-2,4,11,1,-9,-5
12,3,-2,9,-11,-10,-8,7,-4,6,5,-1
-4,12,8,1,-11,-10,9,-3,-7,6,5,-2
-10,4,11,-2,-8,7,-6,5,-12,1,-3,9
9,-11,-6,-5,4,3,-12,10,-1,-8,2,7
-4,-12,-5,1,3,-11,-9,10,7,-8,6,2
-7,6,-5,11,3,-2,1,-10,-12,8,-4,9
7,8,11,-6,12,4,-1,-2,-10,9,-3,-5
-4,11,-6,1,9,3,-12,-10,-5,8,-2,7
-8,-7,-10,5,-4,9,2,1,-6,3,-12,11
11,-3,2,-9,10,8,12,-6,4,-5,-1,-7
-10,-6,-11,9,-7,2,5,-12,-4,1,3,8
10,5,11,8,-2,7,-6,-4,12,-1,-3,-9
-4,9,-7,1,-10,8,3,-6,-2,5,12,-11
10,-4,5,2,-3,7,-6,-12,11,-1,-9,8
-11,-9,-10,-8,-7,12,5,4,2,3,1,-6
-12,-7,-8,-9,-6,5,2,3,4,11,-10,1
12,-3,2,-5,4,10,11,9,-8,-6,-7,-1
-11,-6,-4,3,8,2,-10,-5,12,7,1,-9
-10,8,-12,-6,7,4,-5,-2,-11,1,9,3
11,-3,2,-6,12,4,-10,9,-8,7,-1,-5
-2,1,7,-5,4,9,-3,10,-6,-8,12,-11
