7,11,-6,5,-4,3,-1,-12,-10,9,-2,8
-8,6,-12,7,10,-2,-4,1,11,-5,-9,3
-10,3,-2,11,-12,7,-6,9,-8,1,-4,5
-3,6,1,-7,9,-2,4,-12,-5,11,-10,8
-5,-12,10,-9,1,7,-6,-11,4,-3,8,2
2,-1,-11,8,-6,5,-12,-4,10,-9,3,7
-6,-3,2,-8,10,1,9,4,-7,-5,-12,11
10,8,-12,7,-11,9,-4,-2,-6,-1,5,3
-8,5,12,7,-2,9,-4,1,-6,-11,10,-3
-6,-8,-7,-10,12,1,3,2,-11,4,9,-5
7,-3,2,10,12,8,-1,-6,-11,-4,9,-5
12,-5,6,-8,2,-3,-11,4,10,-9,7,-1
-9,5,12,6,-2,-4,-11,-10,1,8,7,-3
9,11,6,-12,10,-3,8,-7,-1,-5,-2,4
-11,5,-12,6,-2,-4,-10,9,-8,7,1,3
7,-12,-11,6,9,-4,-1,-10,-5,8,3,2
10,-8,11,5,-4,12,-9,2,7,-1,-3,-6
11,-7,-12,-9,-10,8,2,-6,4,5,-1,3
9,3,-2,11,7,-10,-5,-12,-1,6,-4,8
-4,-10,7,1,6,-5,-3,11,12,2,-8,-9
-6,9,11,12,-10,1,-8,7,-2,5,-3,-4
-7,11,6,-8,9,-3,1,4,-5,-12,-2,10
