3,-5,-1,6,2,-4,12,-10,11,8,-9,-7
-2,1,-10,-5,4,11,-8,7,-12,3,-6,9
9,6,11,7,12,-2,-4,10,-1,-8,-3,-5
-11,3,-2,12,-9,8,10,-6,5,-7,1,-4
2,-1,-4,3,8,12,9,-5,-7,11,-10,-6
11,-8,-9,-10,-12,7,-6,2,3,4,-1,5
8,10,6,-12,9,-3,-11,-1,-5,-2,7,4
-7,9,-5,8,3,-10,1,-4,-2,6,12,-11
4,5,10,-1,-2,-9,-12,11,6,-3,-8,7
-5,-12,9,11,1,10,8,-7,-3,-6,-4,2
-10,-7,-8,-9,-11,-12,2,3,4,1,5,6
-9,12,4,-3,-10,-8,11,6,1,5,-7,-2
5,-11,-6,-8,-1,3,-9,4,7,12,2,-10
7,-3,2,9,10,-11,-1,-12,-4,-5,6,8
6,-9,-12,-11,-8,-1,-10,5,2,7,4,3
-3,11,1,5,-4,-7,6,12,10,-9,-2,-8
-4,-6,-11,1,7,2,-5,-9,8,-12,3,10
12,7,8,-6,11,4,-2,-3,-10,9,-5,-1
-8,-4,12,2,-7,9,5,1,-6,-11,10,-3
-12,8,-7,10,6,-5,3,-2,-11,-4,9,1
-6,-10,5,-7,-3,1,4,-11,12,2,8,-9
10,4,7,-2,-6,5,-3,9,-8,-1,-12,11
