7,9,12,11,-8,10,-1,5,-2,-6,-4,-3
12,9,7,-8,6,-5,-3,4,-2,11,-10,-1
-5,11,-9,6,1,-4,10,12,3,-7,-2,-8
10,5,8,-11,-2,9,12,-3,-6,-1,4,-7
-8,6,10,11,-12,-2,-9,1,7,-3,-4,5
5,6,7,11,-1,-2,-3,-9,8,12,-4,-10
-7,-4,-5,2,3,-12,1,-11,10,-9,8,6
10,-6,-11,8,-9,2,12,-4,5,-1,3,-7
2,-1,7,-12,-10,-11,-3,-9,8,5,6,4
7,-8,6,10,9,-3,-1,2,-5,-4,12,-11
-6,-10,-7,5,-4,1,3,-9,8,2,12,-11
-3,-8,1,9,6,-5,11,2,-4,-12,-7,10
-9,-12,-11,5,-4,-10,8,-7,1,6,3,2
-4,-6,8,1,10,2,11,-3,12,-5,-7,-9
-5,8,-4,3,1,-7,6,-2,-11,-12,9,10
12,8,6,-11,-10,-3,9,-2,-7,5,4,-1
-11,7,4,-3,8,-12,-2,-5,10,-9,1,6
10,-5,-9,-6,2,4,-8,7,3,-1,12,-11
-4,-3,2,1,6,-5,8,-7,11,-12,-9,10
9,6,-8,12,-7,-2,5,3,-1,-11,10,-4
-8,-7,6,-5,4,-3,2,1,-12,11,-10,9
9,-3,2,-10,-6,5,-8,7,-1,4,-12,11
