12,4,11,-2,-9,8,10,-6,5,-7,-3,-1
3,-11,-1,-8,-7,-12,5,4,-10,9,2,6
-9,7,-5,-12,3,10,-2,11,1,-6,-8,4
10,-4,8,2,7,9,-5,-3,-6,-1,-12,11
9,3,-2,8,12,-10,-11,-4,-1,6,7,-5
-8,-7,5,-10,-3,-11,2,1,-12,4,6,9
11,-6,-8,5,-4,2,-12,3,10,-9,-1,7
-6,8,4,-3,11,1,-9,-2,7,12,-5,-10
-2,1,7,6,-12,-4,-3,9,-8,-11,10,5
5,6,-12,-7,-1,-2,4,-10,11,8,-9,3
-7,-10,-11,9,-8,12,1,5,-4,2,3,-6
-12,-5,9,-11,2,-8,-10,6,-3,7,4,1
-11,-12,6,10,9,-3,8,-7,-5,-4,1,2
8,11,-4,3,-10,7,-6,-1,12,5,-2,-9
-5,9,10,-6,1,4,12,-11,-2,-3,8,-7
-3,-8,1,-5,4,-9,11,2,6,-12,-7,10
4,-9,-10,-1,-11,-7,6,12,2,3,5,-8
6,5,12,7,-2,-1,-4,10,-11,-8,9,-3
7,-3,2,-9,-6,5,-1,-12,4,11,-10,8
-4,10,-6,1,8,3,9,-5,-7,-2,12,-11
-10,12,-9,11,6,-5,-8,7,3,1,-4,-2
2,-1,-7,12,10,11,3,-9,8,-5,-6,-4
