-4,-9,8,1,6,-5,-11,-3,2,-12,7,10
-4,10,-12,1,11,-9,-8,7,6,-2,-5,3
-5,8,-6,-9,1,3,12,-2,4,11,-10,-7
-9,-7,-5,11,3,-12,2,10,1,-8,-4,6
-4,-6,-9,1,7,2,-5,-11,3,-12,8,10
4,10,12,-1,8,-7,6,-5,-11,-2,9,-3
-12,-3,2,-10,9,-7,6,11,-5,4,-8,1
9,-6,4,-3,-7,2,5,11,-1,-12,-8,10
12,-10,9,-5,4,-8,-11,6,-3,2,7,-1
2,-1,10,-5,4,-7,6,9,-8,-3,12,-11
12,-3,2,-7,-9,10,4,-11,5,-6,8,-1
-5,-8,-10,6,1,-4,-9,2,7,3,-12,11
-12,4,9,-2,-8,-7,6,5,-3,-11,10,1
9,3,-2,-5,4,8,10,-6,-1,-7,12,-11
3,9,-1,-6,-12,4,-11,10,-2,-8,7,5
10,-5,-11,9,2,-12,8,-7,-4,-1,3,6
12,-4,10,2,-8,-7,6,5,11,-3,-9,-1
-12,4,-6,-2,-11,3,-9,10,7,-8,5,1
9,11,-10,8,12,-7,6,-4,-1,3,-2,-5
4,9,-6,-1,10,3,12,11,-2,-5,-8,-7
11,-5,9,-12,2,7,-6,10,-3,-8,-1,4
-7,-6,9,5,-4,2,1,12,-3,11,-10,-8
