-10,11,12,-7,-8,-9,4,5,6,1,-2,-3
2,-1,4,-3,-10,-8,12,6,-11,5,9,-7
-6,7,10,11,-12,1,-2,-9,8,-3,-4,5
9,-6,-7,-5,4,2,3,-12,-1,11,-10,8
-3,-10,1,-11,8,7,-6,-5,-12,2,4,9
-5,12,6,7,1,-3,-4,11,10,-9,-8,-2
10,-8,-12,-9,-11,-7,6,2,4,-1,5,3
7,6,5,10,-3,-2,-1,-11,12,-4,8,-9
12,-4,-10,2,-7,11,5,9,-8,3,-6,-1
-9,10,7,-12,11,8,-3,-6,1,-2,-5,4
5,9,11,6,-1,-4,-12,-10,-2,8,-3,7
-2,1,-8,12,7,9,-5,3,-6,-11,10,-4
-8,-5,9,-6,2,4,10,1,-3,-7,12,-11
3,-12,-1,-8,-9,-10,11,4,5,6,-7,2
4,8,-11,-1,6,-5,9,-2,-7,-12,3,10
11,-3,2,8,9,12,-10,-4,-5,7,-1,-6
-12,-7,-4,3,-6,5,2,10,11,-8,-9,1
-4,3,-2,1,10,-11,-9,12,7,-5,6,-8
6,-9,-5,-10,3,-1,-8,7,2,4,-12,11
-7,-11,8,5,-4,-12,1,-3,-10,9,2,6
-11,5,-6,9,-2,3,8,-7,-4,12,1,-10
8,4,-9,-2,12,10,-11,-1,3,-6,7,-5
