-11,7,-9,-8,10,-12,-2,4,3,-5,1,6
2,-1,10,12,-9,11,8,-7,5,-3,-6,-4
6,10,-11,7,8,-1,-4,-5,-12,-2,3,9
-12,-3,2,-10,-7,9,5,-11,-6,4,8,1
3,11,-1,-6,12,4,-8,7,-10,9,-2,-5
8,-4,7,2,-11,-9,-3,-1,6,-12,5,10
12,-10,-8,-9,-6,5,11,3,4,2,-7,-1
-5,-11,4,-3,1,12,9,-10,-7,8,2,-6
-4,5,9,1,-2,-8,-11,6,-3,12,7,-10
11,-12,5,6,-3,-4,-9,10,7,-8,-1,2
-10,3,-2,-5,4,-7,6,9,-8,1,12,-11
-6,-5,8,-12,2,1,-10,-3,11,7,-9,4
7,6,-4,3,-8,-2,-1,5,10,-9,-12,11
9,-8,12,10,7,-11,-5,2,-1,-4,6,-3
4,12,11,-1,9,8,10,-6,-5,-7,-3,-2
-2,1,-6,-11,-10,3,-12,-9,8,5,4,7
-7,4,-5,-2,3,10,1,11,12,-6,-8,-9
5,-7,6,9,-1,-3,2,-12,-4,11,-10,8
-9,8,-10,11,-12,7,-6,-2,1,3,-4,5
-8,9,-12,-7,6,-5,4,1,-2,-11,10,3
10,-6,-7,5,-4,2,3,12,-11,-1,9,-8
-3,-9,1,8,11,-10,12,-4,2,6,-5,-7
