6,9,17,-15,-14,-1,8,-7,-2,11,-10,-13,12,5,4,-18,-3,16
7,-11,14,-13,18,17,-1,-10,12,8,2,-9,4,-3,16,-15,-6,-5
6,-5,-9,12,2,-1,8,-7,3,16,18,-4,-17,-15,14,-10,13,-11
3,-16,-1,8,9,15,13,-4,-5,17,12,-11,-7,18,-6,2,-10,-14
-12,-15,-9,-8,10,-11,-18,4,3,-5,6,1,-16,-17,2,13,14,7
15,-8,-4,3,17,-10,16,2,-13,6,-18,-14,9,12,-1,-7,-5,11
-14,-12,10,16,13,-8,17,6,-15,-3,18,2,-5,1,9,-4,-7,-11
-8,15,11,13,-16,-7,6,1,-17,18,-3,-14,-4,12,-2,5,9,-10
-12,-18,9,-10,-7,-8,5,6,-3,4,15,1,17,16,-11,-14,-13,2
-6,-8,-5,15,3,1,-17,2,-12,-14,13,9,-11,10,-4,-18,7,16
2,-1,-15,-8,-12,-16,13,4,10,-9,-14,5,-7,11,3,6,-18,17
12,-9,13,-17,7,-16,-5,10,2,-8,-15,-1,-3,18,11,6,4,-14
4,-15,7,-1,-18,-17,-3,9,-8,13,-12,11,-10,-16,2,14,6,5
8,10,9,-16,6,-5,-12,-1,-3,-2,18,7,17,15,-14,4,-13,-11
-3,-15,1,7,-12,-9,-4,17,6,11,-10,5,14,-13,2,-18,-8,16
-11,-9,-15,-5,4,-12,-18,13,2,-17,1,6,-8,-16,3,14,10,7
7,16,14,-15,-10,-8,-1,6,12,5,18,-9,-17,-3,4,-2,13,-11
-13,6,-8,9,-16,-2,-14,3,-4,-12,17,10,1,7,18,5,-11,-15
-10,-3,2,17,-16,-11,-18,-9,8,1,6,13,-12,15,-14,5,-4,7
14,-10,17,-6,15,4,-13,-12,-18,2,16,8,7,-1,-5,-11,-3,9
8,-17,-18,10,6,-5,-12,-1,-15,-4,13,7,-11,-16,9,14,2,3
10,12,6,-8,-15,-3,-17,4,-14,-1,16,-2,-18,9,5,-11,7,13
-14,11,7,-10,-15,-17,-3,13,18,4,-2,16,-8,1,5,-12,6,-9
13,17,18,5,-4,-11,-16,15,12,14,6,-9,-1,-10,-8,7,-2,-3
8,9,16,-12,10,-18,-17,-1,-2,-5,14,4,-15,-11,13,-3,7,6
13,16,5,-9,-3,7,-6,14,4,17,12,-11,-1,-8,18,-2,-10,-15
7,-14,15,6,18,-4,-1,-16,-12,17,-13,9,11,2,-3,8,-10,-5
-14,-17,5,10,-3,18,-15,-16,-12,-4,13,9,-11,1,7,8,2,-6
-13,-9,-10,-6,-14,4,15,-18,2,3,16,17,1,5,-7,-11,-12,8
-10,16,-4,3,18,-13,17,12,15,1,-14,-8,6,11,-9,-2,-7,-5
18,8,11,9,13,17,12,-2,-4,-15,-3,-7,-5,-16,10,14,-6,-1
10,-12,16,-14,6,-5,-18,17,-13,-1,15,2,9,4,-11,-3,-8,7
-15,18,7,17,16,-9,-3,12,6,13,-14,-8,-10,11,1,-5,-4,-2
15,10,9,-12,14,17,-11,16,-3,-2,7,4,18,-5,-1,-8,-6,-13
