7,18,-12,-5,4,-11,-1,10,16,-8,6,3,-14,13,-17,-9,15,-2
-7,-13,-15,-12,-14,16,1,-11,-18,-17,8,4,2,5,3,-6,10,9
13,5,-4,3,-2,-12,-8,7,-17,14,18,6,-1,-10,16,-15,9,-11
14,13,17,8,-11,-18,9,-4,-7,-15,5,16,-2,-1,10,-12,-3,6
9,7,-5,14,3,17,-2,15,-1,-13,-12,11,10,-4,-8,18,-6,-16
-2,1,15,18,-12,-7,6,17,11,16,-9,5,-14,13,-3,-10,-8,-4
-15,3,-2,-5,4,-17,12,-14,10,-9,-13,-7,11,8,1,-18,6,16
11,13,-10,-8,-6,5,14,4,-18,3,-1,-17,-2,-7,-16,15,12,9
14,12,10,15,-6,5,11,-17,-16,-3,-7,-2,-18,-1,-4,9,8,13
9,5,-18,17,-2,7,-6,-12,-1,-13,14,8,10,-11,-16,15,-4,3
-12,7,9,-15,16,-18,-2,-10,-3,8,13,1,-11,-17,4,-5,14,6
15,-16,-8,-17,-7,9,5,3,-6,18,14,-13,12,-11,-1,2,4,-10
7,11,10,12,8,9,-1,-5,-6,-3,-2,-4,-16,-18,17,13,-15,14
-7,-8,6,-15,12,-3,1,2,-14,11,-10,-5,17,9,4,-18,-13,16
16,3,-2,7,-18,-11,-4,-17,-14,15,6,13,-12,9,-10,-1,8,5
-6,16,-5,-17,3,1,13,-11,10,-9,8,15,-7,18,-12,-2,4,-14
-8,-12,-17,-18,-6,5,-13,1,10,-9,15,2,7,-16,-11,14,3,4
-12,15,6,-10,9,-3,-13,-14,-5,4,-18,1,7,8,-2,17,-16,11
-15,-12,7,13,-18,8,-3,-6,-11,-17,9,2,-4,-16,1,14,10,5
-14,-13,10,15,17,-7,6,9,-8,-3,-16,18,2,1,-4,11,-5,-12
9,17,7,-8,-14,16,-3,4,-1,-13,15,18,10,5,-11,-6,-2,-12
-16,12,-15,-10,-8,-17,9,5,-7,4,13,-2,-11,-18,3,1,6,14
-7,-8,11,-13,9,15,1,2,-5,-14,-3,18,4,10,-6,-17,16,-12
14,16,6,13,-17,-3,10,12,15,-7,-18,-8,-4,-1,-9,-2,5,11
8,-17,-15,-11,7,16,-5,-1,13,-12,4,10,-9,-18,3,-6,2,14
-12,-14,6,-16,13,-3,17,-15,18,-11,10,1,-5,2,8,4,-7,-9
15,-6,-17,-13,10,2,8,-7,-18,-5,-14,16,4,11,-1,-12,3,9
-10,15,8,-13,-11,-12,-16,-3,17,1,5,6,4,-18,-2,7,-9,14
-12,-4,9,2,11,15,-14,-18,-3,13,-5,1,-10,7,-6,-17,16,8
-10,12,11,14,-16,7,-6,9,-8,1,-3,-2,18,-4,-17,5,15,-13
-8,7,-17,-6,15,4,-2,1,-12,13,-14,9,-10,11,-5,-18,3,16
-5,14,-6,-9,1,3,18,11,4,-12,-8,10,17,-2,16,-15,-13,-7
15,-4,-17,2,-13,16,8,-7,-18,-14,-12,11,5,10,-1,-6,3,9
-13,-5,-4,3,2,8,-16,-6,-15,17,14,-18,1,-11,9,7,-10,12
