13,-5,7,18,2,-11,-3,-12,-17,-14,6,8,-1,10,-16,15,9,-4
-18,8,4,-3,10,-17,15,-2,16,-5,-14,13,-12,11,-7,-9,6,1
13,7,11,-18,8,-12,-2,-5,15,14,-3,6,-1,-10,-9,17,-16,4
6,-8,-18,12,-16,-1,14,2,11,-15,-9,-4,17,-7,10,5,-13,3
-17,4,-13,-2,9,-8,-18,6,-5,-12,-16,10,3,15,-14,11,1,7
13,4,8,-2,-9,-17,18,-3,5,14,-15,16,-1,-10,11,-12,6,-7
-9,-7,-15,-11,14,-10,2,17,1,6,4,-13,12,-5,3,-18,-8,16
12,-14,10,5,-4,8,17,-6,13,-3,-15,-1,-9,2,11,18,-7,-16
-6,-16,15,-18,8,1,10,-5,-13,-7,12,-11,9,-17,-3,2,14,4
-12,7,16,11,-10,-14,-2,-9,8,5,-4,1,15,6,-13,-3,18,-17
-16,18,5,11,-3,-14,-9,17,7,15,-4,-13,12,6,-10,1,-8,-2
-12,-11,4,-3,16,10,-8,7,-17,-6,2,1,18,15,-14,-5,9,-13
-6,14,17,-10,11,1,-13,9,-8,4,-5,15,7,-2,-12,18,-3,-16
15,14,12,9,-7,-8,5,6,-4,-13,-16,-3,10,-2,-1,11,18,-17
5,-7,18,-16,-1,-12,2,11,-10,9,-8,6,17,-15,14,4,-13,-3
14,11,12,-7,-16,9,4,-15,-6,-17,-2,-3,18,-1,8,5,10,-13
10,-5,8,-12,2,-9,-15,-3,6,-1,-18,4,14,-13,7,-17,16,11
-6,12,9,11,-18,1,-17,-14,-3,13,-4,-2,-10,8,16,-15,7,5
-4,6,11,1,14,-2,10,9,-8,-7,-3,15,-17,-5,-12,18,13,-16
-10,-11,9,-15,7,12,-5,-17,-3,1,2,-6,18,-16,4,14,8,-13
14,-7,-18,-12,-10,-11,2,15,13,5,6,4,-9,-1,-8,-17,16,3
17,13,12,-6,14,4,16,-11,-10,9,8,-3,-2,-5,18,-7,-1,-15
11,6,4,-3,-9,-2,10,12,5,-7,-1,-8,14,-13,16,-15,-18,17
-9,8,13,7,10,-14,-4,-2,1,-5,16,17,-3,6,18,-11,-12,-15
7,4,-16,-2,17,14,-1,-12,-18,-13,15,8,10,-6,-11,3,-5,9
-12,-18,6,-9,13,-3,-14,10,4,-8,17,1,-5,7,-16,15,-11,2
3,-9,-1,-12,6,-5,16,-11,2,17,8,4,14,-13,-18,-7,-10,15
18,17,-4,3,-15,12,9,-14,-7,16,-13,-6,11,8,5,-10,-2,-1
13,-11,8,10,-7,-14,5,-3,12,-4,2,-9,-1,6,17,18,-15,-16
17,15,-16,-11,18,13,9,-14,-7,-12,4,10,-6,8,-2,3,-1,-5
8,-14,-9,13,-15,-17,-18,-1,3,-16,12,-11,-4,2,5,10,6,7
7,-4,18,2,13,10,-1,-9,8,-6,-17,14,-5,-12,-16,15,11,-3
5,-13,17,-9,-1,10,-12,14,4,-6,-18,7,2,-8,16,-15,-3,11
-10,12,5,13,-3,-8,15,6,-16,1,-14,-2,-4,11,-7,9,18,-17
