-5,-11,-8,-18,1,-12,16,3,-13,15,2,6,9,17,-10,-7,-14,4
11,-4,-12,2,15,18,9,17,-7,-16,-1,3,14,-13,-5,10,-8,-6
7,-9,6,-16,11,-3,-1,13,2,14,-5,-18,-8,-10,17,4,-15,12
9,10,-13,-6,-18,4,-16,-14,-1,-2,-17,15,3,8,-12,7,11,5
-8,-3,2,16,13,12,-17,1,10,-9,14,-6,-5,-11,-18,-4,7,15
17,-5,4,-3,2,-10,11,-12,-15,6,-7,8,-14,13,9,18,-1,-16
16,13,-10,12,-8,9,15,5,-6,3,17,-4,-2,18,-7,-1,-11,-14
-9,-15,8,10,-6,5,-14,-3,1,-4,-16,-13,12,7,2,11,-18,17
-17,14,-15,-11,-9,13,-12,16,5,-18,4,7,-6,-2,3,-8,1,10
15,-10,18,-8,17,-11,-13,4,-12,2,6,9,7,16,-1,-14,-5,-3
-18,11,17,15,-12,-14,10,-9,8,-7,-2,5,-16,6,-4,13,-3,1
-11,-17,-6,-5,4,3,-18,15,12,13,1,-9,-10,-16,-8,14,2,7
4,16,9,-1,10,-13,8,-7,-3,-5,-18,-15,6,-17,12,-2,14,11
-12,18,-11,6,-14,-4,-10,-16,17,7,3,1,15,5,-13,8,-9,-2
-10,-13,14,5,-4,11,-9,-17,7,1,-6,16,2,-3,18,-12,8,-15
5,4,13,-2,-1,-7,6,10,-18,-8,12,-11,-3,15,-14,17,-16,9
-15,7,16,18,14,-8,-2,6,-17,12,-13,-10,11,-5,1,-3,9,-4
-16,-12,-5,-17,3,-18,14,-15,13,-11,10,2,-9,-7,8,1,4,6
13,15,11,8,-7,10,5,-4,-16,-6,-3,-14,-1,12,-2,9,18,-17
-6,3,-2,17,9,1,-8,7,-5,16,-12,11,-18,-15,14,-10,-4,13
14,-16,-18,-7,-17,15,4,-13,11,-12,-9,10,8,-1,-6,2,5,3
2,-1,-4,3,18,-9,12,14,6,-15,16,-7,-17,-8,10,-11,13,-5
-3,6,1,-13,-10,-2,-15,-11,-14,5,8,18,4,9,7,-17,16,-12
-14,-7,-16,-9,12,17,2,18,4,-13,-15,-5,10,1,11,3,-6,-8
6,8,10,14,-11,-1,17,-2,15,-3,5,13,-12,-4,-9,-18,-7,16
-2,1,5,7,-3,16,-4,11,18,-14,-8,-17,-15,10,13,-6,12,-9
8,9,-17,-10,-13,7,-6,-1,-2,4,18,14,5,-12,-16,15,3,-11
3,-6,-1,13,7,2,-5,12,16,-17,15,-8,-4,-18,-11,-9,10,14
12,17,15,11,6,-5,18,-10,14,8,-4,-1,16,-9,-3,-13,-2,-7
-13,-18,-7,-14,-15,-17,3,9,-8,11,-10,-16,1,4,5,12,6,2
10,-14,-9,-15,8,-16,-11,-5,3,-1,7,17,18,2,4,6,-12,-13
-7,-8,12,9,16,14,1,2,-4,18,13,-3,-11,-6,-17,-5,15,-10
18,5,-14,-12,-2,8,13,-6,-11,17,9,4,-7,3,16,-15,-10,-1
-4,12,7,1,-16,-15,-3,-18,-10,9,-14,-2,17,11,6,5,-13,8
