10,17,15,8,-13,16,9,-4,-7,-1,-14,-18,5,11,-3,-6,-2,12
-3,15,1,16,-8,14,18,5,-11,-17,9,-13,12,-6,-2,-4,10,-7
-13,-6,-11,-12,17,2,-14,-18,10,-9,3,4,1,7,16,-15,-5,8
-5,11,9,-16,1,-7,6,-15,-3,13,-2,14,-10,-12,8,4,-18,17
9,14,6,18,7,-3,-5,16,-1,12,15,-10,17,-2,-11,-8,-13,-4
-16,7,18,-17,-11,15,-2,13,-12,-14,5,9,-8,10,-6,1,4,-3
-7,-9,-6,-14,-10,3,1,-12,2,5,16,8,-15,4,13,-11,18,-17
13,-14,-8,-9,12,7,-6,3,4,11,-10,-5,-1,2,-17,-18,15,16
6,10,-4,3,-7,-1,5,17,15,-2,12,-11,18,-16,-9,14,-8,-13
-14,-12,5,-6,-3,4,-17,-13,-18,16,-15,2,8,1,11,-10,7,9
5,18,14,15,-1,8,-9,-6,7,-12,-13,10,11,-3,-4,17,-16,-2
-9,13,16,-11,18,10,17,12,1,-6,4,-8,-2,-15,14,-3,-7,-5
3,-5,-1,-7,2,-16,4,10,-17,-8,13,-14,-11,12,18,6,9,-15
-18,12,8,-10,-15,-11,14,-3,13,4,6,-2,-9,-7,5,-17,16,1
-8,-16,-13,7,14,18,-4,1,17,15,-12,11,3,-5,-10,2,-9,-6
18,4,-16,-2,15,-14,-13,11,-10,9,-8,-17,7,6,-5,3,12,-1
-4,-11,10,1,-9,-18,16,14,5,-3,2,15,-17,-8,-12,-7,13,6
-12,3,-2,-5,4,-17,-18,-10,-15,8,-16,1,14,-13,9,11,6,7
7,-13,-15,9,-14,12,-1,-16,-4,17,-18,-6,2,5,3,8,-10,11
11,-10,13,17,-6,5,8,-7,18,2,-1,16,-3,15,-14,-12,-4,-9
-17,-15,-5,-8,3,13,12,4,-16,-11,10,-7,-6,-18,2,9,1,14
8,16,-9,-13,6,-5,11,-1,3,-15,-7,18,4,17,10,-2,-14,-12
12,-4,-17,2,-18,-9,-15,-11,6,-16,8,-1,-14,13,7,10,3,5
16,9,7,13,11,-12,-3,-17,-2,14,-5,6,-4,-10,-18,-1,8,15
-11,-7,-10,-15,13,17,2,18,12,3,1,-9,-5,16,4,-14,-6,-8
2,-1,12,14,-17,-8,-10,6,-13,7,18,-3,9,-4,-16,15,5,-11
-15,8,-7,6,-16,-4,3,-2,14,-18,-17,13,-12,-9,1,5,11,10
17,6,11,-18,9,-2,15,-14,-5,-13,-3,-16,10,8,-7,12,-1,4
-2,1,-12,5,-4,9,-8,7,-6,18,14,3,16,-11,17,-13,-15,-10
-6,-8,-18,11,10,1,-12,2,16,-5,-4,7,15,-17,-13,-9,14,3
-10,5,-14,12,-2,-15,-16,-9,8,1,17,-4,-18,3,6,7,-11,13
14,-17,4,-3,-12,-13,10,15,11,-7,-9,5,6,-1,-8,18,2,-16
4,-18,17,-1,8,-10,-11,-5,-14,6,7,-15,-16,9,12,13,-3,2
15,-3,2,10,16,11,13,9,-8,-4,-6,17,-7,18,-1,-5,-12,-14
