-6,-9,-24,29,27,1,-28,-14,2,-15,20,-13,12,8,10,21,-30,22,25,-11,-16,-18,26,3,-19,-23,-5,7,-4,17
-13,11,-5,-8,3,-20,-27,4,-18,-24,-2,-21,1,28,-23,26,25,9,-30,6,12,-29,15,10,-17,-16,7,-14,22,19
-22,10,20,-13,30,23,-17,15,16,-2,-18,26,4,19,-8,-9,7,11,-14,-3,24,1,-6,-21,29,-12,28,-27,-25,-5
-4,-25,-6,1,26,3,27,12,-14,17,-21,-8,30,9,-22,-19,-10,-23,16,29,11,15,18,28,2,-5,-7,-24,-20,-13
-13,-19,-23,-24,-14,-22,-29,12,-27,-18,30,-8,1,5,17,-25,-15,10,2,-28,-26,6,3,4,16,21,9,20,7,-11
2,-1,25,-15,13,-11,21,12,-16,-23,6,-8,-5,-22,4,9,20,29,-26,-17,-7,14,10,-27,-3,19,24,30,-18,-28
-14,-28,6,-21,-16,-3,9,18,-7,12,-23,-10,-30,1,17,5,-15,-8,-22,26,4,19,11,-27,29,-20,24,2,-25,13
20,-8,-30,19,23,-21,-25,2,-14,-22,-26,-29,-27,9,-18,24,-28,15,-4,-1,6,10,-5,-16,7,11,13,17,12,3
-30,-3,2,14,6,-5,12,21,-27,-15,17,-7,-22,-4,10,-23,-11,19,-18,-28,-8,13,16,29,-26,25,9,20,-24,1
10,22,26,14,-9,21,-17,27,5,-1,15,19,16,-4,-11,-13,7,29,-12,-24,-6,-2,-25,20,23,-3,-8,-30,-18,28
24,8,-10,14,-12,-25,-16,-2,-20,3,-22,5,30,-4,26,7,27,-28,29,9,23,11,-21,-1,6,-15,-17,18,-19,-13
16,17,13,-21,-11,7,-6,14,25,-18,5,26,-3,-8,23,-1,-2,10,27,-22,4,20,-15,-28,-9,-12,-19,24,30,-29
11,-23,-29,5,-4,-28,-30,17,-12,-27,-1,9,-15,-22,13,18,-8,-16,-20,19,26,14,2,-25,24,-21,10,6,3,7
6,23,15,14,-24,-1,-16,-28,-10,9,-27,20,22,-4,-3,7,25,-26,-21,-12,19,-13,-2,5,-17,18,11,8,-30,29
-13,8,-10,-30,7,17,-5,-2,18,3,21,-24,1,-20,-22,-29,-6,-9,-25,14,-11,15,26,12,19,-23,28,-27,16,4
-29,24,-27,-10,6,-5,11,-25,23,4,-7,-21,-19,-28,-17,-22,15,-20,13,18,12,16,-9,-2,8,30,3,14,1,-26
-13,-24,-27,-6,-7,4,5,9,-8,28,-16,-30,1,18,23,11,-20,-14,29,17,-22,21,-15,2,-26,25,3,-10,-19,12
22,12,30,-29,23,-26,-13,19,28,-11,10,-2,7,-20,24,-25,-21,27,-8,14,17,-1,-5,-15,16,6,-18,-9,4,-3
16,7,18,-14,-6,5,-2,24,-23,-15,26,13,-12,4,10,-1,19,-3,-17,28,-22,21,9,-8,-27,-11,25,-20,30,-29
-7,8,18,-22,-25,17,1,-2,-19,-12,-27,10,28,16,21,-14,-6,-3,9,-29,-15,4,-26,30,5,23,11,-13,20,-24
-8,-22,7,-11,26,-13,-3,1,19,-16,4,-14,6,12,-21,10,-28,-29,-9,27,15,2,25,-30,-23,-5,-20,17,18,24
17,-4,24,2,6,-5,-11,13,-12,-25,7,9,-8,-29,27,-18,-1,16,-30,22,-23,-20,21,-3,10,28,-15,-26,14,19
13,15,21,-12,24,22,-23,-9,8,14,-17,4,-1,-10,-2,25,11,-19,18,29,-3,-6,7,-5,-16,-30,-28,27,-20,26
-8,-26,-27,-21,-20,16,-15,1,13,-29,-22,-24,-9,17,7,-6,-14,30,23,5,4,11,-19,12,-28,2,3,25,10,-18
-19,6,-16,-28,-30,-2,-25,18,26,17,-15,14,21,-12,11,3,-10,-8,1,-22,-13,20,-27,-29,7,-9,23,4,24,5
-21,-9,18,-25,-7,24,5,19,2,23,16,-30,-15,20,13,-11,-28,-3,-8,-14,1,26,-10,-6,4,-22,-29,17,27,12
-29,15,6,22,-21,-3,-20,19,24,-17,-12,11,-28,-18,-2,-25,10,14,-8,7,5,-4,26,-9,16,-23,30,13,1,-27
5,15,8,-25,-1,28,13,-3,-24,-26,-16,-22,-7,-27,-2,11,-21,-19,18,29,17,12,30,9,4,10,14,-6,-20,-23
19,21,7,11,28,-9,-3,-27,6,-13,-4,-22,10,-16,-20,14,29,25,-1,15,-2,12,24,-23,-18,-30,8,-5,-17,26
27,22,8,16,10,-28,-9,-3,7,-5,-14,-18,30,11,20,-4,24,12,29,-15,-25,-2,-26,-17,21,23,-1,6,-19,-13
-7,-19,9,10,26,27,1,29,-3,-4,25,14,-21,-12,-18,28,-23,15,2,24,13,-30,17,-20,-11,-5,-6,-16,-8,22
-12,-23,-7,27,20,13,3,-30,-26,-21,-29,1,-6,-19,-28,-17,16,-25,14,-5,10,24,2,-22,18,9,-4,15,11,8
15,-28,-4,3,17,-24,13,20,10,-9,-21,-19,-7,-18,-1,-25,-5,14,12,-8,11,26,-27,6,16,-22,23,2,30,-29
12,24,8,16,-11,-26,-19,-3,23,28,5,-1,29,-18,-27,-4,-25,14,7,-21,20,-30,-9,-2,17,6,15,-10,-13,22
8,27,24,-29,11,7,-6,-1,12,22,-5,-9,-18,23,-28,-30,21,13,-26,-25,-17,-10,-14,-3,20,19,-2,15,4,16
-16,-27,-5,18,3,17,13,-23,21,-19,22,14,-7,-12,-29,1,-6,-4,10,26,-9,-11,8,-30,-28,-20,2,25,15,24
18,-22,4,-3,8,29,-27,-5,25,-21,-30,20,-15,-28,13,-26,23,-1,-24,-12,10,2,-17,19,-9,16,7,14,-6,11
18,5,8,-6,-2,4,-20,-3,21,-12,-26,10,-23,30,17,-24,-15,-1,-27,7,-9,25,13,16,-22,11,19,29,-28,-14
-18,-15,-25,-23,-20,26,-11,-10,19,8,7,21,-27,-16,2,14,29,1,-9,5,-12,30,4,-28,3,-6,13,24,-17,-22
15,7,14,-17,6,-5,-2,30,11,24,-9,27,-26,-3,-1,-18,4,16,-20,19,-22,21,-29,-10,-28,13,-12,25,23,-8
13,-15,-23,-16,17,29,-30,20,21,25,12,-11,-1,-24,2,4,-5,-22,-28,-8,-9,18,3,14,-10,27,-26,19,-6,7
-13,-22,-7,-18,-12,21,3,23,-16,-29,27,5,1,-20,-17,9,15,4,-24,14,-6,2,-8,19,28,30,-11,-25,10,-26
-25,-4,6,2,-15,-3,-12,-24,-23,-26,-20,7,30,27,5,29,18,-17,28,11,22,-21,9,8,1,10,-14,-19,-16,-13
27,-23,29,9,-12,-15,-21,28,-4,19,-14,5,16,11,6,-13,20,-24,-10,-17,7,-25,2,18,22,30,-1,-8,-3,-26
20,-7,-22,27,28,-13,2,-9,8,-15,12,-11,6,29,10,18,19,-16,-17,-1,-26,3,30,-25,24,21,-4,-5,-14,-23
26,6,-12,-8,-30,-2,27,4,13,-21,-19,3,-9,-20,24,-17,16,29,11,14,10,25,-28,-15,-22,-1,-7,23,-18,5
5,-23,-20,18,-1,-21,-22,-25,28,-30,12,-11,-14,13,29,17,-16,-4,24,3,6,7,2,-19,8,-27,26,-9,-15,10
-12,-25,15,-28,14,-10,-9,11,7,6,-8,1,24,-5,-3,-20,27,-22,-21,16,19,18,30,-13,2,-29,-17,4,26,-23
-17,9,-6,21,-12,3,10,18,-2,-7,-24,5,23,-29,22,-30,1,-8,-20,19,-4,-15,-13,11,-26,25,28,-27,14,16
-7,-26,-12,19,-24,-17,1,-15,11,23,-9,3,25,22,8,-30,6,-28,-4,27,-29,-14,-10,5,-13,2,-20,18,21,16
29,-10,-9,-5,4,8,-24,-6,3,2,-21,13,-12,22,16,-15,25,20,-27,-18,11,-14,30,7,-17,28,19,-26,-1,-23
17,21,18,-12,8,-11,24,-5,-28,30,6,4,-16,15,-14,13,-1,-3,-27,-25,-2,-23,22,-7,20,29,19,9,-26,-10
-5,-14,6,-24,1,-3,22,30,-15,-28,-19,-29,23,2,9,27,25,-26,11,21,-20,-7,-13,4,-17,18,-16,10,12,-8
7,26,12,21,20,10,-1,24,27,-6,-18,-3,30,-22,16,-15,-23,11,-25,-5,-4,14,17,-8,19,-2,-9,29,-28,-13
5,-26,17,18,-1,-10,-23,-14,-22,6,-27,24,-21,8,25,-29,-3,-4,-30,28,13,9,7,-12,-15,2,11,-20,16,19
7,-9,6,27,20,-3,-1,30,2,14,-18,-28,-15,-10,13,-23,26,11,29,-5,-24,-25,16,21,22,-17,-4,12,-19,-8
-2,1,30,10,-16,-11,21,-24,-14,-4,6,-25,29,9,27,5,18,-17,26,28,-7,23,-22,8,12,-19,-15,-20,-13,-3
13,30,25,22,-18,14,-15,24,27,20,-12,11,-1,-6,7,-26,23,5,29,-10,28,-4,-17,-8,-3,16,-9,-21,-19,-2
